original_event_time_msc,tick_index,time_msc,bid,ask,flags
1767391200005,714,1767391266713,4318.160000000000,4318.360000000000,134
1767391200005,715,1767391266717,4318.120000000000,4318.320000000000,134
1767391200005,716,1767391266866,4318.090000000000,4318.290000000000,134
1767391200005,717,1767391266971,4318.120000000000,4318.320000000000,134
1767391200005,718,1767391267014,4318.120000000000,4318.310000000000,4
1767391200005,719,1767391267171,4318.140000000000,4318.310000000000,130
1767391200005,720,1767391267969,4318.210000000000,4318.310000000000,130
1767391200005,721,1767391268018,4318.230000000000,4318.310000000000,130
1767391200005,722,1767391268019,4318.230000000000,4318.420000000000,4
1767391200005,723,1767391268410,4318.230000000000,4318.430000000000,4
1767391200005,724,1767391268511,4318.230000000000,4318.390000000000,4
1767391200005,725,1767391268817,4318.190000000000,4318.390000000000,130
1767391200005,726,1767391268873,4318.160000000000,4318.360000000000,134
1767391200005,727,1767391269023,4318.210000000000,4318.400000000000,134
1767391200005,728,1767391269074,4318.170000000000,4318.370000000000,134
1767391200005,729,1767391269122,4318.170000000000,4318.350000000000,4
1767391200005,730,1767391269215,4318.150000000000,4318.340000000000,134
1767391200005,731,1767391269219,4318.070000000000,4318.260000000000,134
1767391200005,732,1767391269269,4318.070000000000,4318.190000000000,4
1767391200005,733,1767391269315,4317.990000000000,4318.190000000000,130
1767391200005,734,1767391269328,4317.970000000000,4318.140000000000,134
1767391200005,735,1767391269371,4317.970000000000,4318.150000000000,4
1767391200005,736,1767391269415,4317.960000000000,4318.150000000000,130
1767391200005,737,1767391269425,4318.020000000000,4318.220000000000,134
1767391200005,738,1767391269471,4317.960000000000,4318.160000000000,134
1767391200005,739,1767391269517,4317.980000000000,4318.160000000000,130
1767391200005,740,1767391269521,4317.980000000000,4318.150000000000,4
1767391200005,741,1767391269618,4317.950000000000,4318.150000000000,130
1767391200005,742,1767391269767,4317.960000000000,4318.160000000000,134
1767391200005,743,1767391269869,4317.970000000000,4318.170000000000,134
1767391200005,744,1767391270271,4317.990000000000,4318.190000000000,134
1767391200005,745,1767391270323,4318.020000000000,4318.220000000000,134
1767391200005,746,1767391270371,4318.000000000000,4318.200000000000,134
1767391200005,747,1767391270426,4318.060000000000,4318.260000000000,134
1767391200005,748,1767391270453,4318.070000000000,4318.260000000000,130
1767391200005,749,1767391270553,4318.060000000000,4318.260000000000,130
1767391200005,750,1767391270672,4318.040000000000,4318.240000000000,134
1767391200005,751,1767391271122,4318.030000000000,4318.180000000000,134
1767391200005,752,1767391271155,4318.000000000000,4318.180000000000,130
1767391200005,753,1767391271169,4318.000000000000,4318.190000000000,4
1767391200005,754,1767391271268,4318.020000000000,4318.220000000000,134
1767391200005,755,1767391271320,4318.000000000000,4318.190000000000,134
1767391200005,756,1767391271355,4318.010000000000,4318.190000000000,130
1767391200005,757,1767391271369,4318.020000000000,4318.220000000000,134
1767391200005,758,1767391271724,4318.070000000000,4318.250000000000,134
1767391200005,759,1767391271730,4318.070000000000,4318.260000000000,4
1767391200005,760,1767391271782,4318.090000000000,4318.260000000000,130
1767391200005,761,1767391271822,4318.070000000000,4318.260000000000,130
1767391200005,762,1767391271829,4318.070000000000,4318.270000000000,4
1767391200005,763,1767391271971,4318.040000000000,4318.240000000000,134
1767391200005,764,1767391272021,4318.070000000000,4318.270000000000,134
1767391200005,765,1767391272075,4318.080000000000,4318.280000000000,134
1767391200005,766,1767391272173,4318.070000000000,4318.270000000000,134
1767391200005,767,1767391272777,4318.100000000000,4318.300000000000,134
1767391200005,768,1767391272825,4318.140000000000,4318.340000000000,134
1767391200005,769,1767391272874,4318.160000000000,4318.350000000000,134
1767391200005,770,1767391272905,4318.160000000000,4318.360000000000,4
1767391200005,771,1767391272972,4318.210000000000,4318.410000000000,134
1767391200005,772,1767391273223,4318.220000000000,4318.420000000000,134
1767391200005,773,1767391273773,4318.200000000000,4318.400000000000,134
1767391200005,774,1767391273872,4318.210000000000,4318.410000000000,134
1767391200005,775,1767391273924,4318.230000000000,4318.430000000000,134
1767391200005,776,1767391274481,4318.220000000000,4318.420000000000,134
1767391200005,777,1767391275125,4318.250000000000,4318.440000000000,134
1767391200005,778,1767391275176,4318.220000000000,4318.420000000000,134
1767391200005,779,1767391275227,4318.190000000000,4318.390000000000,134
1767391200005,780,1767391275274,4318.220000000000,4318.420000000000,134
1767391200005,781,1767391275418,4318.240000000000,4318.420000000000,130
1767391200005,782,1767391275478,4318.240000000000,4318.410000000000,4
1767391200005,783,1767391275518,4318.210000000000,4318.410000000000,130
1767391200005,784,1767391275526,4318.200000000000,4318.390000000000,134
1767391200005,785,1767391275574,4318.200000000000,4318.380000000000,4
1767391200005,786,1767391275619,4318.180000000000,4318.380000000000,130
1767391200005,787,1767391275623,4318.200000000000,4318.400000000000,134
1767391200005,788,1767391275819,4318.240000000000,4318.400000000000,130
1767391200005,789,1767391275978,4318.240000000000,4318.410000000000,4
1767391200005,790,1767391276021,4318.210000000000,4318.410000000000,130
1767391200005,791,1767391276979,4318.190000000000,4318.390000000000,134
1767391200005,792,1767391277078,4318.210000000000,4318.410000000000,134
1767391200005,793,1767391277379,4318.240000000000,4318.410000000000,130
1767391200005,794,1767391277380,4318.290000000000,4318.490000000000,134
1767391200005,795,1767391277429,4318.500000000000,4318.540000000000,134
1767391200005,796,1767391277477,4318.510000000000,4318.550000000000,134
1767391200005,797,1767391277483,4318.580000000000,4318.750000000000,134
1767391200005,798,1767391277578,4318.580000000000,4318.680000000000,4
1767391200005,799,1767391277583,4318.490000000000,4318.680000000000,130
1767391200005,800,1767391277630,4318.490000000000,4318.690000000000,4
1767391200005,801,1767391277730,4318.440000000000,4318.510000000000,134
1767391200005,802,1767391277778,4318.430000000000,4318.470000000000,134
1767391200005,803,1767391277784,4318.250000000000,4318.450000000000,134
1767391200005,804,1767391277932,4318.260000000000,4318.460000000000,134
1767391200005,805,1767391278082,4318.250000000000,4318.450000000000,134
1767391200005,806,1767391278086,4318.270000000000,4318.450000000000,130
1767391200005,807,1767391278229,4318.270000000000,4318.440000000000,4
1767391200005,808,1767391278282,4318.270000000000,4318.460000000000,4
1767391200005,809,1767391278289,4318.260000000000,4318.460000000000,130
1767391200005,810,1767391278479,4318.240000000000,4318.440000000000,134
1767391200005,811,1767391278779,4318.230000000000,4318.420000000000,134
1767391200005,812,1767391278829,4318.240000000000,4318.440000000000,134
1767391200005,813,1767391278890,4318.230000000000,4318.430000000000,134
1767391200005,814,1767391278979,4318.240000000000,4318.440000000000,134
1767391200005,815,1767391279031,4318.230000000000,4318.430000000000,134
1767391200005,816,1767391279530,4318.230000000000,4318.420000000000,4
1767391200005,817,1767391279581,4318.230000000000,4318.390000000000,4
1767391200005,818,1767391279584,4318.210000000000,4318.390000000000,130
1767391200005,819,1767391279685,4318.190000000000,4318.390000000000,130
1767391200005,820,1767391280781,4318.190000000000,4318.380000000000,4
1767391200005,821,1767391280834,4318.190000000000,4318.360000000000,4
1767391200005,822,1767391280873,4318.160000000000,4318.360000000000,130
1767391200005,823,1767391281132,4318.180000000000,4318.380000000000,134
1767391200005,824,1767391281186,4318.170000000000,4318.370000000000,134
1767391200005,825,1767391281433,4318.180000000000,4318.380000000000,134
1767391200005,826,1767391281490,4318.190000000000,4318.390000000000,134
1767391200005,827,1767391281534,4318.180000000000,4318.380000000000,134
1767391200005,828,1767391281591,4318.170000000000,4318.370000000000,134
1767391200005,829,1767391281940,4318.180000000000,4318.380000000000,134
1767391200005,830,1767391281985,4318.160000000000,4318.290000000000,134
1767391200005,831,1767391282026,4318.090000000000,4318.290000000000,130
1767391200005,832,1767391282036,4318.100000000000,4318.300000000000,134
1767391200005,833,1767391282286,4318.130000000000,4318.330000000000,134
1767391200005,834,1767391282334,4318.100000000000,4318.270000000000,134
1767391200005,835,1767391282388,4318.100000000000,4318.290000000000,4
1767391200005,836,1767391282430,4318.120000000000,4318.290000000000,130
1767391200005,837,1767391282484,4318.120000000000,4318.300000000000,4
1767391200005,838,1767391282528,4318.100000000000,4318.300000000000,130
1767391200005,839,1767391282684,4318.090000000000,4318.290000000000,134
1767391200005,840,1767391282786,4318.100000000000,4318.300000000000,134
1767391200005,841,1767391282845,4318.090000000000,4318.250000000000,134
1767391200005,842,1767391282890,4318.090000000000,4318.220000000000,4
1767391200005,843,1767391282933,4318.060000000000,4318.220000000000,130
1767391200005,844,1767391282937,4318.060000000000,4318.250000000000,4
1767391200005,845,1767391282989,4318.060000000000,4318.240000000000,4
1767391200005,846,1767391283034,4318.040000000000,4318.240000000000,130
1767391200005,847,1767391283087,4318.040000000000,4318.230000000000,4
1767391200005,848,1767391283132,4318.030000000000,4318.230000000000,130
1767391200005,849,1767391283292,4318.050000000000,4318.250000000000,134
1767391200005,850,1767391283391,4318.070000000000,4318.270000000000,134
1767391200005,851,1767391283434,4318.100000000000,4318.270000000000,130
1767391200005,852,1767391283451,4318.110000000000,4318.310000000000,134
1767391200005,853,1767391283789,4318.100000000000,4318.270000000000,134
1767391200005,854,1767391283836,4318.070000000000,4318.270000000000,130
1767391200005,855,1767391283841,4318.060000000000,4318.260000000000,134
1767391200005,856,1767391284037,4318.070000000000,4318.260000000000,130
1767391200005,857,1767391284137,4318.060000000000,4318.260000000000,130
1767391200005,858,1767391284341,4318.050000000000,4318.250000000000,134
1767391200005,859,1767391285188,4318.060000000000,4318.260000000000,134
1767391200005,860,1767391285342,4318.090000000000,4318.290000000000,134
1767391200005,861,1767391285392,4318.110000000000,4318.290000000000,130
1767391200005,862,1767391285427,4318.110000000000,4318.310000000000,4
1767391200005,863,1767391285595,4318.080000000000,4318.280000000000,134
1767391200005,864,1767391286639,4318.120000000000,4318.310000000000,134
1767391200005,865,1767391286673,4318.120000000000,4318.320000000000,4
1767391200005,866,1767391286691,4318.130000000000,4318.330000000000,134
1767391200005,867,1767391286973,4318.160000000000,4318.330000000000,130
1767391200005,868,1767391287041,4318.160000000000,4318.310000000000,4
1767391200005,869,1767391287074,4318.110000000000,4318.270000000000,134
1767391200005,870,1767391287092,4318.000000000000,4318.110000000000,134
1767391200005,871,1767391287146,4318.000000000000,4318.100000000000,4
1767391200005,872,1767391287173,4317.940000000000,4318.100000000000,130
1767391200005,873,1767391287191,4317.960000000000,4318.160000000000,134
1767391200005,874,1767391287239,4317.940000000000,4318.130000000000,134
1767391200005,875,1767391287274,4317.930000000000,4318.130000000000,130
1767391200005,876,1767391287494,4317.910000000000,4318.110000000000,134
1767391200005,877,1767391287545,4317.960000000000,4318.160000000000,134
1767391200005,878,1767391287642,4317.950000000000,4318.150000000000,134
1767391200005,879,1767391287694,4317.940000000000,4318.140000000000,134
1767391200005,880,1767391287742,4317.950000000000,4318.150000000000,134
1767391200005,881,1767391287842,4317.930000000000,4318.130000000000,134
1767391200005,882,1767391287892,4317.940000000000,4318.140000000000,134
1767391200005,883,1767391287943,4317.930000000000,4318.130000000000,134
1767391200005,884,1767391288080,4317.940000000000,4318.130000000000,130
1767391200005,885,1767391288091,4317.990000000000,4318.190000000000,134
1767391200005,886,1767391288194,4317.980000000000,4318.180000000000,134
1767391200005,887,1767391288495,4317.990000000000,4318.190000000000,134
1767391200005,888,1767391288895,4317.980000000000,4318.180000000000,134
1767391200005,889,1767391289096,4317.950000000000,4318.150000000000,134
1767391200005,890,1767391289145,4317.950000000000,4318.100000000000,4
1767391200005,891,1767391289198,4317.950000000000,4318.140000000000,4
1767391200005,892,1767391289285,4317.940000000000,4318.140000000000,130
1767391200005,893,1767391289294,4317.940000000000,4318.130000000000,4
1767391200005,894,1767391289386,4317.930000000000,4318.130000000000,130
1767391200005,895,1767391289394,4317.950000000000,4318.150000000000,134
1767391200005,896,1767391289552,4318.010000000000,4318.190000000000,134
1767391200005,897,1767391289587,4318.030000000000,4318.210000000000,134
1767391200005,898,1767391289599,4318.030000000000,4318.230000000000,4
1767391200005,899,1767391289750,4318.020000000000,4318.220000000000,134
1767391200005,900,1767391289848,4318.000000000000,4318.200000000000,134
1767391200005,901,1767391289898,4318.040000000000,4318.240000000000,134
1767391200005,902,1767391289946,4318.010000000000,4318.210000000000,134
1767391200005,903,1767391289995,4318.030000000000,4318.230000000000,134
1767391200005,904,1767391290091,4318.040000000000,4318.230000000000,130
1767391200005,905,1767391290100,4318.040000000000,4318.240000000000,4
1767391200005,906,1767391290149,4318.040000000000,4318.230000000000,4
1767391200005,907,1767391290191,4318.060000000000,4318.230000000000,130
1767391200005,908,1767391290197,4318.060000000000,4318.240000000000,4
1767391200005,909,1767391290246,4318.060000000000,4318.250000000000,4
1767391200005,910,1767391290292,4318.050000000000,4318.250000000000,130
1767391200005,911,1767391290296,4318.040000000000,4318.240000000000,134
1767391200005,912,1767391290397,4318.050000000000,4318.250000000000,134
1767391200005,913,1767391290655,4318.020000000000,4318.210000000000,134
1767391200005,914,1767391290696,4318.050000000000,4318.210000000000,130
1767391200005,915,1767391290703,4318.050000000000,4318.250000000000,4
1767391200005,916,1767391290749,4318.050000000000,4318.240000000000,4
1767391200005,917,1767391290795,4318.040000000000,4318.240000000000,130
1767391200005,918,1767391290846,4318.050000000000,4318.250000000000,134
1767391200005,919,1767391290900,4318.040000000000,4318.240000000000,134
1767391200005,920,1767391291198,4318.030000000000,4318.230000000000,134
1767391200005,921,1767391291398,4318.040000000000,4318.240000000000,134
1767391200005,922,1767391292100,4317.980000000000,4318.180000000000,134
1767391200005,923,1767391292101,4317.990000000000,4318.180000000000,130
1767391200005,924,1767391292149,4317.990000000000,4318.170000000000,4
1767391200005,925,1767391292199,4317.990000000000,4318.140000000000,4
1767391200005,926,1767391292201,4317.960000000000,4318.140000000000,130
1767391200005,927,1767391292250,4317.960000000000,4318.150000000000,4
1767391200005,928,1767391292301,4317.950000000000,4318.150000000000,130
1767391200005,929,1767391292751,4318.030000000000,4318.200000000000,134
1767391200005,930,1767391292820,4318.040000000000,4318.230000000000,134
1767391200005,931,1767391292922,4318.030000000000,4318.230000000000,130
1767391200005,932,1767391292950,4318.050000000000,4318.250000000000,134
1767391200005,933,1767391292998,4318.040000000000,4318.240000000000,134
1767391200005,934,1767391293027,4318.060000000000,4318.240000000000,130
1767391200005,935,1767391293047,4318.060000000000,4318.250000000000,4
1767391200005,936,1767391293099,4318.060000000000,4318.240000000000,4
1767391200005,937,1767391293127,4318.040000000000,4318.240000000000,130
1767391200005,938,1767391293300,4318.050000000000,4318.250000000000,134
1767391200005,939,1767391293350,4318.040000000000,4318.240000000000,134
1767391200005,940,1767391293427,4318.050000000000,4318.240000000000,130
1767391200005,941,1767391293606,4318.050000000000,4318.250000000000,4
1767391200005,942,1767391293851,4318.060000000000,4318.250000000000,130
1767391200005,943,1767391293951,4318.050000000000,4318.250000000000,130
1767391200005,944,1767391293952,4318.010000000000,4318.210000000000,134
1767391200005,945,1767391294001,4318.010000000000,4318.280000000000,4
1767391200005,946,1767391294052,4318.030000000000,4318.300000000000,134
1767391200005,947,1767391294102,4318.050000000000,4318.250000000000,134
1767391200005,948,1767391294151,4318.030000000000,4318.220000000000,134
1767391200005,949,1767391294151,4318.020000000000,4318.220000000000,130
1767391200005,950,1767391294402,4318.040000000000,4318.240000000000,134
1767391200005,951,1767391294906,4318.020000000000,4318.200000000000,134
1767391200005,952,1767391294956,4318.020000000000,4318.160000000000,4
1767391200005,953,1767391294956,4317.960000000000,4318.160000000000,130
1767391200005,954,1767391295055,4317.970000000000,4318.170000000000,134
1767391200005,955,1767391295105,4317.960000000000,4318.160000000000,134
1767391200005,956,1767391295757,4318.000000000000,4318.180000000000,134
1767391200005,957,1767391295847,4318.000000000000,4318.200000000000,4
1767391200005,958,1767391295909,4318.070000000000,4318.200000000000,130
1767391200005,959,1767391295942,4318.070000000000,4318.270000000000,4
1767391200005,960,1767391295958,4318.090000000000,4318.290000000000,134
1767391200005,961,1767391296008,4318.050000000000,4318.250000000000,134
1767391200005,962,1767391296058,4318.080000000000,4318.280000000000,134
1767391200005,963,1767391296158,4318.060000000000,4318.260000000000,134
1767391200005,964,1767391296211,4318.050000000000,4318.250000000000,134
1767391200005,965,1767391296242,4318.060000000000,4318.250000000000,130
1767391200005,966,1767391296259,4318.070000000000,4318.270000000000,134
1767391200005,967,1767391296546,4318.080000000000,4318.270000000000,130
1767391200005,968,1767391296774,4318.070000000000,4318.270000000000,130
1767391200005,969,1767391297311,4318.010000000000,4318.190000000000,134
1767391200005,970,1767391297361,4318.010000000000,4318.150000000000,4
1767391200005,971,1767391297388,4317.970000000000,4318.150000000000,130
1767391200005,972,1767391297601,4317.950000000000,4318.150000000000,130
1767391200005,973,1767391297610,4317.980000000000,4318.180000000000,134
1767391200005,974,1767391297661,4318.040000000000,4318.200000000000,134
1767391200005,975,1767391297704,4318.050000000000,4318.240000000000,134
1767391200005,976,1767391297761,4318.050000000000,4318.150000000000,4
1767391200005,977,1767391297802,4318.000000000000,4318.150000000000,130
1767391200005,978,1767391297816,4318.000000000000,4318.180000000000,4
1767391200005,979,1767391297902,4317.980000000000,4318.180000000000,130
1767391200005,980,1767391297911,4317.950000000000,4318.150000000000,134
1767391200005,981,1767391298001,4317.970000000000,4318.150000000000,130
1767391200005,982,1767391298103,4317.950000000000,4318.150000000000,130
1767391200005,983,1767391298472,4317.930000000000,4318.080000000000,134
1767391200005,984,1767391298512,4317.930000000000,4318.070000000000,4
1767391200005,985,1767391298535,4317.870000000000,4318.070000000000,130
1767391200005,986,1767391298612,4317.860000000000,4318.060000000000,134
1767391200005,987,1767391298634,4317.870000000000,4318.060000000000,130
1767391200005,988,1767391298735,4317.860000000000,4318.060000000000,130
1767391200005,989,1767391299011,4317.840000000000,4318.040000000000,134
1767391200005,990,1767391299063,4317.830000000000,4318.030000000000,134
1767391200005,991,1767391299162,4317.850000000000,4318.050000000000,134
1767391200005,992,1767391299261,4317.860000000000,4318.060000000000,134
1767391200005,993,1767391299412,4317.830000000000,4318.020000000000,134
1767391200005,994,1767391299439,4317.820000000000,4318.020000000000,130
1767391200005,995,1767391299461,4317.810000000000,4318.010000000000,134
1767391200005,996,1767391299511,4317.830000000000,4318.030000000000,134
1767391200005,997,1767391299562,4317.810000000000,4318.010000000000,134
1767391200005,998,1767391299712,4317.830000000000,4318.030000000000,134
1767391200005,999,1767391299762,4317.830000000000,4317.990000000000,4
1767391200005,1000,1767391299844,4317.810000000000,4317.990000000000,130
1767391200005,1001,1767391299862,4317.810000000000,4318.010000000000,4
1767391200005,1002,1767391300161,4317.820000000000,4318.020000000000,134
1767391200005,1003,1767391300212,4317.790000000000,4317.990000000000,134
1767391200005,1004,1767391300262,4317.800000000000,4318.000000000000,134
1767391200005,1005,1767391300364,4317.810000000000,4318.010000000000,134
1767391200005,1006,1767391300413,4317.820000000000,4318.010000000000,130
1767391200005,1007,1767391300424,4317.820000000000,4317.990000000000,4
1767391200005,1008,1767391300464,4317.820000000000,4317.980000000000,4
1767391200005,1009,1767391300513,4317.820000000000,4317.940000000000,4
1767391200005,1010,1767391300515,4317.770000000000,4317.940000000000,130
1767391200005,1011,1767391300564,4317.770000000000,4317.930000000000,4
1767391200005,1012,1767391300618,4317.730000000000,4317.930000000000,130
1767391200005,1013,1767391300662,4317.740000000000,4317.940000000000,134
1767391200005,1014,1767391300712,4317.760000000000,4317.960000000000,134
1767391200005,1015,1767391300716,4317.790000000000,4317.960000000000,130
1767391200005,1016,1767391300816,4317.760000000000,4317.960000000000,130
1767391200005,1017,1767391300913,4317.850000000000,4318.030000000000,134
1767391200005,1018,1767391300919,4317.850000000000,4318.050000000000,4
1767391200005,1019,1767391300962,4317.850000000000,4318.020000000000,4
1767391200005,1020,1767391301016,4317.850000000000,4317.990000000000,4
1767391200005,1021,1767391301072,4317.850000000000,4317.980000000000,4
1767391200005,1022,1767391301119,4317.790000000000,4317.980000000000,130
1767391200005,1023,1767391301219,4317.810000000000,4317.980000000000,130
1767391200005,1024,1767391301319,4317.800000000000,4317.980000000000,130
1767391200005,1025,1767391301370,4317.800000000000,4317.960000000000,4
1767391200005,1026,1767391301419,4318.080000000000,4318.120000000000,134
1767391200005,1027,1767391301420,4318.130000000000,4318.330000000000,134
1767391200005,1028,1767391301467,4318.180000000000,4318.380000000000,134
1767391200005,1029,1767391301521,4318.130000000000,4318.330000000000,134
1767391200005,1030,1767391301521,4318.190000000000,4318.330000000000,130
1767391200005,1031,1767391301573,4318.190000000000,4318.320000000000,4
1767391200005,1032,1767391301612,4318.190000000000,4318.290000000000,4
1767391200005,1033,1767391301622,4318.090000000000,4318.290000000000,130
1767391200005,1034,1767391301663,4318.120000000000,4318.320000000000,134
1767391200005,1035,1767391301723,4318.130000000000,4318.320000000000,130
1767391200005,1036,1767391301812,4318.130000000000,4318.300000000000,4
1767391200005,1037,1767391301823,4318.160000000000,4318.300000000000,130
1767391200005,1038,1767391301924,4318.130000000000,4318.300000000000,130
1767391200005,1039,1767391302025,4318.100000000000,4318.300000000000,130
1767391200005,1040,1767391302065,4318.120000000000,4318.320000000000,134
1767391200005,1041,1767391302122,4318.110000000000,4318.310000000000,134
1767391200005,1042,1767391302168,4318.120000000000,4318.320000000000,134
1767391200005,1043,1767391302217,4318.110000000000,4318.310000000000,134
1767391200005,1044,1767391302417,4318.150000000000,4318.350000000000,134
1767391200005,1045,1767391302918,4318.220000000000,4318.410000000000,134
1767391200005,1046,1767391302983,4318.230000000000,4318.420000000000,134
1767391200005,1047,1767391303189,4318.220000000000,4318.420000000000,130
1767391200005,1048,1767391303316,4318.190000000000,4318.370000000000,134
1767391200005,1049,1767391303369,4318.190000000000,4318.280000000000,4
1767391200005,1050,1767391303402,4318.090000000000,4318.280000000000,130
1767391200005,1051,1767391303418,4318.090000000000,4318.240000000000,4
1767391200005,1052,1767391303566,4318.090000000000,4318.230000000000,4
1767391200005,1053,1767391303603,4318.030000000000,4318.230000000000,130
1767391200005,1054,1767391303616,4318.030000000000,4318.220000000000,4
1767391200005,1055,1767391303704,4318.050000000000,4318.220000000000,130
1767391200005,1056,1767391303916,4318.050000000000,4318.230000000000,4
1767391200005,1057,1767391304326,4318.080000000000,4318.280000000000,134
1767391200005,1058,1767391304367,4318.090000000000,4318.280000000000,130
1767391200005,1059,1767391304375,4318.090000000000,4318.290000000000,4
1767391200005,1060,1767391304422,4318.090000000000,4318.270000000000,4
1767391200005,1061,1767391304467,4318.080000000000,4318.270000000000,130
1767391200005,1062,1767391304567,4318.070000000000,4318.270000000000,130
1767391200005,1063,1767391304570,4318.050000000000,4318.250000000000,134
1767391200005,1064,1767391304619,4318.060000000000,4318.260000000000,134
1767391200005,1065,1767391304668,4318.080000000000,4318.260000000000,130
1767391200005,1066,1767391304720,4318.080000000000,4318.270000000000,4
1767391200005,1067,1767391304769,4318.080000000000,4318.250000000000,4
1767391200005,1068,1767391305068,4318.080000000000,4318.280000000000,4
1767391200005,1069,1767391305119,4318.080000000000,4318.250000000000,4
1767391200005,1070,1767391305167,4318.080000000000,4318.260000000000,4
1767391200005,1071,1767391305268,4318.080000000000,4318.250000000000,4
1767391200005,1072,1767391305419,4318.080000000000,4318.280000000000,4
1767391200005,1073,1767391305471,4318.140000000000,4318.280000000000,130
1767391200005,1074,1767391305476,4318.140000000000,4318.320000000000,4
1767391200005,1075,1767391305573,4318.150000000000,4318.320000000000,130
1767391200005,1076,1767391305672,4318.140000000000,4318.320000000000,130
1767391200005,1077,1767391305774,4318.120000000000,4318.320000000000,130
1767391200005,1078,1767391305821,4318.130000000000,4318.330000000000,134
1767391200005,1079,1767391305974,4318.150000000000,4318.330000000000,130
1767391200005,1080,1767391306147,4318.140000000000,4318.330000000000,130
1767391200005,1081,1767391306247,4318.150000000000,4318.330000000000,130
1767391200005,1082,1767391306270,4318.150000000000,4318.320000000000,4
1767391200005,1083,1767391307243,4318.170000000000,4318.320000000000,130
1767391200005,1084,1767391307274,4318.420000000000,4318.460000000000,134
1767391200005,1085,1767391307328,4318.460000000000,4318.500000000000,134
1767391200005,1086,1767391307342,4318.550000000000,4318.720000000000,134
1767391200005,1087,1767391307443,4318.520000000000,4318.720000000000,130
1767391200005,1088,1767391307844,4318.540000000000,4318.720000000000,130
1767391200005,1089,1767391307947,4318.520000000000,4318.720000000000,130
1767391200005,1090,1767391308148,4318.550000000000,4318.720000000000,130
1767391200005,1091,1767391308424,4318.550000000000,4318.730000000000,4
1767391200005,1092,1767391308691,4318.530000000000,4318.730000000000,130
1767391200005,1093,1767391308723,4318.510000000000,4318.710000000000,134
1767391200005,1094,1767391308791,4318.530000000000,4318.710000000000,130
1767391200005,1095,1767391309062,4318.510000000000,4318.710000000000,130
1767391200005,1096,1767391309645,4318.530000000000,4318.710000000000,130
1767391200005,1097,1767391309675,4318.560000000000,4318.760000000000,134
1767391200005,1098,1767391309745,4318.580000000000,4318.760000000000,130
1767391200005,1099,1767391310319,4318.560000000000,4318.760000000000,130
1767391200005,1100,1767391310326,4318.570000000000,4318.770000000000,134
1767391200005,1101,1767391310377,4318.600000000000,4318.800000000000,134
1767391200005,1102,1767391310527,4318.580000000000,4318.780000000000,134
1767391200005,1103,1767391310626,4318.590000000000,4318.790000000000,134
1767391200005,1104,1767391310779,4318.570000000000,4318.750000000000,134
1767391200005,1105,1767391310820,4318.550000000000,4318.750000000000,130
1767391200005,1106,1767391311834,4318.500000000000,4318.700000000000,134
1767391200005,1107,1767391311891,4318.530000000000,4318.730000000000,134
1767391200005,1108,1767391312185,4318.510000000000,4318.710000000000,134
1767391200005,1109,1767391312231,4318.510000000000,4318.560000000000,4
1767391200005,1110,1767391312250,4318.370000000000,4318.560000000000,130
1767391200005,1111,1767391312331,4318.370000000000,4318.550000000000,4
1767391200005,1112,1767391312349,4318.380000000000,4318.550000000000,130
1767391200005,1113,1767391312436,4318.380000000000,4318.570000000000,4
1767391200005,1114,1767391312746,4318.370000000000,4318.570000000000,130
1767391200005,1115,1767391312790,4318.370000000000,4318.560000000000,4
1767391200005,1116,1767391312834,4318.370000000000,4318.550000000000,4
1767391200005,1117,1767391312845,4318.380000000000,4318.550000000000,130
1767391200005,1118,1767391313211,4318.360000000000,4318.550000000000,130
1767391200005,1119,1767391313232,4318.360000000000,4318.540000000000,4
1767391200005,1120,1767391313380,4318.360000000000,4318.560000000000,4
1767391200005,1121,1767391313414,4318.380000000000,4318.560000000000,130
1767391200005,1122,1767391313435,4318.380000000000,4318.540000000000,4
1767391200005,1123,1767391313516,4318.360000000000,4318.540000000000,130
1767391200005,1124,1767391313778,4318.340000000000,4318.540000000000,130
1767391200005,1125,1767391313783,4318.380000000000,4318.580000000000,134
1767391200005,1126,1767391313832,4318.340000000000,4318.540000000000,134
1767391200005,1127,1767391313879,4318.350000000000,4318.540000000000,130
1767391200005,1128,1767391313980,4318.380000000000,4318.540000000000,130
1767391200005,1129,1767391313980,4318.380000000000,4318.560000000000,4
1767391200005,1130,1767391314361,4318.360000000000,4318.560000000000,130
1767391200005,1131,1767391314389,4318.360000000000,4318.550000000000,4
1767391200005,1132,1767391314467,4318.350000000000,4318.520000000000,134
1767391200005,1133,1767391314484,4318.250000000000,4318.440000000000,134
1767391200005,1134,1767391314533,4318.250000000000,4318.430000000000,4
1767391200005,1135,1767391314572,4318.260000000000,4318.430000000000,130
1767391200005,1136,1767391314672,4318.230000000000,4318.430000000000,130
1767391200005,1137,1767391314688,4318.290000000000,4318.490000000000,134
1767391200005,1138,1767391314735,4318.240000000000,4318.440000000000,134
1767391200005,1139,1767391314840,4318.240000000000,4318.420000000000,4
1767391200005,1140,1767391314874,4318.220000000000,4318.420000000000,130
1767391200005,1141,1767391314891,4318.240000000000,4318.440000000000,134
1767391200005,1142,1767391314939,4318.220000000000,4318.420000000000,134
1767391200005,1143,1767391314982,4318.230000000000,4318.420000000000,130
1767391200005,1144,1767391314988,4318.250000000000,4318.450000000000,134
1767391200005,1145,1767391315186,4318.230000000000,4318.430000000000,134
