research_join_key,signal_time,signal_time_msc,arm,max_layers,status,base_entry_bid,m5_atr,stop_distance,layers_opened,checkpoint_pass_count,checkpoint_reject_count,checkpoint_missing_count,protected_exit_count,hard_sl_exit_count,time_exit_count,gross_total_r,nominal_total_r_1bps,stress_total_r_2bps,incremental_gross_r_vs_control,incremental_nominal_r_vs_control,incremental_stress_r_vs_control
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L3,3,OK,4161.40,7.21,9.02,1,0,2,0,0,0,1,-0.80974547,-0.85590540,-0.90206533,0.00000000,0.00000000,0.00000000
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L5,5,OK,4161.40,7.21,9.02,1,0,4,0,0,0,1,-0.80974547,-0.85590540,-0.90206533,0.00000000,0.00000000,0.00000000
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L7,7,OK,4161.40,7.21,9.02,2,1,5,0,1,0,1,-0.87629989,-0.96861420,-1.06092851,-0.06655442,-0.11270880,-0.15886319
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L10,10,OK,4161.40,7.21,9.02,1,0,9,0,0,0,1,-0.80974547,-0.85590540,-0.90206533,0.00000000,0.00000000,0.00000000
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,CONTROL_L1,1,OK,4067.13,8.49,10.62,1,0,0,0,0,0,1,1.11990581,1.08159797,1.04329013,0.00000000,0.00000000,0.00000000
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L3,3,OK,4067.13,8.49,10.62,3,2,0,0,0,0,3,1.75568077,1.64091764,1.52615452,0.63577496,0.55931967,0.48286439
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L5,5,OK,4067.13,8.49,10.62,3,2,2,0,0,0,3,1.35161046,1.23688774,1.12216503,0.23170465,0.15528978,0.07887490
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L7,7,OK,4067.13,8.49,10.62,3,2,4,0,1,0,2,1.22351358,1.10876769,0.99402180,0.10360777,0.02716973,-0.04926832
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L10,10,OK,4067.13,8.49,10.62,4,3,6,0,2,0,2,1.10200992,0.94902448,0.79603903,-0.01789589,-0.13257349,-0.24725109
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,CONTROL_L1,1,OK,4090.67,5.88,7.35,1,0,0,0,0,0,1,0.49257684,0.43691471,0.38125257,0.00000000,0.00000000,0.00000000
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L3,3,OK,4090.67,5.88,7.35,2,1,1,0,1,0,1,0.28030616,0.16900148,0.05769680,-0.21227068,-0.26791323,-0.32355577
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L5,5,OK,4090.67,5.88,7.35,2,1,3,0,1,0,1,0.34425951,0.23294843,0.12163736,-0.14831734,-0.20396627,-0.25961521
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L7,7,OK,4090.67,5.88,7.35,2,1,5,0,1,0,1,0.38508079,0.27376564,0.16245048,-0.10749605,-0.16314907,-0.21880209
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L10,10,OK,4090.67,5.88,7.35,2,1,8,0,1,0,1,0.32112745,0.20981869,0.09850993,-0.17144940,-0.22709602,-0.28274265
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,CONTROL_L1,1,OK,4062.53,10.69,13.36,1,0,0,0,0,0,1,-0.09354537,-0.12394784,-0.15435031,0.00000000,0.00000000,0.00000000
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L3,3,OK,4062.53,10.69,13.36,2,1,1,0,1,0,1,-0.78877456,-0.84951162,-0.91024868,-0.69522919,-0.72556378,-0.75589837
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L5,5,OK,4062.53,10.69,13.36,2,1,3,0,1,0,1,-0.46772685,-0.52849601,-0.58926518,-0.37418148,-0.40454818,-0.43491487
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L7,7,OK,4062.53,10.69,13.36,3,2,4,0,2,0,1,-0.77530402,-0.86640247,-0.95750092,-0.68175865,-0.74245463,-0.80315061
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L10,10,OK,4062.53,10.69,13.36,3,2,7,0,2,0,1,-0.77754911,-0.86865504,-0.95976097,-0.68400374,-0.74470720,-0.80541066
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,CONTROL_L1,1,OK,4079.69,7.14,8.93,1,0,0,0,0,0,1,0.53093309,0.48523600,0.43953890,0.00000000,0.00000000,0.00000000
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L3,3,OK,4079.69,7.14,8.93,2,1,1,0,1,0,1,0.43908391,0.34769856,0.25631322,-0.09184918,-0.13753743,-0.18322568
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L5,5,OK,4079.69,7.14,8.93,2,1,3,0,1,0,1,0.23634363,0.14497845,0.05361327,-0.29458946,-0.34025755,-0.38592563
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L7,7,OK,4079.69,7.14,8.93,2,1,5,0,1,0,1,0.28786879,0.19649845,0.10512811,-0.24306431,-0.28873755,-0.33441079
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L10,10,OK,4079.69,7.14,8.93,2,1,8,0,1,0,1,0.23634363,0.14497845,0.05361327,-0.29458946,-0.34025755,-0.38592563
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,CONTROL_L1,1,OK,4311.63,3.55,4.44,1,0,0,0,0,0,1,0.72308930,0.62596489,0.52884048,0.00000000,0.00000000,0.00000000
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L3,3,OK,4311.63,3.55,4.44,3,2,0,0,1,0,2,0.64199517,0.35075553,0.05951588,-0.08109413,-0.27520936,-0.46932460
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L5,5,OK,4311.63,3.55,4.44,4,3,1,0,1,0,3,1.22316975,0.83482034,0.44647093,0.50008045,0.20885545,-0.08236956
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L7,7,OK,4311.63,3.55,4.44,2,1,5,0,1,0,1,0.45502816,0.26080254,0.06657693,-0.26806114,-0.36516235,-0.46226356
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L10,10,OK,4311.63,3.55,4.44,5,4,5,0,2,0,3,0.86049879,0.37513287,-0.11023305,0.13740949,-0.25083202,-0.63907353
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,CONTROL_L1,1,OK,4313.57,5.26,6.57,1,0,0,0,0,0,1,0.30282609,0.23718480,0.17154352,0.00000000,0.00000000,0.00000000
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L3,3,OK,4313.57,5.26,6.57,3,2,0,0,1,0,2,-0.26934783,-0.46614826,-0.66294870,-0.57217391,-0.70333307,-0.83449222
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L5,5,OK,4313.57,5.26,6.57,4,3,1,0,2,0,2,-0.15065217,-0.41309450,-0.67553683,-0.45347826,-0.65027930,-0.84708035
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L7,7,OK,4313.57,5.26,6.57,5,4,2,0,3,0,2,-0.10956522,-0.43762159,-0.76567796,-0.41239130,-0.67480639,-0.93722148
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,OK,4313.57,5.26,6.57,6,5,4,0,3,0,3,0.03956522,-0.35409530,-0.74775583,-0.26326087,-0.59128011,-0.91929935
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,CONTROL_L1,1,OK,4316.88,3.68,4.60,1,0,0,0,0,0,1,-0.27614056,-0.37000399,-0.46386743,0.00000000,0.00000000,0.00000000
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L3,3,OK,4316.88,3.68,4.60,2,1,1,0,1,0,1,-0.35006795,-0.53779025,-0.72551256,-0.07392739,-0.16778626,-0.26164513
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L5,5,OK,4316.88,3.68,4.60,1,0,4,0,0,0,1,-0.27614056,-0.37000399,-0.46386743,0.00000000,0.00000000,0.00000000
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L7,7,OK,4316.88,3.68,4.60,2,1,5,0,1,0,1,-0.44139002,-0.62910037,-0.81681072,-0.16524947,-0.25909638,-0.35294329
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L10,10,OK,4316.88,3.68,4.60,1,0,9,0,0,0,1,-0.27614056,-0.37000399,-0.46386743,0.00000000,0.00000000,0.00000000
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,CONTROL_L1,1,OK,4323.83,4.05,5.06,1,0,0,0,0,0,1,-0.12837242,-0.21376635,-0.29916028,0.00000000,0.00000000,0.00000000
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L3,3,OK,4323.83,4.05,5.06,2,1,1,0,1,0,1,-0.31401869,-0.48478798,-0.65555727,-0.18564627,-0.27102163,-0.35639700
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L5,5,OK,4323.83,4.05,5.06,2,1,3,0,1,0,1,-0.40289191,-0.57365231,-0.74441271,-0.27451949,-0.35988596,-0.44525244
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L7,7,OK,4323.83,4.05,5.06,2,1,5,0,1,0,1,-0.21922060,-0.39000312,-0.56078564,-0.09084817,-0.17623677,-0.26162536
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L10,10,OK,4323.83,4.05,5.06,2,1,8,0,1,0,1,-0.40289191,-0.57365231,-0.74441271,-0.27451949,-0.35988596,-0.44525244
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,CONTROL_L1,1,OK,4325.37,3.67,4.59,1,0,0,0,0,0,1,-0.19178829,-0.28605593,-0.38032358,0.00000000,0.00000000,0.00000000
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L3,3,OK,4325.37,3.67,4.59,1,0,2,0,0,0,1,-0.19178829,-0.28605593,-0.38032358,0.00000000,0.00000000,0.00000000
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L5,5,OK,4325.37,3.67,4.59,2,1,3,0,1,0,1,-0.41844717,-0.60696023,-0.79547330,-0.22665888,-0.32090430,-0.41514972
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L7,7,OK,4325.37,3.67,4.59,2,1,5,0,1,0,1,-0.48165013,-0.67015687,-0.85866362,-0.28986184,-0.38410094,-0.47834004
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L10,10,OK,4325.37,3.67,4.59,2,1,8,0,1,0,1,-0.41844717,-0.60696023,-0.79547330,-0.22665888,-0.32090430,-0.41514972
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,CONTROL_L1,1,OK,4325.73,2.91,3.63,1,0,0,0,0,0,1,-0.09078850,-0.20979655,-0.32880460,0.00000000,0.00000000,0.00000000
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,PYRAMID_L3,3,OK,4325.73,2.91,3.63,2,1,1,0,1,0,1,-0.15406534,-0.39207538,-0.63008542,-0.06327684,-0.18227883,-0.30128083
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,PYRAMID_L5,5,OK,4325.73,2.91,3.63,2,1,3,0,1,0,1,-0.21734218,-0.45534644,-0.69335070,-0.12655367,-0.24554989,-0.36454611
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,PYRAMID_L7,7,OK,4325.73,2.91,3.63,2,1,5,0,1,0,1,-0.22559568,-0.46359829,-0.70160090,-0.13480717,-0.25380174,-0.37279631
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,PYRAMID_L10,10,OK,4325.73,2.91,3.63,2,1,8,0,1,0,1,-0.16507001,-0.40307867,-0.64108734,-0.07428150,-0.19328212,-0.31228274
1783337700009_SELL,2026.07.06 11:35:00,1783337700009,CONTROL_L1,1,OK,4154.34,3.88,4.85,1,0,0,0,0,0,1,1.05644805,0.97072843,0.88500881,0.00000000,0.00000000,0.00000000
1783337700009_SELL,2026.07.06 11:35:00,1783337700009,PYRAMID_L3,3,OK,4154.34,3.88,4.85,2,1,1,0,0,0,2,1.50832719,1.33694842,1.16556964,0.45187915,0.36621999,0.28056083
1783337700009_SELL,2026.07.06 11:35:00,1783337700009,PYRAMID_L5,5,OK,4154.34,3.88,4.85,2,1,3,0,0,0,2,1.33500368,1.16364224,0.99228080,0.27855564,0.19291381,0.10727198
1783337700009_SELL,2026.07.06 11:35:00,1783337700009,PYRAMID_L7,7,OK,4154.34,3.88,4.85,2,1,5,0,0,0,2,1.33500368,1.16364224,0.99228080,0.27855564,0.19291381,0.10727198
1783337700009_SELL,2026.07.06 11:35:00,1783337700009,PYRAMID_L10,10,OK,4154.34,3.88,4.85,3,2,7,0,1,0,2,1.33500368,1.07799216,0.82098063,0.27855564,0.10726373,-0.06402818
1783351800022_SELL,2026.07.06 15:30:00,1783351800022,CONTROL_L1,1,OK,4145.74,3.83,4.78,1,0,0,0,0,0,1,1.23747667,1.15081693,1.06415719,0.00000000,0.00000000,0.00000000
1783351800022_SELL,2026.07.06 15:30:00,1783351800022,PYRAMID_L3,3,OK,4145.74,3.83,4.78,3,2,0,0,0,0,3,2.11750653,1.85768681,1.59786708,0.88002986,0.70686988,0.53370989
1783351800022_SELL,2026.07.06 15:30:00,1783351800022,PYRAMID_L5,5,OK,4145.74,3.83,4.78,4,3,1,0,0,0,4,2.93691676,2.59047910,2.24404145,1.69944009,1.43966217,1.17988426
1783351800022_SELL,2026.07.06 15:30:00,1783351800022,PYRAMID_L7,7,OK,4145.74,3.83,4.78,3,2,4,0,1,0,2,1.76215006,1.50226281,1.24237557,0.52467339,0.35144588,0.17821838
1783351800022_SELL,2026.07.06 15:30:00,1783351800022,PYRAMID_L10,10,OK,4145.74,3.83,4.78,3,2,7,0,1,0,2,2.06315789,1.80324870,1.54333951,0.82568122,0.65243177,0.47918232
1783422000050_SELL,2026.07.07 11:00:00,1783422000050,CONTROL_L1,1,OK,4124.73,3.82,4.78,1,0,0,0,0,1,0,-1.01513736,-1.10147071,-1.18780406,0.00000000,0.00000000,0.00000000
1783422000050_SELL,2026.07.07 11:00:00,1783422000050,PYRAMID_L3,3,OK,4124.73,3.82,4.78,1,0,2,0,0,1,0,-1.01513736,-1.10147071,-1.18780406,0.00000000,0.00000000,0.00000000
1783422000050_SELL,2026.07.07 11:00:00,1783422000050,PYRAMID_L5,5,OK,4124.73,3.82,4.78,1,0,4,0,0,1,0,-1.01513736,-1.10147071,-1.18780406,0.00000000,0.00000000,0.00000000
1783422000050_SELL,2026.07.07 11:00:00,1783422000050,PYRAMID_L7,7,OK,4124.73,3.82,4.78,1,0,6,0,0,1,0,-1.01513736,-1.10147071,-1.18780406,0.00000000,0.00000000,0.00000000
1783422000050_SELL,2026.07.07 11:00:00,1783422000050,PYRAMID_L10,10,OK,4124.73,3.82,4.78,1,0,9,0,0,1,0,-1.01513736,-1.10147071,-1.18780406,0.00000000,0.00000000,0.00000000
1783425600028_SELL,2026.07.07 12:00:00,1783425600028,CONTROL_L1,1,OK,4125.99,4.52,5.65,1,0,0,0,0,0,1,-0.14329490,-0.21628667,-0.28927843,0.00000000,0.00000000,0.00000000
1783425600028_SELL,2026.07.07 12:00:00,1783425600028,PYRAMID_L3,3,OK,4125.99,4.52,5.65,2,1,1,0,1,0,1,-0.43165377,-0.57761200,-0.72357024,-0.28835887,-0.36132534,-0.43429181
1783425600028_SELL,2026.07.07 12:00:00,1783425600028,PYRAMID_L5,5,OK,4125.99,4.52,5.65,1,0,4,0,0,0,1,-0.14329490,-0.21628667,-0.28927843,0.00000000,0.00000000,0.00000000
1783425600028_SELL,2026.07.07 12:00:00,1783425600028,PYRAMID_L7,7,OK,4125.99,4.52,5.65,2,1,5,0,1,0,1,-0.28305165,-0.42902475,-0.57499785,-0.13975675,-0.21273808,-0.28571941
1783425600028_SELL,2026.07.07 12:00:00,1783425600028,PYRAMID_L10,10,OK,4125.99,4.52,5.65,2,1,8,0,1,0,1,-0.22113410,-0.36711021,-0.51308631,-0.07783920,-0.15082354,-0.22380788
1783485000006_SELL,2026.07.08 04:30:00,1783485000006,CONTROL_L1,1,OK,4102.72,7.33,9.16,1,0,0,0,0,0,1,0.26092212,0.21613172,0.17134133,0.00000000,0.00000000,0.00000000
1783485000006_SELL,2026.07.08 04:30:00,1783485000006,PYRAMID_L3,3,OK,4102.72,7.33,9.16,3,2,0,0,0,0,3,0.10698899,-0.02731462,-0.16161822,-0.15393313,-0.24344634,-0.33295955
1783485000006_SELL,2026.07.08 04:30:00,1783485000006,PYRAMID_L5,5,OK,4102.72,7.33,9.16,3,2,2,0,1,0,2,0.10917243,-0.02512200,-0.15941643,-0.15174968,-0.24125372,-0.33075776
1783485000006_SELL,2026.07.08 04:30:00,1783485000006,PYRAMID_L7,7,OK,4102.72,7.33,9.16,2,1,5,0,1,0,1,0.23799591,0.14841741,0.05883892,-0.02292621,-0.06771431,-0.11250241
1783485000006_SELL,2026.07.08 04:30:00,1783485000006,PYRAMID_L10,10,OK,4102.72,7.33,9.16,4,3,6,0,1,0,3,0.18122624,0.00215736,-0.17691153,-0.07969588,-0.21397437,-0.34825286
1783504500004_SELL,2026.07.08 09:55:00,1783504500004,CONTROL_L1,1,OK,4125.05,3.87,4.84,1,0,0,0,0,0,1,0.91887906,0.83370103,0.74852301,0.00000000,0.00000000,0.00000000
1783504500004_SELL,2026.07.08 09:55:00,1783504500004,PYRAMID_L3,3,OK,4125.05,3.87,4.84,2,1,1,0,1,0,1,0.81563422,0.64528643,0.47493864,-0.10324484,-0.18841460,-0.27358437
1783504500004_SELL,2026.07.08 09:55:00,1783504500004,PYRAMID_L5,5,OK,4125.05,3.87,4.84,2,1,3,0,1,0,1,0.81976401,0.64941767,0.47907133,-0.09911504,-0.18428336,-0.26945168
1783504500004_SELL,2026.07.08 09:55:00,1783504500004,PYRAMID_L7,7,OK,4125.05,3.87,4.84,2,1,5,0,1,0,1,0.88584071,0.71548796,0.54513522,-0.03303835,-0.11821307,-0.20338779
1783504500004_SELL,2026.07.08 09:55:00,1783504500004,PYRAMID_L10,10,OK,4125.05,3.87,4.84,2,1,8,0,1,0,1,0.86312684,0.69277575,0.52242466,-0.05575221,-0.14092528,-0.22609835
1783530600036_SELL,2026.07.08 17:10:00,1783530600036,CONTROL_L1,1,OK,4063.63,8.17,10.21,1,0,0,0,0,0,1,0.86613595,0.82632083,0.78650572,0.00000000,0.00000000,0.00000000
1783530600036_SELL,2026.07.08 17:10:00,1783530600036,PYRAMID_L3,3,OK,4063.63,8.17,10.21,2,1,1,0,1,0,1,0.80636865,0.72674440,0.64712015,-0.05976730,-0.09957644,-0.13938557
1783530600036_SELL,2026.07.08 17:10:00,1783530600036,PYRAMID_L5,5,OK,4063.63,8.17,10.21,3,2,2,0,1,0,2,0.80342927,0.68410131,0.56477335,-0.06270667,-0.14221952,-0.22173237
1783530600036_SELL,2026.07.08 17:10:00,1783530600036,PYRAMID_L7,7,OK,4063.63,8.17,10.21,2,1,5,0,1,0,1,0.39975505,0.32017137,0.24058768,-0.46638089,-0.50614947,-0.54591804
1783530600036_SELL,2026.07.08 17:10:00,1783530600036,PYRAMID_L10,10,OK,4063.63,8.17,10.21,2,1,8,0,1,0,1,0.67115738,0.59154655,0.51193573,-0.19497857,-0.23477428,-0.27456999
1783560000085_SELL,2026.07.09 01:20:00,1783560000085,CONTROL_L1,1,OK,4076.02,4.48,5.59,1,0,0,0,0,0,1,0.24670391,0.17383651,0.10096912,0.00000000,0.00000000,0.00000000
1783560000085_SELL,2026.07.09 01:20:00,1783560000085,PYRAMID_L3,3,OK,4076.02,4.48,5.59,2,1,1,0,1,0,1,-0.06793296,-0.21363861,-0.35934427,-0.31463687,-0.38747513,-0.46031339
1783560000085_SELL,2026.07.09 01:20:00,1783560000085,PYRAMID_L5,5,OK,4076.02,4.48,5.59,2,1,3,0,1,0,1,0.05363128,-0.09208653,-0.23780434,-0.19307263,-0.26592304,-0.33877345
1783560000085_SELL,2026.07.09 01:20:00,1783560000085,PYRAMID_L7,7,OK,4076.02,4.48,5.59,2,1,5,0,1,0,1,-0.05720670,-0.20291343,-0.34862016,-0.30391061,-0.37674994,-0.44958927
1783560000085_SELL,2026.07.09 01:20:00,1783560000085,PYRAMID_L10,10,OK,4076.02,4.48,5.59,2,1,8,0,1,0,1,0.05363128,-0.09208653,-0.23780434,-0.19307263,-0.26592304,-0.33877345
1783675800038_SELL,2026.07.10 09:30:00,1783675800038,CONTROL_L1,1,OK,4114.49,4.27,5.33,1,0,0,0,0,0,1,-0.23243515,-0.30956031,-0.38668548,0.00000000,0.00000000,0.00000000
1783675800038_SELL,2026.07.10 09:30:00,1783675800038,PYRAMID_L3,3,OK,4114.49,4.27,5.33,2,1,1,0,1,0,1,-0.55859414,-0.71281205,-0.86702996,-0.32615900,-0.40325174,-0.48034448
1783675800038_SELL,2026.07.10 09:30:00,1783675800038,PYRAMID_L5,5,OK,4114.49,4.27,5.33,2,1,3,0,1,0,1,-0.54922176,-0.70344060,-0.85765945,-0.31678661,-0.39388029,-0.47097396
1783675800038_SELL,2026.07.10 09:30:00,1783675800038,PYRAMID_L7,7,OK,4114.49,4.27,5.33,3,2,4,0,2,0,1,-0.66731381,-0.89862071,-1.12992761,-0.43487866,-0.58906039,-0.74324212
1783675800038_SELL,2026.07.10 09:30:00,1783675800038,PYRAMID_L10,10,OK,4114.49,4.27,5.33,2,1,8,0,1,0,1,-0.54172385,-0.69594344,-0.85016304,-0.30928870,-0.38638313,-0.46347756
1783693800015_SELL,2026.07.10 14:30:00,1783693800015,CONTROL_L1,1,OK,4099.97,3.42,4.27,1,0,0,0,0,0,1,0.42824906,0.33230325,0.23635744,0.00000000,0.00000000,0.00000000
1783693800015_SELL,2026.07.10 14:30:00,1783693800015,PYRAMID_L3,3,OK,4099.97,3.42,4.27,2,1,1,0,0,0,2,0.46335144,0.27149914,0.07964684,0.03510238,-0.06080411,-0.15671061
1783693800015_SELL,2026.07.10 14:30:00,1783693800015,PYRAMID_L5,5,OK,4099.97,3.42,4.27,3,2,2,0,1,0,2,0.49377351,0.20599318,-0.08178715,0.06552445,-0.12631007,-0.31814459
1783693800015_SELL,2026.07.10 14:30:00,1783693800015,PYRAMID_L7,7,OK,4099.97,3.42,4.27,2,1,5,0,1,0,1,0.17551191,-0.01635607,-0.20822405,-0.25273715,-0.34865932,-0.44458150
1783693800015_SELL,2026.07.10 14:30:00,1783693800015,PYRAMID_L10,10,OK,4099.97,3.42,4.27,2,1,8,0,1,0,1,0.21295445,0.02108272,-0.17078900,-0.21529461,-0.31122053,-0.40714644
1783698000056_SELL,2026.07.10 15:40:00,1783698000056,CONTROL_L1,1,OK,4101.18,5.41,6.76,1,0,0,0,0,0,1,-0.12133703,-0.18202301,-0.24270899,0.00000000,0.00000000,0.00000000
1783698000056_SELL,2026.07.10 15:40:00,1783698000056,PYRAMID_L3,3,OK,4101.18,5.41,6.76,2,1,1,0,1,0,1,-0.43503765,-0.55637868,-0.67771971,-0.31370062,-0.37435567,-0.43501072
1783698000056_SELL,2026.07.10 15:40:00,1783698000056,PYRAMID_L5,5,OK,4101.18,5.41,6.76,3,2,2,0,2,0,1,-0.40100410,-0.58301645,-0.76502881,-0.27966706,-0.40099344,-0.52231982
