research_join_key,signal_time,signal_time_msc,arm,max_layers,layer_index,entry_time_msc,entry_bid,protection_activated,protection_time_msc,exit_mode,exit_time_msc,exit_ask,observed_r,nominal_net_r_1bps,stress_net_r_2bps
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L5,5,2,1769469420098,5032.32,YES,1769469660027,TIME_EXIT,1769469900018,5020.61,0.81618022,0.78110524,0.74603026
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L5,5,3,1769469660027,5024.50,YES,1769469780038,PROTECTED_STOP,1769469863591,5024.56,-0.00418197,-0.03920244,-0.07422291
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L5,5,4,1769469780038,5011.82,NO,0,TIME_EXIT,1769469900018,5020.61,-0.61265791,-0.64759001,-0.68252210
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L7,7,1,1769469300010,5034.23,YES,1769469385739,TIME_EXIT,1769469900018,5020.61,0.94930612,0.91421783,0.87912953
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L7,7,2,1769469385739,5030.34,YES,1769469471495,PROTECTED_STOP,1769469485431,5030.40,-0.00418197,-0.03924314,-0.07430432
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L7,7,3,1769469471495,5027.96,NO,0,TIME_EXIT,1769469900018,5020.61,0.51229075,0.47724616,0.44220157
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L10,10,1,1769469300010,5034.23,YES,1769469360017,TIME_EXIT,1769469900018,5020.61,0.94930612,0.91421783,0.87912953
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L10,10,2,1769469360017,5032.75,YES,1769469420098,PROTECTED_STOP,1769469422916,5033.02,-0.01881884,-0.05389682,-0.08897480
1769469300010_SELL,2026.01.26 23:15:00,1769469300010,PYRAMID_L10,10,3,1769469420098,5032.32,NO,0,TIME_EXIT,1769469900018,5020.61,0.81618022,0.78110524,0.74603026
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,CONTROL_L1,1,1,1769482200011,5023.55,NO,0,HARD_SL,1769482660906,5032.83,-1.00227580,-1.05653207,-1.11078835
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L3,3,1,1769482200011,5023.55,YES,1769482400070,PROTECTED_STOP,1769482444688,5023.57,-0.00216008,-0.05641635,-0.11067263
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L3,3,2,1769482400070,5019.27,NO,0,HARD_SL,1769482538673,5028.64,-1.01199614,-1.06620619,-1.12041625
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L5,5,1,1769482200011,5023.55,YES,1769482320055,PROTECTED_STOP,1769482444688,5023.57,-0.00216008,-0.05641635,-0.11067263
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L5,5,2,1769482320055,5014.91,NO,0,HARD_SL,1769482504075,5024.32,-1.01631630,-1.07047926,-1.12464222
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L7,7,1,1769482200011,5023.55,YES,1769482285759,PROTECTED_STOP,1769482444688,5023.57,-0.00216008,-0.05641635,-0.11067263
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L7,7,2,1769482285759,5018.22,YES,1769482371575,PROTECTED_STOP,1769482372278,5018.26,-0.00432015,-0.05851887,-0.11271758
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L7,7,3,1769482371575,5017.75,NO,0,HARD_SL,1769482517782,5027.07,-1.00659595,-1.06078959,-1.11498322
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L10,10,1,1769482200011,5023.55,YES,1769482260012,PROTECTED_STOP,1769482444688,5023.57,-0.00216008,-0.05641635,-0.11067263
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L10,10,2,1769482260012,5019.56,YES,1769482320055,PROTECTED_STOP,1769482345754,5019.75,-0.02052073,-0.07473392,-0.12894710
1769482200011_SELL,2026.01.27 02:50:00,1769482200011,PYRAMID_L10,10,3,1769482320055,5014.91,NO,0,HARD_SL,1769482504075,5024.32,-1.01631630,-1.07047926,-1.12464222
1769721300024_SELL,2026.01.29 21:15:00,1769721300024,CONTROL_L1,1,1,1769721300024,5306.71,NO,0,TIME_EXIT,1769721900098,5314.49,-0.26940391,-0.28777985,-0.30615580
1769721300024_SELL,2026.01.29 21:15:00,1769721300024,PYRAMID_L3,3,1,1769721300024,5306.71,NO,0,TIME_EXIT,1769721900098,5314.49,-0.26940391,-0.28777985,-0.30615580
1769721300024_SELL,2026.01.29 21:15:00,1769721300024,PYRAMID_L5,5,1,1769721300024,5306.71,NO,0,TIME_EXIT,1769721900098,5314.49,-0.26940391,-0.28777985,-0.30615580
1769721300024_SELL,2026.01.29 21:15:00,1769721300024,PYRAMID_L7,7,1,1769721300024,5306.71,NO,0,TIME_EXIT,1769721900098,5314.49,-0.26940391,-0.28777985,-0.30615580
1769721300024_SELL,2026.01.29 21:15:00,1769721300024,PYRAMID_L10,10,1,1769721300024,5306.71,NO,0,TIME_EXIT,1769721900098,5314.49,-0.26940391,-0.28777985,-0.30615580
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,CONTROL_L1,1,1,1769742000015,5407.18,NO,0,TIME_EXIT,1769742600042,5366.79,1.96093459,1.93468273,1.90843087
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L3,3,1,1769742000015,5407.18,YES,1769742200053,TIME_EXIT,1769742600042,5366.79,1.96093459,1.93468273,1.90843087
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L3,3,2,1769742200053,5393.42,YES,1769742400162,TIME_EXIT,1769742600042,5366.79,1.29288656,1.26670150,1.24051645
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L3,3,3,1769742400162,5379.07,NO,0,TIME_EXIT,1769742600042,5366.79,0.59619403,0.57007864,0.54396325
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L5,5,1,1769742000015,5407.18,YES,1769742120017,TIME_EXIT,1769742600042,5366.79,1.96093459,1.93468273,1.90843087
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L5,5,2,1769742120017,5385.02,YES,1769742360089,PROTECTED_STOP,1769742361219,5385.06,-0.00194200,-0.02808627,-0.05423055
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L5,5,3,1769742360089,5384.06,NO,0,TIME_EXIT,1769742600042,5366.79,0.83845854,0.81231892,0.78617931
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L7,7,1,1769742000015,5407.18,YES,1769742085730,TIME_EXIT,1769742600042,5366.79,1.96093459,1.93468273,1.90843087
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L7,7,2,1769742085730,5392.65,YES,1769742171487,PROTECTED_STOP,1769742175697,5392.69,-0.00194200,-0.02812332,-0.05430463
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L7,7,3,1769742171487,5391.42,NO,0,TIME_EXIT,1769742600042,5366.79,1.19578655,1.16961121,1.14343586
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L10,10,1,1769742000015,5407.18,YES,1769742060043,TIME_EXIT,1769742600042,5366.79,1.96093459,1.93468273,1.90843087
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L10,10,2,1769742060043,5399.21,YES,1769742120017,PROTECTED_STOP,1769742152807,5399.43,-0.01068100,-0.03689417,-0.06310733
1769742000015_SELL,2026.01.30 03:00:00,1769742000015,PYRAMID_L10,10,3,1769742120017,5385.02,NO,0,TIME_EXIT,1769742600042,5366.79,0.88506654,0.85892227,0.83277799
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,CONTROL_L1,1,1,1769760000047,5184.98,NO,0,TIME_EXIT,1769760600110,5193.46,-0.42925066,-0.45549660,-0.48174254
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,PYRAMID_L3,3,1,1769760000047,5184.98,NO,0,TIME_EXIT,1769760600110,5193.46,-0.42925066,-0.45549660,-0.48174254
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,PYRAMID_L5,5,1,1769760000047,5184.98,YES,1769760480141,PROTECTED_STOP,1769760487385,5185.02,-0.00202477,-0.02827071,-0.05451666
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,PYRAMID_L5,5,2,1769760480141,5181.76,NO,0,TIME_EXIT,1769760600110,5193.46,-0.59224442,-0.61847406,-0.64470371
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,PYRAMID_L7,7,1,1769760000047,5184.98,NO,0,TIME_EXIT,1769760600110,5193.46,-0.42925066,-0.45549660,-0.48174254
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,PYRAMID_L10,10,1,1769760000047,5184.98,YES,1769760480141,PROTECTED_STOP,1769760487385,5185.02,-0.00202477,-0.02827071,-0.05451666
1769760000047_SELL,2026.01.30 08:00:00,1769760000047,PYRAMID_L10,10,2,1769760480141,5181.76,NO,0,TIME_EXIT,1769760600110,5193.46,-0.59224442,-0.61847406,-0.64470371
1769784600035_SELL,2026.01.30 14:50:00,1769784600035,CONTROL_L1,1,1,1769784600035,5066.15,NO,0,HARD_SL,1769784853141,5094.48,-1.00058655,-1.01847967,-1.03637279
1769784600035_SELL,2026.01.30 14:50:00,1769784600035,PYRAMID_L3,3,1,1769784600035,5066.15,NO,0,HARD_SL,1769784853141,5094.48,-1.00058655,-1.01847967,-1.03637279
1769784600035_SELL,2026.01.30 14:50:00,1769784600035,PYRAMID_L5,5,1,1769784600035,5066.15,NO,0,HARD_SL,1769784853141,5094.48,-1.00058655,-1.01847967,-1.03637279
1769784600035_SELL,2026.01.30 14:50:00,1769784600035,PYRAMID_L7,7,1,1769784600035,5066.15,NO,0,HARD_SL,1769784853141,5094.48,-1.00058655,-1.01847967,-1.03637279
1769784600035_SELL,2026.01.30 14:50:00,1769784600035,PYRAMID_L10,10,1,1769784600035,5066.15,NO,0,HARD_SL,1769784853141,5094.48,-1.00058655,-1.01847967,-1.03637279
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,CONTROL_L1,1,1,1769792400039,5033.17,NO,0,TIME_EXIT,1769793000046,5000.65,0.82644823,0.81365717,0.80086610
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L3,3,1,1769792400039,5033.17,YES,1769792600044,TIME_EXIT,1769793000046,5000.65,0.82644823,0.81365717,0.80086610
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L3,3,2,1769792600044,4998.48,YES,1769792800056,PROTECTED_STOP,1769792806897,4998.78,-0.00762406,-0.02032697,-0.03302987
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L3,3,3,1769792800056,4995.07,NO,0,TIME_EXIT,1769793000046,5000.65,-0.14180754,-0.15450178,-0.16719602
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L5,5,1,1769792400039,5033.17,YES,1769792520053,TIME_EXIT,1769793000046,5000.65,0.82644823,0.81365717,0.80086610
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L5,5,2,1769792520053,5003.94,YES,1769792640058,PROTECTED_STOP,1769792786082,5004.85,-0.02312632,-0.03584310,-0.04855988
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L5,5,3,1769792640058,4993.09,NO,0,TIME_EXIT,1769793000046,5000.65,-0.19212634,-0.20481555,-0.21750476
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L7,7,1,1769792400039,5033.17,YES,1769792485754,TIME_EXIT,1769793000046,5000.65,0.82644823,0.81365717,0.80086610
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L7,7,2,1769792485754,4994.87,YES,1769792571478,PROTECTED_STOP,1769792598837,4995.25,-0.00965714,-0.02235088,-0.03504461
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L7,7,3,1769792571478,4989.21,NO,0,TIME_EXIT,1769793000046,5000.65,-0.29073087,-0.30341021,-0.31608956
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L10,10,1,1769792400039,5033.17,YES,1769792460112,TIME_EXIT,1769793000046,5000.65,0.82644823,0.81365717,0.80086610
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L10,10,2,1769792460112,5016.71,YES,1769792520053,TIME_EXIT,1769793000046,5000.65,0.40814141,0.39539217,0.38264294
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L10,10,3,1769792520053,5003.94,YES,1769792580118,PROTECTED_STOP,1769792786082,5004.85,-0.02312632,-0.03584310,-0.04855988
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L10,10,4,1769792580118,4990.60,YES,1769792700105,PROTECTED_STOP,1769792710766,4991.06,-0.01169023,-0.02437311,-0.03705599
1769792400039_SELL,2026.01.30 17:00:00,1769792400039,PYRAMID_L10,10,5,1769792700105,4985.46,NO,0,TIME_EXIT,1769793000046,5000.65,-0.38603163,-0.39870145,-0.41137127
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,CONTROL_L1,1,1,1769813100051,4861.74,NO,0,TIME_EXIT,1769813700148,4838.56,0.61194107,0.59910631,0.58627154
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L3,3,1,1769813100051,4861.74,YES,1769813300056,PROTECTED_STOP,1769813301904,4861.86,-0.00316794,-0.01600271,-0.02883747
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L3,3,2,1769813300056,4860.86,NO,0,TIME_EXIT,1769813700148,4838.56,0.58870949,0.57587705,0.56304460
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L5,5,1,1769813100051,4861.74,YES,1769813460143,PROTECTED_STOP,1769813491791,4861.93,-0.00501591,-0.01785067,-0.03068544
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L5,5,2,1769813460143,4851.18,NO,0,TIME_EXIT,1769813700148,4838.56,0.33316205,0.32035516,0.30754828
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L7,7,1,1769813100051,4861.74,YES,1769813185863,PROTECTED_STOP,1769813188558,4862.51,-0.02032764,-0.03316240,-0.04599717
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L7,7,2,1769813185863,4859.67,NO,0,TIME_EXIT,1769813700148,4838.56,0.55729405,0.54446475,0.53163545
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L10,10,1,1769813100051,4861.74,YES,1769813160067,PROTECTED_STOP,1769813184956,4862.00,-0.00686388,-0.01969864,-0.03253341
1769813100051_SELL,2026.01.30 22:45:00,1769813100051,PYRAMID_L10,10,2,1769813160067,4858.04,NO,0,TIME_EXIT,1769813700148,4838.56,0.51426282,0.50143782,0.48861282
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,CONTROL_L1,1,1,1769994300011,4828.32,NO,0,TIME_EXIT,1769994900013,4742.67,2.20966070,2.19720425,2.18474780
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L3,3,1,1769994300011,4828.32,YES,1769994500047,TIME_EXIT,1769994900013,4742.67,2.20966070,2.19720425,2.18474780
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L3,3,2,1769994500047,4819.98,YES,1769994700124,TIME_EXIT,1769994900013,4742.67,1.99449934,1.98206441,1.96962948
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L3,3,3,1769994700124,4747.16,NO,0,TIME_EXIT,1769994900013,4742.67,0.11583627,0.10358920,0.09134214
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L5,5,1,1769994300011,4828.32,YES,1769994420052,TIME_EXIT,1769994900013,4742.67,2.20966070,2.19720425,2.18474780
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L5,5,2,1769994420052,4818.30,YES,1769994662448,TIME_EXIT,1769994900013,4742.67,1.95115749,1.93872689,1.92629629
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L5,5,3,1769994662448,4750.41,NO,0,HARD_SL,1769994664747,4791.56,-1.06161749,-1.07387294,-1.08612839
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L7,7,1,1769994300011,4828.32,YES,1769994386206,TIME_EXIT,1769994900013,4742.67,2.20966070,2.19720425,2.18474780
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L7,7,2,1769994386206,4819.82,YES,1769994642902,TIME_EXIT,1769994900013,4742.67,1.99037155,1.97793703,1.96550251
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L7,7,3,1769994642902,4808.74,YES,1769994737695,TIME_EXIT,1769994900013,4742.67,1.70452169,1.69211575,1.67970982
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L7,7,4,1769994737695,4745.09,NO,0,TIME_EXIT,1769994900013,4742.67,0.06243291,0.05019119,0.03794946
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L10,10,1,1769994300011,4828.32,YES,1769994360066,TIME_EXIT,1769994900013,4742.67,2.20966070,2.19720425,2.18474780
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L10,10,2,1769994360066,4819.05,YES,1769994600309,PROTECTED_STOP,1769994616927,4819.17,-0.00309585,-0.01552838,-0.02796091
1769994300011_SELL,2026.02.02 01:05:00,1769994300011,PYRAMID_L10,10,3,1769994600309,4815.44,NO,0,TIME_EXIT,1769994900013,4742.67,1.87737314,1.86494992,1.85252670
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,CONTROL_L1,1,1,1770000900026,4791.37,NO,0,TIME_EXIT,1770001500030,4756.21,0.80688468,0.79588900,0.78489331
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L3,3,1,1770000900026,4791.37,YES,1770001100033,TIME_EXIT,1770001500030,4756.21,0.80688468,0.79588900,0.78489331
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L3,3,2,1770001100033,4775.62,YES,1770001300050,PROTECTED_STOP,1770001371639,4775.75,-0.00298336,-0.01394290,-0.02490244
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L3,3,3,1770001300050,4757.23,NO,0,TIME_EXIT,1770001500030,4756.21,0.02340792,0.01249058,0.00157324
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L5,5,1,1770000900026,4791.37,YES,1770001020107,TIME_EXIT,1770001500030,4756.21,0.80688468,0.79588900,0.78489331
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L5,5,2,1770001020107,4765.94,YES,1770001260075,PROTECTED_STOP,1770001356759,4766.36,-0.00963855,-0.02057588,-0.03151321
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L5,5,3,1770001260075,4738.97,NO,0,HARD_SL,1770001405358,4782.95,-1.00929432,-1.02016975,-1.03104519
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L7,7,1,1770000900026,4791.37,YES,1770000985756,TIME_EXIT,1770001500030,4756.21,0.80688468,0.79588900,0.78489331
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L7,7,2,1770000985756,4768.89,YES,1770001242898,PROTECTED_STOP,1770001359572,4770.08,-0.02730924,-0.03825333,-0.04919743
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L7,7,3,1770001242898,4741.88,NO,0,TIME_EXIT,1770001500030,4756.21,-0.32885829,-0.33974040,-0.35062251
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L10,10,1,1770000900026,4791.37,YES,1770000960059,TIME_EXIT,1770001500030,4756.21,0.80688468,0.79588900,0.78489331
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L10,10,2,1770000960059,4779.49,YES,1770001020107,PROTECTED_STOP,1770001121041,4780.04,-0.01262192,-0.02359034,-0.03455876
1770000900026_SELL,2026.02.02 02:55:00,1770000900026,PYRAMID_L10,10,3,1770001020107,4765.94,NO,0,TIME_EXIT,1770001500030,4756.21,0.22329317,0.21235585,0.20141852
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,CONTROL_L1,1,1,1770008100047,4727.83,NO,0,TIME_EXIT,1770008700070,4707.00,0.60498937,0.59125779,0.57752622
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L3,3,1,1770008100047,4727.83,YES,1770008300101,PROTECTED_STOP,1770008460375,4727.90,-0.00203309,-0.01576466,-0.02949624
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L3,3,2,1770008300101,4709.86,NO,0,TIME_EXIT,1770008700070,4707.00,0.08306623,0.06938685,0.05570747
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L5,5,1,1770008100047,4727.83,YES,1770008340047,PROTECTED_STOP,1770008460375,4727.90,-0.00203309,-0.01576466,-0.02949624
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L5,5,2,1770008340047,4707.53,NO,0,TIME_EXIT,1770008700070,4707.00,0.01539339,0.00172078,-0.01195184
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L7,7,1,1770008100047,4727.83,YES,1770008271502,PROTECTED_STOP,1770008460375,4727.90,-0.00203309,-0.01576466,-0.02949624
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L7,7,2,1770008271502,4708.69,YES,1770008357217,PROTECTED_STOP,1770008382883,4709.21,-0.01510295,-0.02877893,-0.04245492
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L7,7,3,1770008357217,4705.27,NO,0,TIME_EXIT,1770008700070,4707.00,-0.05024636,-0.06391241,-0.07757846
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L10,10,1,1770008100047,4727.83,YES,1770008280062,PROTECTED_STOP,1770008460375,4727.90,-0.00203309,-0.01576466,-0.02949624
1770008100047_SELL,2026.02.02 04:55:00,1770008100047,PYRAMID_L10,10,2,1770008280062,4704.14,NO,0,TIME_EXIT,1770008700070,4707.00,-0.08306623,-0.09672900,-0.11039177
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,CONTROL_L1,1,1,1770060000091,4678.05,NO,0,TIME_EXIT,1770060600120,4667.48,0.30882246,0.29515465,0.28148685
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L3,3,1,1770060000091,4678.05,YES,1770060200131,PROTECTED_STOP,1770060281331,4678.19,-0.00409036,-0.01775817,-0.03142597
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L3,3,2,1770060200131,4674.06,NO,0,TIME_EXIT,1770060600120,4667.48,0.19224709,0.17859094,0.16493480
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L5,5,1,1770060000091,4678.05,YES,1770060240131,PROTECTED_STOP,1770060281331,4678.19,-0.00409036,-0.01775817,-0.03142597
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L5,5,2,1770060240131,4672.24,NO,0,TIME_EXIT,1770060600120,4667.48,0.13907236,0.12542153,0.11177071
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L7,7,1,1770060000091,4678.05,YES,1770060171955,PROTECTED_STOP,1770060281331,4678.19,-0.00409036,-0.01775817,-0.03142597
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L7,7,2,1770060171955,4674.64,YES,1770060257249,PROTECTED_STOP,1770060273185,4674.66,-0.00058434,-0.01424218,-0.02790002
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L7,7,3,1770060257249,4670.66,NO,0,TIME_EXIT,1770060600120,4667.48,0.09290969,0.07926348,0.06561726
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L10,10,1,1770060000091,4678.05,YES,1770060060131,PROTECTED_STOP,1770060084134,4678.14,-0.00262952,-0.01629732,-0.02996513
1770060000091_SELL,2026.02.02 19:20:00,1770060000091,PYRAMID_L10,10,2,1770060060131,4669.24,NO,0,TIME_EXIT,1770060600120,4667.48,0.05142171,0.03777965,0.02413759
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,CONTROL_L1,1,1,1770073200031,4652.67,NO,0,TIME_EXIT,1770073800331,4663.69,-0.41728312,-0.43490091,-0.45251870
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L3,3,1,1770073200031,4652.67,YES,1770073400438,PROTECTED_STOP,1770073407495,4653.39,-0.02726351,-0.04488130,-0.06249909
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L3,3,2,1770073400438,4648.35,NO,0,TIME_EXIT,1770073800331,4663.69,-0.58086416,-0.59846559,-0.61606702
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L5,5,1,1770073200031,4652.67,YES,1770073320344,PROTECTED_STOP,1770073354457,4652.69,-0.00075732,-0.01837511,-0.03599290
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L5,5,2,1770073320344,4648.13,NO,0,TIME_EXIT,1770073800331,4663.69,-0.58919467,-0.60679527,-0.62439587
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L7,7,1,1770073200031,4652.67,YES,1770073371701,PROTECTED_STOP,1770073407495,4653.39,-0.02726351,-0.04488130,-0.06249909
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L7,7,2,1770073371701,4651.88,NO,0,TIME_EXIT,1770073800331,4663.69,-0.44719724,-0.46481204,-0.48242684
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L10,10,1,1770073200031,4652.67,YES,1770073320344,PROTECTED_STOP,1770073354457,4652.69,-0.00075732,-0.01837511,-0.03599290
1770073200031_SELL,2026.02.02 23:00:00,1770073200031,PYRAMID_L10,10,2,1770073320344,4648.13,NO,0,TIME_EXIT,1770073800331,4663.69,-0.58919467,-0.60679527,-0.62439587
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,CONTROL_L1,1,1,1770288900046,4904.71,NO,0,TIME_EXIT,1770289500090,4884.25,1.35745513,1.32491396,1.29237278
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,PYRAMID_L3,3,1,1770288900046,4904.71,YES,1770289300557,TIME_EXIT,1770289500090,4884.25,1.35745513,1.32491396,1.29237278
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,PYRAMID_L3,3,2,1770289300557,4901.86,NO,0,TIME_EXIT,1770289500090,4884.25,1.16836680,1.13584454,1.10332228
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,PYRAMID_L5,5,1,1770288900046,4904.71,YES,1770289260059,PROTECTED_STOP,1770289262049,4904.71,0.00000000,-0.03254117,-0.06508234
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,PYRAMID_L5,5,2,1770289260059,4901.52,NO,0,TIME_EXIT,1770289500090,4884.25,1.14580890,1.11328889,1.08076888
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,PYRAMID_L7,7,1,1770288900046,4904.71,YES,1770289243300,PROTECTED_STOP,1770289262049,4904.71,0.00000000,-0.03254117,-0.06508234
1770288900046_SELL,2026.02.05 10:55:00,1770288900046,PYRAMID_L7,7,2,1770289243300,4903.22,NO,0,TIME_EXIT,1770289500090,4884.25,1.25859842,1.22606714,1.19353585
