candidate_id,research_join_key,symbol,entry_timeframe,signal_time,signal_time_msc,signal_bar_time,side,gate_result,gate_reason,research_horizon_minutes,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_trend,entry_bid,entry_ask,entry_mid,spread_points
P2F4_CANDIDATE_S1,1780320000009_BUY,XAUUSD,PERIOD_M5,2026.06.01 13:20:00,1780320000009,2026.06.01 13:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4500.19,4500.36,4500.27,17.0
P2F4_CANDIDATE_S1,1780327500017_SELL,XAUUSD,PERIOD_M5,2026.06.01 15:25:00,1780327500017,2026.06.01 15:25:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4504.90080699,4512.81040158,BEARISH,4501.90,4502.07,4501.98,17.0
P2F4_CANDIDATE_S1,1780329000024_BUY,XAUUSD,PERIOD_M5,2026.06.01 15:50:00,1780329000024,2026.06.01 15:50:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4506.75,4506.92,4506.84,17.0
P2F4_CANDIDATE_S1,1780329600032_SELL,XAUUSD,PERIOD_M5,2026.06.01 16:00:00,1780329600032,2026.06.01 16:00:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4504.91509072,4511.92994968,BEARISH,4502.25,4502.42,4502.34,17.0
P2F4_CANDIDATE_S1,1780338900016_BUY,XAUUSD,PERIOD_M5,2026.06.01 18:35:00,1780338900016,2026.06.01 18:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4477.17,4477.34,4477.26,17.0
P2F4_CANDIDATE_S1,1780353900068_SELL,XAUUSD,PERIOD_M5,2026.06.01 22:45:00,1780353900068,2026.06.01 22:45:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4482.26911430,4488.91130560,BEARISH,4483.52,4483.69,4483.60,17.0
P2F4_CANDIDATE_S1,1780365900123_BUY,XAUUSD,PERIOD_M5,2026.06.02 02:05:00,1780365900123,2026.06.02 02:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4486.38,4486.63,4486.51,25.0
P2F4_CANDIDATE_S1,1780368600011_SELL,XAUUSD,PERIOD_M5,2026.06.02 02:50:00,1780368600011,2026.06.02 02:50:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4483.33570828,4487.57689582,BEARISH,4481.12,4481.37,4481.24,25.0
P2F4_CANDIDATE_S1,1780370700078_BUY,XAUUSD,PERIOD_M5,2026.06.02 03:25:00,1780370700078,2026.06.02 03:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4489.66,4489.87,4489.76,21.0
P2F4_CANDIDATE_S1,1780372800001_SELL,XAUUSD,PERIOD_M5,2026.06.02 04:00:00,1780372800001,2026.06.02 04:00:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4484.22108901,4487.21909401,BEARISH,4481.37,4481.58,4481.48,21.0
P2F4_CANDIDATE_S1,1780374600023_BUY,XAUUSD,PERIOD_M5,2026.06.02 04:30:00,1780374600023,2026.06.02 04:30:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4486.39,4486.60,4486.50,21.0
P2F4_CANDIDATE_S1,1780375200009_SELL,XAUUSD,PERIOD_M5,2026.06.02 04:40:00,1780375200009,2026.06.02 04:40:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4484.91440619,4487.28646087,BEARISH,4481.86,4482.07,4481.97,21.0
P2F4_CANDIDATE_S1,1780380300294_BUY,XAUUSD,PERIOD_M5,2026.06.02 06:05:00,1780380300294,2026.06.02 06:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4488.10,4488.31,4488.20,21.0
P2F4_CANDIDATE_S1,1780400700064_SELL,XAUUSD,PERIOD_M5,2026.06.02 11:45:00,1780400700064,2026.06.02 11:45:00,SELL,REJECT,M15_NOT_BEARISH,10,4522.70140250,4508.21580253,BULLISH,4528.79,4528.96,4528.88,17.0
P2F4_CANDIDATE_S1,1780408500467_BUY,XAUUSD,PERIOD_M5,2026.06.02 13:55:00,1780408500467,2026.06.02 13:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4532.33,4532.50,4532.41,17.0
P2F4_CANDIDATE_S1,1780411200059_SELL,XAUUSD,PERIOD_M5,2026.06.02 14:40:00,1780411200059,2026.06.02 14:40:00,SELL,REJECT,M15_NOT_BEARISH,10,4527.14094007,4515.70144626,BULLISH,4527.36,4527.53,4527.44,17.0
P2F4_CANDIDATE_S1,1780448700043_BUY,XAUUSD,PERIOD_M5,2026.06.03 01:05:00,1780448700043,2026.06.03 01:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4490.18,4490.80,4490.49,62.0
P2F4_CANDIDATE_S1,1780452000017_SELL,XAUUSD,PERIOD_M5,2026.06.03 02:00:00,1780452000017,2026.06.03 02:00:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4490.93673941,4499.11441775,BEARISH,4484.76,4485.01,4484.89,25.0
P2F4_CANDIDATE_S1,1780457700060_BUY,XAUUSD,PERIOD_M5,2026.06.03 03:35:00,1780457700060,2026.06.03 03:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4485.09,4485.27,4485.18,18.0
P2F4_CANDIDATE_S1,1780460100006_SELL,XAUUSD,PERIOD_M5,2026.06.03 04:15:00,1780460100006,2026.06.03 04:15:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4484.04117138,4492.98559261,BEARISH,4471.36,4471.57,4471.47,21.0
P2F4_CANDIDATE_S1,1780464300071_BUY,XAUUSD,PERIOD_M5,2026.06.03 05:25:00,1780464300071,2026.06.03 05:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4478.31,4478.52,4478.42,21.0
P2F4_CANDIDATE_S1,1780471800004_SELL,XAUUSD,PERIOD_M5,2026.06.03 07:30:00,1780471800004,2026.06.03 07:30:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4481.81052596,4487.81690239,BEARISH,4477.09,4477.30,4477.19,21.0
P2F4_CANDIDATE_S1,1780492500044_BUY,XAUUSD,PERIOD_M5,2026.06.03 13:15:00,1780492500044,2026.06.03 13:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4463.01,4463.18,4463.10,17.0
P2F4_CANDIDATE_S1,1780500300041_SELL,XAUUSD,PERIOD_M5,2026.06.03 15:25:00,1780500300041,2026.06.03 15:25:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4458.96354113,4466.74894180,BEARISH,4457.92,4458.09,4458.01,17.0
P2F4_CANDIDATE_S1,1780502700109_BUY,XAUUSD,PERIOD_M5,2026.06.03 16:05:00,1780502700109,2026.06.03 16:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4463.25,4463.42,4463.34,17.0
P2F4_CANDIDATE_S1,1780503900034_SELL,XAUUSD,PERIOD_M5,2026.06.03 16:25:00,1780503900034,2026.06.03 16:25:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4458.95915716,4465.56308713,BEARISH,4450.28,4450.45,4450.36,17.0
P2F4_CANDIDATE_S1,1780509300028_BUY,XAUUSD,PERIOD_M5,2026.06.03 17:55:00,1780509300028,2026.06.03 17:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4458.75,4458.92,4458.84,17.0
P2F4_CANDIDATE_S1,1780510500038_SELL,XAUUSD,PERIOD_M5,2026.06.03 18:15:00,1780510500038,2026.06.03 18:15:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4453.07147565,4460.70299830,BEARISH,4445.93,4446.10,4446.02,17.0
P2F4_CANDIDATE_S1,1780524000036_BUY,XAUUSD,PERIOD_M5,2026.06.03 22:00:00,1780524000036,2026.06.03 22:00:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4442.06,4442.23,4442.15,17.0
P2F4_CANDIDATE_S1,1780535100018_SELL,XAUUSD,PERIOD_M5,2026.06.04 01:05:00,1780535100018,2026.06.04 01:05:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4444.31358558,4450.81414175,BEARISH,4431.76,4433.01,4432.39,125.0
P2F4_CANDIDATE_S1,1780538700093_BUY,XAUUSD,PERIOD_M5,2026.06.04 02:05:00,1780538700093,2026.06.04 02:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4446.37,4446.62,4446.49,25.0
P2F4_CANDIDATE_S1,1780555800096_SELL,XAUUSD,PERIOD_M5,2026.06.04 06:50:00,1780555800096,2026.06.04 06:50:00,SELL,REJECT,M15_NOT_BEARISH,10,4459.61127276,4455.25133068,BULLISH,4459.75,4459.96,4459.85,21.0
P2F4_CANDIDATE_S1,1780557300005_BUY,XAUUSD,PERIOD_M5,2026.06.04 07:15:00,1780557300005,2026.06.04 07:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4471.07,4471.25,4471.16,18.0
P2F4_CANDIDATE_S1,1780563000004_SELL,XAUUSD,PERIOD_M5,2026.06.04 08:50:00,1780563000004,2026.06.04 08:50:00,SELL,REJECT,M15_NOT_BEARISH,10,4468.24972627,4460.66855481,BULLISH,4467.53,4467.70,4467.61,17.0
P2F4_CANDIDATE_S1,1780564500108_BUY,XAUUSD,PERIOD_M5,2026.06.04 09:15:00,1780564500108,2026.06.04 09:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4473.86,4473.94,4473.90,8.0
P2F4_CANDIDATE_S1,1780564800058_SELL,XAUUSD,PERIOD_M5,2026.06.04 09:20:00,1780564800058,2026.06.04 09:20:00,SELL,REJECT,M15_NOT_BEARISH,10,4468.86678273,4461.50768939,BULLISH,4469.49,4469.66,4469.57,17.0
P2F4_CANDIDATE_S1,1780575000083_BUY,XAUUSD,PERIOD_M5,2026.06.04 12:10:00,1780575000083,2026.06.04 12:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4468.49,4468.66,4468.57,17.0
P2F4_CANDIDATE_S1,1780575300013_SELL,XAUUSD,PERIOD_M5,2026.06.04 12:15:00,1780575300013,2026.06.04 12:15:00,SELL,REJECT,M15_NOT_BEARISH,10,4465.43320140,4462.58933732,BULLISH,4463.48,4463.65,4463.56,17.0
P2F4_CANDIDATE_S1,1780575600368_BUY,XAUUSD,PERIOD_M5,2026.06.04 12:20:00,1780575600368,2026.06.04 12:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4466.13,4466.30,4466.22,17.0
P2F4_CANDIDATE_S1,1780593000012_SELL,XAUUSD,PERIOD_M5,2026.06.04 17:10:00,1780593000012,2026.06.04 17:10:00,SELL,REJECT,M15_NOT_BEARISH,10,4490.71552349,4477.72764971,BULLISH,4489.90,4490.07,4489.98,17.0
P2F4_CANDIDATE_S1,1780601100045_BUY,XAUUSD,PERIOD_M5,2026.06.04 19:25:00,1780601100045,2026.06.04 19:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4484.30,4484.47,4484.39,17.0
P2F4_CANDIDATE_S1,1780604400015_SELL,XAUUSD,PERIOD_M5,2026.06.04 20:20:00,1780604400015,2026.06.04 20:20:00,SELL,REJECT,M15_NOT_BEARISH,10,4481.49464393,4477.76909837,BULLISH,4475.58,4475.75,4475.66,17.0
P2F4_CANDIDATE_S1,1780611000110_BUY,XAUUSD,PERIOD_M5,2026.06.04 22:10:00,1780611000110,2026.06.04 22:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4478.44,4478.61,4478.52,17.0
P2F4_CANDIDATE_S1,1780621500016_SELL,XAUUSD,PERIOD_M5,2026.06.05 01:05:00,1780621500016,2026.06.05 01:05:00,SELL,REJECT,M15_NOT_BEARISH,10,4479.35933144,4477.89672915,BULLISH,4473.48,4474.38,4473.93,90.0
P2F4_CANDIDATE_S1,1780623600192_BUY,XAUUSD,PERIOD_M5,2026.06.05 01:40:00,1780623600192,2026.06.05 01:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4479.15,4479.40,4479.27,25.0
P2F4_CANDIDATE_S1,1780623900080_SELL,XAUUSD,PERIOD_M5,2026.06.05 01:45:00,1780623900080,2026.06.05 01:45:00,SELL,REJECT,M15_NOT_BEARISH,10,4478.60071205,4477.73206254,BULLISH,4475.20,4475.45,4475.32,25.0
P2F4_CANDIDATE_S1,1780646400020_BUY,XAUUSD,PERIOD_M5,2026.06.05 08:00:00,1780646400020,2026.06.05 08:00:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4444.99,4445.16,4445.07,17.0
P2F4_CANDIDATE_S1,1780650300042_SELL,XAUUSD,PERIOD_M5,2026.06.05 09:05:00,1780650300042,2026.06.05 09:05:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4447.06511850,4457.33444691,BEARISH,4437.52,4437.69,4437.60,17.0
P2F4_CANDIDATE_S1,1780652400036_BUY,XAUUSD,PERIOD_M5,2026.06.05 09:40:00,1780652400036,2026.06.05 09:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4448.63,4448.80,4448.72,17.0
P2F4_CANDIDATE_S1,1780669200073_SELL,XAUUSD,PERIOD_M5,2026.06.05 14:20:00,1780669200073,2026.06.05 14:20:00,SELL,REJECT,M15_NOT_BEARISH,10,4460.99939597,4459.73203151,BULLISH,4461.79,4461.96,4461.88,17.0
P2F4_CANDIDATE_S1,1780671000029_BUY,XAUUSD,PERIOD_M5,2026.06.05 14:50:00,1780671000029,2026.06.05 14:50:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4466.93,4467.10,4467.02,17.0
P2F4_CANDIDATE_S1,1780673700004_SELL,XAUUSD,PERIOD_M5,2026.06.05 15:35:00,1780673700004,2026.06.05 15:35:00,SELL,REJECT,M15_NOT_BEARISH,10,4463.40662762,4461.06804540,BULLISH,4452.89,4452.98,4452.93,9.0
P2F4_CANDIDATE_S1,1780692900014_BUY,XAUUSD,PERIOD_M5,2026.06.05 20:55:00,1780692900014,2026.06.05 20:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4343.48,4343.65,4343.56,17.0
P2F4_CANDIDATE_S1,1780693500009_SELL,XAUUSD,PERIOD_M5,2026.06.05 21:05:00,1780693500009,2026.06.05 21:05:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4361.15726301,4399.27259819,BEARISH,4333.68,4333.82,4333.75,14.0
P2F4_CANDIDATE_S1,1780883100055_BUY,XAUUSD,PERIOD_M5,2026.06.08 01:45:00,1780883100055,2026.06.08 01:45:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4325.96,4326.23,4326.09,27.0
P2F4_CANDIDATE_S1,1780883400031_SELL,XAUUSD,PERIOD_M5,2026.06.08 01:50:00,1780883400031,2026.06.08 01:50:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4334.90958400,4371.66349381,BEARISH,4322.48,4322.73,4322.60,25.0
P2F4_CANDIDATE_S1,1780884600019_BUY,XAUUSD,PERIOD_M5,2026.06.08 02:10:00,1780884600019,2026.06.08 02:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4326.72,4326.97,4326.85,25.0
P2F4_CANDIDATE_S1,1780892100044_SELL,XAUUSD,PERIOD_M5,2026.06.08 04:15:00,1780892100044,2026.06.08 04:15:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4337.16698353,4360.54904381,BEARISH,4327.03,4327.24,4327.14,21.0
P2F4_CANDIDATE_S1,1780902900017_BUY,XAUUSD,PERIOD_M5,2026.06.08 07:15:00,1780902900017,2026.06.08 07:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4318.75,4318.96,4318.85,21.0
P2F4_CANDIDATE_S1,1780904700039_SELL,XAUUSD,PERIOD_M5,2026.06.08 07:45:00,1780904700039,2026.06.08 07:45:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4319.85857004,4340.85970585,BEARISH,4307.67,4307.88,4307.77,21.0
P2F4_CANDIDATE_S1,1780914000047_BUY,XAUUSD,PERIOD_M5,2026.06.08 10:20:00,1780914000047,2026.06.08 10:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4306.35,4306.52,4306.44,17.0
P2F4_CANDIDATE_S1,1780916100039_SELL,XAUUSD,PERIOD_M5,2026.06.08 10:55:00,1780916100039,2026.06.08 10:55:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4307.63812945,4326.20584213,BEARISH,4296.52,4296.69,4296.60,17.0
P2F4_CANDIDATE_S1,1780923600005_BUY,XAUUSD,PERIOD_M5,2026.06.08 13:00:00,1780923600005,2026.06.08 13:00:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4294.34,4294.51,4294.43,17.0
P2F4_CANDIDATE_S1,1780938600031_SELL,XAUUSD,PERIOD_M5,2026.06.08 17:10:00,1780938600031,2026.06.08 17:10:00,SELL,REJECT,M15_NOT_BEARISH,10,4319.74029403,4318.88429701,BULLISH,4320.56,4320.73,4320.65,17.0
P2F4_CANDIDATE_S1,1780942200005_BUY,XAUUSD,PERIOD_M5,2026.06.08 18:10:00,1780942200005,2026.06.08 18:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4328.53,4328.70,4328.61,17.0
P2F4_CANDIDATE_S1,1780951200012_SELL,XAUUSD,PERIOD_M5,2026.06.08 20:40:00,1780951200012,2026.06.08 20:40:00,SELL,REJECT,M15_NOT_BEARISH,10,4332.44319346,4325.84104678,BULLISH,4334.98,4335.15,4335.06,17.0
P2F4_CANDIDATE_S1,1780952700006_BUY,XAUUSD,PERIOD_M5,2026.06.08 21:05:00,1780952700006,2026.06.08 21:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4343.83,4344.00,4343.91,17.0
P2F4_CANDIDATE_S1,1780955400066_SELL,XAUUSD,PERIOD_M5,2026.06.08 21:50:00,1780955400066,2026.06.08 21:50:00,SELL,REJECT,M15_NOT_BEARISH,10,4335.00566502,4328.20284436,BULLISH,4334.66,4334.83,4334.74,17.0
P2F4_CANDIDATE_S1,1780978500005_BUY,XAUUSD,PERIOD_M5,2026.06.09 04:15:00,1780978500005,2026.06.09 04:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4324.01,4324.22,4324.11,21.0
P2F4_CANDIDATE_S1,1780989600277_SELL,XAUUSD,PERIOD_M5,2026.06.09 07:20:00,1780989600277,2026.06.09 07:20:00,SELL,REJECT,M15_NOT_BEARISH,10,4332.62705449,4329.73579417,BULLISH,4330.00,4330.21,4330.10,21.0
P2F4_CANDIDATE_S1,1780994100002_BUY,XAUUSD,PERIOD_M5,2026.06.09 08:35:00,1780994100002,2026.06.09 08:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4342.81,4342.98,4342.90,17.0
P2F4_CANDIDATE_S1,1780998900017_SELL,XAUUSD,PERIOD_M5,2026.06.09 09:55:00,1780998900017,2026.06.09 09:55:00,SELL,REJECT,M15_NOT_BEARISH,10,4335.67511558,4332.08120943,BULLISH,4335.32,4335.49,4335.40,17.0
P2F4_CANDIDATE_S1,1781005200050_BUY,XAUUSD,PERIOD_M5,2026.06.09 11:40:00,1781005200050,2026.06.09 11:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4334.45,4334.62,4334.53,17.0
P2F4_CANDIDATE_S1,1781006100097_SELL,XAUUSD,PERIOD_M5,2026.06.09 11:55:00,1781006100097,2026.06.09 11:55:00,SELL,REJECT,M15_NOT_BEARISH,10,4333.13304365,4331.72395483,BULLISH,4329.99,4330.16,4330.07,17.0
P2F4_CANDIDATE_S1,1781010000043_BUY,XAUUSD,PERIOD_M5,2026.06.09 13:00:00,1781010000043,2026.06.09 13:00:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4332.20,4332.37,4332.28,17.0
P2F4_CANDIDATE_S1,1781010600003_SELL,XAUUSD,PERIOD_M5,2026.06.09 13:10:00,1781010600003,2026.06.09 13:10:00,SELL,REJECT,M15_NOT_BEARISH,10,4331.28756934,4331.10650180,BULLISH,4327.25,4327.42,4327.34,17.0
P2F4_CANDIDATE_S1,1781010900000_BUY,XAUUSD,PERIOD_M5,2026.06.09 13:15:00,1781010900000,2026.06.09 13:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4335.27,4335.36,4335.32,9.0
P2F4_CANDIDATE_S1,1781022300000_SELL,XAUUSD,PERIOD_M5,2026.06.09 16:25:00,1781022300000,2026.06.09 16:25:00,SELL,REJECT,M15_NOT_BEARISH,10,4336.83758919,4334.09852023,BULLISH,4333.47,4333.64,4333.56,17.0
P2F4_CANDIDATE_S1,1781040000027_BUY,XAUUSD,PERIOD_M5,2026.06.09 21:20:00,1781040000027,2026.06.09 21:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4269.26,4269.43,4269.35,17.0
P2F4_CANDIDATE_S1,1781043300041_SELL,XAUUSD,PERIOD_M5,2026.06.09 22:15:00,1781043300041,2026.06.09 22:15:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4275.85102866,4297.97174116,BEARISH,4258.76,4258.93,4258.85,17.0
P2F4_CANDIDATE_S1,1781080200033_BUY,XAUUSD,PERIOD_M5,2026.06.10 08:30:00,1781080200033,2026.06.10 08:30:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4187.14,4187.31,4187.23,17.0
P2F4_CANDIDATE_S1,1781087700145_SELL,XAUUSD,PERIOD_M5,2026.06.10 10:35:00,1781087700145,2026.06.10 10:35:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4197.90611292,4218.75378357,BEARISH,4194.70,4194.87,4194.78,17.0
P2F4_CANDIDATE_S1,1781099700043_BUY,XAUUSD,PERIOD_M5,2026.06.10 13:55:00,1781099700043,2026.06.10 13:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4171.82,4172.01,4171.91,19.0
P2F4_CANDIDATE_S1,1781100300029_SELL,XAUUSD,PERIOD_M5,2026.06.10 14:05:00,1781100300029,2026.06.10 14:05:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4176.92755164,4198.14822699,BEARISH,4161.40,4161.57,4161.48,17.0
P2F4_CANDIDATE_S1,1781109900005_BUY,XAUUSD,PERIOD_M5,2026.06.10 16:45:00,1781109900005,2026.06.10 16:45:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4178.87,4179.03,4178.95,16.0
P2F4_CANDIDATE_S1,1781113500039_SELL,XAUUSD,PERIOD_M5,2026.06.10 17:45:00,1781113500039,2026.06.10 17:45:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4163.20757659,4180.18648891,BEARISH,4149.87,4150.04,4149.95,17.0
P2F4_CANDIDATE_S1,1781148600021_BUY,XAUUSD,PERIOD_M5,2026.06.11 03:30:00,1781148600021,2026.06.11 03:30:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4067.65,4067.88,4067.77,23.0
P2F4_CANDIDATE_S1,1781156400033_SELL,XAUUSD,PERIOD_M5,2026.06.11 05:40:00,1781156400033,2026.06.11 05:40:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4083.70865374,4105.40672173,BEARISH,4067.13,4067.34,4067.24,21.0
P2F4_CANDIDATE_S1,1781162100034_BUY,XAUUSD,PERIOD_M5,2026.06.11 07:15:00,1781162100034,2026.06.11 07:15:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4082.77,4082.98,4082.88,21.0
