signal_id,symbol,timeframe,magic,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,target_time,target_time_msc,observed_time,observed_time_msc,delay_milliseconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,entry_spread_bps,future_bid,future_ask,future_mid,future_spread_points,future_spread_bps,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,spread_drag_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
152,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:50:00,1781772600045,2026.06.18 08:50:00,SELL,3,2026.06.18 08:53:00,1781772780045,2026.06.18 08:53:00,1781772780134,89,OK,4303.00,4303.13,4303.07,13.0,0.3021,4306.30,4306.43,4306.36,13.0,0.3019,-330.0,-343.0,-7.6690,-7.9712,0.3022,4317.09753696,4316.91665450,4314.27802956,4315.65150409
151,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:20:00,1781770800001,2026.06.18 08:20:00,BUY,30,2026.06.18 08:50:00,1781772600001,2026.06.18 08:50:00,1781772600045,44,OK,4321.33,4321.46,4321.40,13.0,0.3008,4303.00,4303.13,4303.07,13.0,0.3021,-1833.0,-1846.0,-42.4169,-42.7170,0.3002,4315.60029173,4315.77941369,4316.74623339,4316.28401244
152,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:50:00,1781772600045,2026.06.18 08:50:00,SELL,5,2026.06.18 08:55:00,1781772900045,2026.06.18 08:55:00,1781772900137,92,OK,4303.00,4303.13,4303.07,13.0,0.3021,4308.17,4308.30,4308.24,13.0,0.3017,-517.0,-530.0,-12.0147,-12.3170,0.3023,4317.09753696,4316.91665450,4314.27802956,4315.65150409
152,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:50:00,1781772600045,2026.06.18 08:50:00,SELL,10,2026.06.18 09:00:00,1781773200045,2026.06.18 09:00:00,1781773200127,82,OK,4303.00,4303.13,4303.07,13.0,0.3021,4308.25,4308.35,4308.30,10.0,0.2321,-523.5,-535.0,-12.1657,-12.4332,0.2674,4317.09753696,4316.91665450,4314.27802956,4315.65150409
152,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:50:00,1781772600045,2026.06.18 08:50:00,SELL,15,2026.06.18 09:05:00,1781773500045,2026.06.18 09:05:00,1781773500222,177,OK,4303.00,4303.13,4303.07,13.0,0.3021,4307.06,4307.19,4307.13,13.0,0.3018,-406.0,-419.0,-9.4351,-9.7374,0.3023,4317.09753696,4316.91665450,4314.27802956,4315.65150409
152,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:50:00,1781772600045,2026.06.18 08:50:00,SELL,30,2026.06.18 09:20:00,1781774400045,2026.06.18 09:20:00,1781774400048,3,OK,4303.00,4303.13,4303.07,13.0,0.3021,4298.71,4298.84,4298.77,13.0,0.3024,429.0,416.0,9.9696,9.6677,0.3020,4317.09753696,4316.91665450,4314.27802956,4315.65150409
151,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:20:00,1781770800001,2026.06.18 08:20:00,BUY,60,2026.06.18 09:20:00,1781774400001,2026.06.18 09:20:00,1781774400006,5,OK,4321.33,4321.46,4321.40,13.0,0.3008,4298.64,4298.77,4298.70,13.0,0.3024,-2269.0,-2282.0,-52.5062,-52.8062,0.3000,4315.60029173,4315.77941369,4316.74623339,4316.28401244
152,XAUUSD,PERIOD_M5,26090401,2026.06.18 08:50:00,1781772600045,2026.06.18 08:50:00,SELL,60,2026.06.18 09:50:00,1781776200045,2026.06.18 09:50:00,1781776200073,28,OK,4303.00,4303.13,4303.07,13.0,0.3021,4304.34,4304.45,4304.40,11.0,0.2556,-133.0,-145.0,-3.0908,-3.3697,0.2789,4317.09753696,4316.91665450,4314.27802956,4315.65150409
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,1,2026.06.18 16:21:00,1781799660074,2026.06.18 16:21:00,1781799660084,10,OK,4258.61,4258.69,4258.65,8.0,0.1879,4254.42,4254.54,4254.48,12.0,0.2821,-417.0,-427.0,-9.7918,-10.0266,0.2347,4250.32642245,4250.54868478,4251.97313796,4251.27698616
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,3,2026.06.18 16:23:00,1781799780074,2026.06.18 16:23:00,1781799780212,138,OK,4258.61,4258.69,4258.65,8.0,0.1879,4254.62,4254.75,4254.68,13.0,0.3055,-396.5,-407.0,-9.3105,-9.5569,0.2465,4250.32642245,4250.54868478,4251.97313796,4251.27698616
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,5,2026.06.18 16:25:00,1781799900074,2026.06.18 16:25:00,1781799900093,19,OK,4258.61,4258.69,4258.65,8.0,0.1879,4257.62,4257.75,4257.68,13.0,0.3053,-96.5,-107.0,-2.2660,-2.5125,0.2465,4250.32642245,4250.54868478,4251.97313796,4251.27698616
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,10,2026.06.18 16:30:00,1781800200074,2026.06.18 16:30:00,1781800200087,13,OK,4258.61,4258.69,4258.65,8.0,0.1879,4263.14,4263.25,4263.19,11.0,0.2580,454.5,445.0,10.6724,10.4492,0.2232,4250.32642245,4250.54868478,4251.97313796,4251.27698616
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,15,2026.06.18 16:35:00,1781800500074,2026.06.18 16:35:00,1781800500143,69,OK,4258.61,4258.69,4258.65,8.0,0.1879,4272.07,4272.20,4272.14,13.0,0.3043,1348.5,1338.0,31.6650,31.4181,0.2469,4250.32642245,4250.54868478,4251.97313796,4251.27698616
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,30,2026.06.18 16:50:00,1781801400074,2026.06.18 16:50:00,1781801400098,24,OK,4258.61,4258.69,4258.65,8.0,0.1879,4260.07,4260.19,4260.13,12.0,0.2817,148.0,138.0,3.4753,3.2404,0.2348,4250.32642245,4250.54868478,4251.97313796,4251.27698616
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,1,2026.06.18 17:11:00,1781802660004,2026.06.18 17:11:00,1781802660060,56,OK,4243.64,4243.77,4243.70,13.0,0.3063,4242.69,4242.82,4242.75,13.0,0.3064,95.0,82.0,2.2386,1.9323,0.3063,4257.85171296,4256.59980798,4255.00937037,4255.42164362
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,3,2026.06.18 17:13:00,1781802780004,2026.06.18 17:13:00,1781802780194,190,OK,4243.64,4243.77,4243.70,13.0,0.3063,4242.00,4242.13,4242.07,13.0,0.3065,164.0,151.0,3.8645,3.5583,0.3063,4257.85171296,4256.59980798,4255.00937037,4255.42164362
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,5,2026.06.18 17:15:00,1781802900004,2026.06.18 17:15:00,1781802900008,4,OK,4243.64,4243.77,4243.70,13.0,0.3063,4241.67,4241.80,4241.74,13.0,0.3065,197.0,184.0,4.6422,4.3359,0.3063,4257.85171296,4256.59980798,4255.00937037,4255.42164362
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,10,2026.06.18 17:20:00,1781803200004,2026.06.18 17:20:00,1781803200018,14,OK,4243.64,4243.77,4243.70,13.0,0.3063,4249.74,4249.87,4249.81,13.0,0.3059,-610.0,-623.0,-14.3742,-14.6808,0.3066,4257.85171296,4256.59980798,4255.00937037,4255.42164362
153,XAUUSD,PERIOD_M5,26090401,2026.06.18 16:20:00,1781799600074,2026.06.18 16:20:00,BUY,60,2026.06.18 17:20:00,1781803200074,2026.06.18 17:20:00,1781803200075,1,OK,4258.61,4258.69,4258.65,8.0,0.1879,4249.71,4249.84,4249.77,13.0,0.3059,-887.5,-898.0,-20.8399,-21.0863,0.2464,4250.32642245,4250.54868478,4251.97313796,4251.27698616
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,15,2026.06.18 17:25:00,1781803500004,2026.06.18 17:25:00,1781803500029,25,OK,4243.64,4243.77,4243.70,13.0,0.3063,4252.80,4252.90,4252.85,10.0,0.2351,-914.5,-926.0,-21.5496,-21.8209,0.2713,4257.85171296,4256.59980798,4255.00937037,4255.42164362
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,30,2026.06.18 17:40:00,1781804400004,2026.06.18 17:40:00,1781804400051,47,OK,4243.64,4243.77,4243.70,13.0,0.3063,4251.22,4251.35,4251.28,13.0,0.3058,-758.0,-771.0,-17.8618,-18.1684,0.3066,4257.85171296,4256.59980798,4255.00937037,4255.42164362
154,XAUUSD,PERIOD_M5,26090401,2026.06.18 17:10:00,1781802600004,2026.06.18 17:10:00,SELL,60,2026.06.18 18:10:00,1781806200004,2026.06.18 18:10:00,1781806200073,69,OK,4243.64,4243.77,4243.70,13.0,0.3063,4253.37,4253.51,4253.44,14.0,0.3291,-973.5,-987.0,-22.9399,-23.2583,0.3185,4257.85171296,4256.59980798,4255.00937037,4255.42164362
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,1,2026.06.18 20:56:00,1781816160030,2026.06.18 20:56:00,1781816160031,1,OK,4232.45,4232.58,4232.51,13.0,0.3071,4231.84,4231.97,4231.91,13.0,0.3072,-61.0,-74.0,-1.4412,-1.7483,0.3071,4226.64180695,4227.21264598,4227.80744556,4227.69058726
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,3,2026.06.18 20:58:00,1781816280030,2026.06.18 20:58:00,1781816280565,535,OK,4232.45,4232.58,4232.51,13.0,0.3071,4231.86,4231.88,4231.87,2.0,0.0473,-64.5,-72.0,-1.5239,-1.7011,0.1772,4226.64180695,4227.21264598,4227.80744556,4227.69058726
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,5,2026.06.18 21:00:00,1781816400030,2026.06.18 21:00:00,1781816400089,59,OK,4232.45,4232.58,4232.51,13.0,0.3071,4230.39,4230.51,4230.45,12.0,0.2837,-206.5,-219.0,-4.8789,-5.1741,0.2953,4226.64180695,4227.21264598,4227.80744556,4227.69058726
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,10,2026.06.18 21:05:00,1781816700030,2026.06.18 21:05:00,1781816700136,106,OK,4232.45,4232.58,4232.51,13.0,0.3071,4228.51,4228.64,4228.58,13.0,0.3074,-394.0,-407.0,-9.3089,-9.6159,0.3070,4226.64180695,4227.21264598,4227.80744556,4227.69058726
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,15,2026.06.18 21:10:00,1781817000030,2026.06.18 21:10:00,1781817000088,58,OK,4232.45,4232.58,4232.51,13.0,0.3071,4231.65,4231.76,4231.70,11.0,0.2599,-81.0,-93.0,-1.9138,-2.1972,0.2835,4226.64180695,4227.21264598,4227.80744556,4227.69058726
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,30,2026.06.18 21:25:00,1781817900030,2026.06.18 21:25:00,1781817900116,86,OK,4232.45,4232.58,4232.51,13.0,0.3071,4227.86,4227.99,4227.92,13.0,0.3075,-459.0,-472.0,-10.8446,-11.1516,0.3070,4226.64180695,4227.21264598,4227.80744556,4227.69058726
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,1,2026.06.18 21:36:00,1781818560034,2026.06.18 21:36:00,1781818560068,34,OK,4222.70,4222.82,4222.76,12.0,0.2842,4222.27,4222.35,4222.31,8.0,0.1895,45.0,35.0,1.0657,0.8289,0.2368,4228.13222922,4228.09988339,4227.04578338,4227.60898490
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,3,2026.06.18 21:38:00,1781818680034,2026.06.18 21:38:00,1781818680064,30,OK,4222.70,4222.82,4222.76,12.0,0.2842,4221.42,4221.55,4221.49,13.0,0.3079,127.5,115.0,3.0194,2.7234,0.2960,4228.13222922,4228.09988339,4227.04578338,4227.60898490
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,5,2026.06.18 21:40:00,1781818800034,2026.06.18 21:40:00,1781818800051,17,OK,4222.70,4222.82,4222.76,12.0,0.2842,4221.22,4221.35,4221.28,13.0,0.3080,147.5,135.0,3.4930,3.1970,0.2960,4228.13222922,4228.09988339,4227.04578338,4227.60898490
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,10,2026.06.18 21:45:00,1781819100034,2026.06.18 21:45:00,1781819100088,54,OK,4222.70,4222.82,4222.76,12.0,0.2842,4224.89,4225.02,4224.95,13.0,0.3077,-219.5,-232.0,-5.1980,-5.4941,0.2961,4228.13222922,4228.09988339,4227.04578338,4227.60898490
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,15,2026.06.18 21:50:00,1781819400034,2026.06.18 21:50:00,1781819400041,7,OK,4222.70,4222.82,4222.76,12.0,0.2842,4221.69,4221.77,4221.73,8.0,0.1895,103.0,93.0,2.4392,2.2024,0.2368,4228.13222922,4228.09988339,4227.04578338,4227.60898490
155,XAUUSD,PERIOD_M5,26090401,2026.06.18 20:55:00,1781816100030,2026.06.18 20:55:00,BUY,60,2026.06.18 21:55:00,1781819700030,2026.06.18 21:55:00,1781819700048,18,OK,4232.45,4232.58,4232.51,13.0,0.3071,4220.57,4220.70,4220.64,13.0,0.3080,-1188.0,-1201.0,-28.0684,-28.3751,0.3067,4226.64180695,4227.21264598,4227.80744556,4227.69058726
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,30,2026.06.18 22:05:00,1781820300034,2026.06.18 22:05:00,1781820300093,59,OK,4222.70,4222.82,4222.76,12.0,0.2842,4212.54,4212.67,4212.60,13.0,0.3086,1015.5,1003.0,24.0483,23.7526,0.2957,4228.13222922,4228.09988339,4227.04578338,4227.60898490
156,XAUUSD,PERIOD_M5,26090401,2026.06.18 21:35:00,1781818500034,2026.06.18 21:35:00,SELL,60,2026.06.18 22:35:00,1781822100034,2026.06.18 22:35:00,1781822100036,2,OK,4222.70,4222.82,4222.76,12.0,0.2842,4203.25,4203.25,4203.25,0.0,0.0000,1951.0,1945.0,46.2020,46.0606,0.1414,4228.13222922,4228.09988339,4227.04578338,4227.60898490
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,1,2026.06.19 09:21:00,1781860860017,2026.06.19 09:21:00,1781860860037,20,OK,4141.64,4141.77,4141.70,13.0,0.3139,4140.91,4140.97,4140.94,6.0,0.1449,-76.5,-86.0,-1.8471,-2.0764,0.2293,4139.49294858,4139.50994129,4139.92235887,4139.70358299
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,3,2026.06.19 09:23:00,1781860980017,2026.06.19 09:23:00,1781860980034,17,OK,4141.64,4141.77,4141.70,13.0,0.3139,4140.95,4141.08,4141.01,13.0,0.3139,-69.0,-82.0,-1.6660,-1.9798,0.3138,4139.49294858,4139.50994129,4139.92235887,4139.70358299
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,5,2026.06.19 09:25:00,1781861100017,2026.06.19 09:25:00,1781861100018,1,OK,4141.64,4141.77,4141.70,13.0,0.3139,4143.29,4143.42,4143.35,13.0,0.3138,165.0,152.0,3.9839,3.6699,0.3139,4139.49294858,4139.50994129,4139.92235887,4139.70358299
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,10,2026.06.19 09:30:00,1781861400017,2026.06.19 09:30:00,1781861400034,17,OK,4141.64,4141.77,4141.70,13.0,0.3139,4142.12,4142.25,4142.18,13.0,0.3138,48.0,35.0,1.1589,0.8450,0.3139,4139.49294858,4139.50994129,4139.92235887,4139.70358299
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,15,2026.06.19 09:35:00,1781861700017,2026.06.19 09:35:00,1781861700083,66,OK,4141.64,4141.77,4141.70,13.0,0.3139,4138.77,4138.90,4138.84,13.0,0.3141,-287.0,-300.0,-6.9295,-7.2433,0.3138,4139.49294858,4139.50994129,4139.92235887,4139.70358299
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,1,2026.06.19 09:41:00,1781862060120,2026.06.19 09:41:00,1781862060170,50,OK,4133.73,4133.86,4133.80,13.0,0.3145,4136.21,4136.34,4136.27,13.0,0.3143,-248.0,-261.0,-5.9993,-6.3139,0.3146,4140.41856774,4140.05943876,4139.08085419,4139.48403524
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,3,2026.06.19 09:43:00,1781862180120,2026.06.19 09:43:00,1781862180270,150,OK,4133.73,4133.86,4133.80,13.0,0.3145,4136.42,4136.55,4136.49,13.0,0.3143,-269.0,-282.0,-6.5073,-6.8219,0.3146,4140.41856774,4140.05943876,4139.08085419,4139.48403524
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,5,2026.06.19 09:45:00,1781862300120,2026.06.19 09:45:00,1781862300171,51,OK,4133.73,4133.86,4133.80,13.0,0.3145,4136.05,4136.18,4136.11,13.0,0.3143,-232.0,-245.0,-5.6123,-5.9269,0.3146,4140.41856774,4140.05943876,4139.08085419,4139.48403524
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,1,2026.06.19 09:51:00,1781862660013,2026.06.19 09:51:00,1781862660030,17,OK,4145.41,4145.65,4145.53,24.0,0.5789,4143.44,4143.57,4143.50,13.0,0.3137,-202.5,-221.0,-4.8848,-5.3309,0.4461,4138.48668335,4139.17730476,4139.87134668,4139.74391342
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,3,2026.06.19 09:53:00,1781862780013,2026.06.19 09:53:00,1781862780087,74,OK,4145.41,4145.65,4145.53,24.0,0.5789,4145.55,4145.68,4145.61,13.0,0.3136,8.5,-10.0,0.2050,-0.2412,0.4463,4138.48668335,4139.17730476,4139.87134668,4139.74391342
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,10,2026.06.19 09:50:00,1781862600120,2026.06.19 09:50:00,1781862600126,6,OK,4133.73,4133.86,4133.80,13.0,0.3145,4145.37,4145.49,4145.43,12.0,0.2895,-1163.5,-1176.0,-28.1460,-28.4489,0.3028,4140.41856774,4140.05943876,4139.08085419,4139.48403524
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,30,2026.06.19 09:50:00,1781862600017,2026.06.19 09:50:00,1781862600034,17,OK,4141.64,4141.77,4141.70,13.0,0.3139,4145.41,4145.69,4145.55,28.0,0.6754,384.5,364.0,9.2836,8.7885,0.4951,4139.49294858,4139.50994129,4139.92235887,4139.70358299
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,5,2026.06.19 09:55:00,1781862900013,2026.06.19 09:55:00,1781862900125,112,OK,4145.41,4145.65,4145.53,24.0,0.5789,4145.76,4145.89,4145.83,13.0,0.3136,29.5,11.0,0.7116,0.2653,0.4463,4138.48668335,4139.17730476,4139.87134668,4139.74391342
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,15,2026.06.19 09:55:00,1781862900120,2026.06.19 09:55:00,1781862900125,5,OK,4133.73,4133.86,4133.80,13.0,0.3145,4145.76,4145.89,4145.83,13.0,0.3136,-1203.0,-1216.0,-29.1016,-29.4165,0.3149,4140.41856774,4140.05943876,4139.08085419,4139.48403524
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,10,2026.06.19 10:00:00,1781863200013,2026.06.19 10:00:00,1781863200110,97,OK,4145.41,4145.65,4145.53,24.0,0.5789,4147.81,4147.91,4147.86,10.0,0.2411,233.0,216.0,5.6205,5.2103,0.4102,4138.48668335,4139.17730476,4139.87134668,4139.74391342
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,15,2026.06.19 10:05:00,1781863500013,2026.06.19 10:05:00,1781863500040,27,OK,4145.41,4145.65,4145.53,24.0,0.5789,4156.26,4156.36,4156.31,10.0,0.2406,1078.0,1061.0,26.0039,25.5931,0.4108,4138.48668335,4139.17730476,4139.87134668,4139.74391342
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,30,2026.06.19 10:10:00,1781863800120,2026.06.19 10:10:00,1781863800334,214,OK,4133.73,4133.86,4133.80,13.0,0.3145,4159.11,4159.24,4159.17,13.0,0.3126,-2538.0,-2551.0,-61.3964,-61.7118,0.3155,4140.41856774,4140.05943876,4139.08085419,4139.48403524
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,30,2026.06.19 10:20:00,1781864400013,2026.06.19 10:20:00,1781864400016,3,OK,4145.41,4145.65,4145.53,24.0,0.5789,4155.49,4155.62,4155.56,13.0,0.3128,1002.5,984.0,24.1827,23.7357,0.4470,4138.48668335,4139.17730476,4139.87134668,4139.74391342
157,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:20:00,1781860800017,2026.06.19 09:20:00,BUY,60,2026.06.19 10:20:00,1781864400017,2026.06.19 10:20:00,1781864400227,210,OK,4141.64,4141.77,4141.70,13.0,0.3139,4155.52,4155.62,4155.57,10.0,0.2406,1386.5,1375.0,33.4766,33.1984,0.2782,4139.49294858,4139.50994129,4139.92235887,4139.70358299
158,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:40:00,1781862000120,2026.06.19 09:40:00,SELL,60,2026.06.19 10:40:00,1781865600120,2026.06.19 10:40:00,1781865600178,58,OK,4133.73,4133.86,4133.80,13.0,0.3145,4157.27,4157.40,4157.34,13.0,0.3127,-2354.0,-2367.0,-56.9453,-57.2606,0.3154,4140.41856774,4140.05943876,4139.08085419,4139.48403524
159,XAUUSD,PERIOD_M5,26090401,2026.06.19 09:50:00,1781862600013,2026.06.19 09:50:00,BUY,60,2026.06.19 10:50:00,1781866200013,2026.06.19 10:50:00,1781866200021,8,OK,4145.41,4145.65,4145.53,24.0,0.5789,4152.71,4152.84,4152.77,13.0,0.3130,724.5,706.0,17.4767,17.0299,0.4468,4138.48668335,4139.17730476,4139.87134668,4139.74391342
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,1,2026.06.19 13:06:00,1781874360007,2026.06.19 13:06:00,1781874360100,93,OK,4157.92,4157.96,4157.94,4.0,0.0962,4157.45,4157.54,4157.49,9.0,0.2165,44.5,38.0,1.0702,0.9139,0.1563,4164.15576747,4163.90203517,4162.89861398,4163.35366834
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,3,2026.06.19 13:08:00,1781874480007,2026.06.19 13:08:00,1781874480084,77,OK,4157.92,4157.96,4157.94,4.0,0.0962,4155.77,4155.78,4155.77,1.0,0.0241,216.5,214.0,5.2069,5.1468,0.0601,4164.15576747,4163.90203517,4162.89861398,4163.35366834
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,5,2026.06.19 13:10:00,1781874600007,2026.06.19 13:10:00,1781874600033,26,OK,4157.92,4157.96,4157.94,4.0,0.0962,4156.75,4156.88,4156.82,13.0,0.3127,112.5,104.0,2.7057,2.5013,0.2044,4164.15576747,4163.90203517,4162.89861398,4163.35366834
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,10,2026.06.19 13:15:00,1781874900007,2026.06.19 13:15:00,1781874900025,18,OK,4157.92,4157.96,4157.94,4.0,0.0962,4155.43,4155.56,4155.50,13.0,0.3128,244.5,236.0,5.8803,5.6759,0.2044,4164.15576747,4163.90203517,4162.89861398,4163.35366834
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,15,2026.06.19 13:20:00,1781875200007,2026.06.19 13:20:00,1781875200046,39,OK,4157.92,4157.96,4157.94,4.0,0.0962,4156.08,4156.23,4156.15,15.0,0.3609,178.5,169.0,4.2930,4.0645,0.2285,4164.15576747,4163.90203517,4162.89861398,4163.35366834
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,30,2026.06.19 13:35:00,1781876100007,2026.06.19 13:35:00,1781876100098,91,OK,4157.92,4157.96,4157.94,4.0,0.0962,4154.70,4154.83,4154.76,13.0,0.3129,317.5,309.0,7.6360,7.4316,0.2044,4164.15576747,4163.90203517,4162.89861398,4163.35366834
160,XAUUSD,PERIOD_M5,26090401,2026.06.19 13:05:00,1781874300007,2026.06.19 13:05:00,SELL,60,2026.06.19 14:05:00,1781877900007,2026.06.19 14:05:00,1781877900012,5,OK,4157.92,4157.96,4157.94,4.0,0.0962,4148.42,4148.55,4148.49,13.0,0.3134,945.5,937.0,22.7396,22.5353,0.2043,4164.15576747,4163.90203517,4162.89861398,4163.35366834
161,XAUUSD,PERIOD_M5,26090401,2026.06.19 15:10:00,1781881800035,2026.06.19 15:10:00,BUY,1,2026.06.19 15:11:00,1781881860035,2026.06.19 15:11:00,1781881860142,107,OK,4158.50,4158.65,4158.57,15.0,0.3607,4158.27,4158.42,4158.35,15.0,0.3607,-23.0,-38.0,-0.5531,-0.9138,0.3607,4151.38583007,4151.80035995,4152.80866406,4152.40941814
161,XAUUSD,PERIOD_M5,26090401,2026.06.19 15:10:00,1781881800035,2026.06.19 15:10:00,BUY,3,2026.06.19 15:13:00,1781881980035,2026.06.19 15:13:00,1781881980191,156,OK,4158.50,4158.65,4158.57,15.0,0.3607,4157.85,4157.90,4157.88,5.0,0.1203,-70.0,-80.0,-1.6833,-1.9237,0.2404,4151.38583007,4151.80035995,4152.80866406,4152.40941814
161,XAUUSD,PERIOD_M5,26090401,2026.06.19 15:10:00,1781881800035,2026.06.19 15:10:00,BUY,5,2026.06.19 15:15:00,1781882100035,2026.06.19 15:15:00,1781882100043,8,OK,4158.50,4158.65,4158.57,15.0,0.3607,4155.79,4155.92,4155.85,13.0,0.3128,-272.0,-286.0,-6.5407,-6.8772,0.3365,4151.38583007,4151.80035995,4152.80866406,4152.40941814
