signal_id,symbol,timeframe,magic,signal_time,signal_bar_time,side,horizon_hours,target_time,observed_time,delay_seconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,future_bid,future_ask,future_mid,future_spread_points,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
6,XAUUSD,PERIOD_H1,26090401,2025.01.28 23:00:00,2025.01.28 23:00:00,BUY,4,2025.01.29 03:00:00,2025.01.29 03:00:00,0,OK,2764.04,2764.34,2764.19,30.0,2763.96,2764.09,2764.03,13.0,-16.5,-38.0,-0.5969,-1.3747,2751.28993310,2751.74806015,2752.50898709,2752.23205779
6,XAUUSD,PERIOD_H1,26090401,2025.01.28 23:00:00,2025.01.28 23:00:00,BUY,8,2025.01.29 07:00:00,2025.01.29 07:00:00,0,OK,2764.04,2764.34,2764.19,30.0,2762.45,2762.57,2762.51,12.0,-168.0,-189.0,-6.0777,-6.8371,2751.28993310,2751.74806015,2752.50898709,2752.23205779
6,XAUUSD,PERIOD_H1,26090401,2025.01.28 23:00:00,2025.01.28 23:00:00,BUY,12,2025.01.29 11:00:00,2025.01.29 11:00:00,0,OK,2764.04,2764.34,2764.19,30.0,2763.83,2763.97,2763.90,14.0,-29.0,-51.0,-1.0491,-1.8449,2751.28993310,2751.74806015,2752.50898709,2752.23205779
6,XAUUSD,PERIOD_H1,26090401,2025.01.28 23:00:00,2025.01.28 23:00:00,BUY,24,2025.01.29 23:00:00,2025.01.29 23:00:00,0,OK,2764.04,2764.34,2764.19,30.0,2754.97,2755.02,2754.99,5.0,-919.5,-937.0,-33.2647,-33.8960,2751.28993310,2751.74806015,2752.50898709,2752.23205779
7,XAUUSD,PERIOD_H1,26090401,2025.02.12 13:00:00,2025.02.12 13:00:00,SELL,1,2025.02.12 14:00:00,2025.02.12 14:00:00,0,OK,2882.59,2882.74,2882.66,15.0,2879.64,2879.81,2879.72,17.0,294.0,278.0,10.1989,9.6441,2894.63034641,2894.60541321,2893.49317056,2894.13814210
7,XAUUSD,PERIOD_H1,26090401,2025.02.12 13:00:00,2025.02.12 13:00:00,SELL,2,2025.02.12 15:00:00,2025.02.12 15:00:00,0,OK,2882.59,2882.74,2882.66,15.0,2885.17,2885.26,2885.22,9.0,-255.0,-267.0,-8.8460,-9.2625,2894.63034641,2894.60541321,2893.49317056,2894.13814210
7,XAUUSD,PERIOD_H1,26090401,2025.02.12 13:00:00,2025.02.12 13:00:00,SELL,4,2025.02.12 17:00:00,2025.02.12 17:00:00,0,OK,2882.59,2882.74,2882.66,15.0,2894.31,2894.36,2894.34,5.0,-1167.0,-1177.0,-40.4834,-40.8313,2894.63034641,2894.60541321,2893.49317056,2894.13814210
7,XAUUSD,PERIOD_H1,26090401,2025.02.12 13:00:00,2025.02.12 13:00:00,SELL,8,2025.02.12 21:00:00,2025.02.12 21:00:00,0,OK,2882.59,2882.74,2882.66,15.0,2901.16,2901.21,2901.18,5.0,-1852.0,-1862.0,-64.2461,-64.5947,2894.63034641,2894.60541321,2893.49317056,2894.13814210
8,XAUUSD,PERIOD_H1,26090401,2025.02.12 21:00:00,2025.02.12 21:00:00,BUY,1,2025.02.12 22:00:00,2025.02.12 22:00:00,0,OK,2901.16,2901.21,2901.18,5.0,2897.97,2898.12,2898.05,15.0,-314.0,-324.0,-10.8232,-11.1678,2893.54391422,2893.76798422,2894.25687477,2894.05276915
8,XAUUSD,PERIOD_H1,26090401,2025.02.12 21:00:00,2025.02.12 21:00:00,BUY,2,2025.02.12 23:00:00,2025.02.12 23:00:00,0,OK,2901.16,2901.21,2901.18,5.0,2900.75,2900.83,2900.79,8.0,-39.5,-46.0,-1.3615,-1.5855,2893.54391422,2893.76798422,2894.25687477,2894.05276915
8,XAUUSD,PERIOD_H1,26090401,2025.02.12 21:00:00,2025.02.12 21:00:00,BUY,4,2025.02.13 01:00:00,2025.02.13 01:00:00,0,OK,2901.16,2901.21,2901.18,5.0,2904.36,2904.48,2904.42,12.0,323.5,315.0,11.1506,10.8575,2893.54391422,2893.76798422,2894.25687477,2894.05276915
7,XAUUSD,PERIOD_H1,26090401,2025.02.12 13:00:00,2025.02.12 13:00:00,SELL,12,2025.02.13 01:00:00,2025.02.13 01:00:00,0,OK,2882.59,2882.74,2882.66,15.0,2904.36,2904.48,2904.42,12.0,-2175.5,-2189.0,-75.4684,-75.9387,2894.63034641,2894.60541321,2893.49317056,2894.13814210
8,XAUUSD,PERIOD_H1,26090401,2025.02.12 21:00:00,2025.02.12 21:00:00,BUY,8,2025.02.13 05:00:00,2025.02.13 05:00:00,0,OK,2901.16,2901.21,2901.18,5.0,2908.75,2908.85,2908.80,10.0,761.5,754.0,26.2479,25.9892,2893.54391422,2893.76798422,2894.25687477,2894.05276915
8,XAUUSD,PERIOD_H1,26090401,2025.02.12 21:00:00,2025.02.12 21:00:00,BUY,12,2025.02.13 09:00:00,2025.02.13 09:00:00,0,OK,2901.16,2901.21,2901.18,5.0,2915.74,2916.07,2915.90,33.0,1472.0,1453.0,50.7379,50.0826,2893.54391422,2893.76798422,2894.25687477,2894.05276915
7,XAUUSD,PERIOD_H1,26090401,2025.02.12 13:00:00,2025.02.12 13:00:00,SELL,24,2025.02.13 13:00:00,2025.02.13 13:00:00,0,OK,2882.59,2882.74,2882.66,15.0,2918.01,2918.16,2918.09,15.0,-3542.0,-3557.0,-122.8724,-123.3960,2894.63034641,2894.60541321,2893.49317056,2894.13814210
8,XAUUSD,PERIOD_H1,26090401,2025.02.12 21:00:00,2025.02.12 21:00:00,BUY,24,2025.02.13 21:00:00,2025.02.13 21:00:00,0,OK,2901.16,2901.21,2901.18,5.0,2923.95,2924.10,2924.02,15.0,2284.0,2274.0,78.7265,78.3811,2893.54391422,2893.76798422,2894.25687477,2894.05276915
9,XAUUSD,PERIOD_H1,26090401,2025.02.14 22:00:00,2025.02.14 22:00:00,SELL,1,2025.02.14 23:00:00,2025.02.14 23:00:00,0,OK,2880.45,2880.60,2880.52,15.0,2885.32,2885.46,2885.39,14.0,-486.5,-501.0,-16.8893,-17.3931,2915.10187775,2914.56059070,2911.81217510,2913.22723420
9,XAUUSD,PERIOD_H1,26090401,2025.02.14 22:00:00,2025.02.14 22:00:00,SELL,2,2025.02.15 00:00:00,,,NO_TICK_NEAR_TARGET,2880.45,2880.60,2880.52,15.0,,,,,,,,,2915.10187775,2914.56059070,2911.81217510,2913.22723420
9,XAUUSD,PERIOD_H1,26090401,2025.02.14 22:00:00,2025.02.14 22:00:00,SELL,4,2025.02.15 02:00:00,,,NO_TICK_NEAR_TARGET,2880.45,2880.60,2880.52,15.0,,,,,,,,,2915.10187775,2914.56059070,2911.81217510,2913.22723420
9,XAUUSD,PERIOD_H1,26090401,2025.02.14 22:00:00,2025.02.14 22:00:00,SELL,8,2025.02.15 06:00:00,,,NO_TICK_NEAR_TARGET,2880.45,2880.60,2880.52,15.0,,,,,,,,,2915.10187775,2914.56059070,2911.81217510,2913.22723420
9,XAUUSD,PERIOD_H1,26090401,2025.02.14 22:00:00,2025.02.14 22:00:00,SELL,12,2025.02.15 10:00:00,,,NO_TICK_NEAR_TARGET,2880.45,2880.60,2880.52,15.0,,,,,,,,,2915.10187775,2914.56059070,2911.81217510,2913.22723420
9,XAUUSD,PERIOD_H1,26090401,2025.02.14 22:00:00,2025.02.14 22:00:00,SELL,24,2025.02.15 22:00:00,,,NO_TICK_NEAR_TARGET,2880.45,2880.60,2880.52,15.0,,,,,,,,,2915.10187775,2914.56059070,2911.81217510,2913.22723420
10,XAUUSD,PERIOD_H1,26090401,2025.02.18 11:00:00,2025.02.18 11:00:00,BUY,1,2025.02.18 12:00:00,2025.02.18 12:00:00,0,OK,2912.40,2912.55,2912.48,15.0,2912.65,2912.70,2912.68,5.0,20.0,10.0,0.6867,0.3433,2904.26939264,2904.60716591,2905.04183144,2904.91198294
10,XAUUSD,PERIOD_H1,26090401,2025.02.18 11:00:00,2025.02.18 11:00:00,BUY,2,2025.02.18 13:00:00,2025.02.18 13:00:00,0,OK,2912.40,2912.55,2912.48,15.0,2911.36,2911.45,2911.40,9.0,-107.0,-119.0,-3.6739,-4.0858,2904.26939264,2904.60716591,2905.04183144,2904.91198294
10,XAUUSD,PERIOD_H1,26090401,2025.02.18 11:00:00,2025.02.18 11:00:00,BUY,4,2025.02.18 15:00:00,2025.02.18 15:00:00,0,OK,2912.40,2912.55,2912.48,15.0,2918.15,2918.24,2918.19,9.0,572.0,560.0,19.6397,19.2271,2904.26939264,2904.60716591,2905.04183144,2904.91198294
10,XAUUSD,PERIOD_H1,26090401,2025.02.18 11:00:00,2025.02.18 11:00:00,BUY,8,2025.02.18 19:00:00,2025.02.18 19:00:00,0,OK,2912.40,2912.55,2912.48,15.0,2932.74,2932.79,2932.76,5.0,2029.0,2019.0,69.6658,69.3207,2904.26939264,2904.60716591,2905.04183144,2904.91198294
10,XAUUSD,PERIOD_H1,26090401,2025.02.18 11:00:00,2025.02.18 11:00:00,BUY,12,2025.02.18 23:00:00,2025.02.18 23:00:00,0,OK,2912.40,2912.55,2912.48,15.0,2933.35,2933.50,2933.43,15.0,2095.0,2080.0,71.9319,71.4151,2904.26939264,2904.60716591,2905.04183144,2904.91198294
10,XAUUSD,PERIOD_H1,26090401,2025.02.18 11:00:00,2025.02.18 11:00:00,BUY,24,2025.02.19 11:00:00,2025.02.19 11:00:00,0,OK,2912.40,2912.55,2912.48,15.0,2938.60,2938.75,2938.68,15.0,2620.0,2605.0,89.9579,89.4405,2904.26939264,2904.60716591,2905.04183144,2904.91198294
11,XAUUSD,PERIOD_H1,26090401,2025.02.21 12:00:00,2025.02.21 12:00:00,SELL,1,2025.02.21 13:00:00,2025.02.21 13:00:00,0,OK,2929.36,2929.51,2929.44,15.0,2930.54,2930.69,2930.61,15.0,-118.0,-133.0,-4.0281,-4.5402,2934.48756580,2934.25530816,2933.98875001,2934.05902156
11,XAUUSD,PERIOD_H1,26090401,2025.02.21 12:00:00,2025.02.21 12:00:00,SELL,2,2025.02.21 14:00:00,2025.02.21 14:00:00,0,OK,2929.36,2929.51,2929.44,15.0,2928.40,2928.55,2928.48,15.0,96.0,81.0,3.2771,2.7651,2934.48756580,2934.25530816,2933.98875001,2934.05902156
11,XAUUSD,PERIOD_H1,26090401,2025.02.21 12:00:00,2025.02.21 12:00:00,SELL,4,2025.02.21 16:00:00,2025.02.21 16:00:00,0,OK,2929.36,2929.51,2929.44,15.0,2930.91,2931.06,2930.98,15.0,-155.0,-170.0,-5.2911,-5.8033,2934.48756580,2934.25530816,2933.98875001,2934.05902156
11,XAUUSD,PERIOD_H1,26090401,2025.02.21 12:00:00,2025.02.21 12:00:00,SELL,8,2025.02.21 20:00:00,2025.02.21 20:00:00,0,OK,2929.36,2929.51,2929.44,15.0,2939.81,2939.90,2939.86,9.0,-1042.0,-1054.0,-35.5700,-35.9806,2934.48756580,2934.25530816,2933.98875001,2934.05902156
12,XAUUSD,PERIOD_H1,26090401,2025.02.21 21:00:00,2025.02.21 21:00:00,BUY,1,2025.02.21 22:00:00,2025.02.21 22:00:00,0,OK,2941.98,2942.13,2942.06,15.0,2933.22,2933.37,2933.30,15.0,-876.0,-891.0,-29.7751,-30.2842,2933.47755181,2933.67034749,2934.27873735,2933.99268680
12,XAUUSD,PERIOD_H1,26090401,2025.02.21 21:00:00,2025.02.21 21:00:00,BUY,2,2025.02.21 23:00:00,2025.02.21 23:00:00,0,OK,2941.98,2942.13,2942.06,15.0,2934.70,2934.89,2934.80,19.0,-726.0,-743.0,-24.6766,-25.2538,2933.47755181,2933.67034749,2934.27873735,2933.99268680
12,XAUUSD,PERIOD_H1,26090401,2025.02.21 21:00:00,2025.02.21 21:00:00,BUY,4,2025.02.22 01:00:00,,,NO_TICK_NEAR_TARGET,2941.98,2942.13,2942.06,15.0,,,,,,,,,2933.47755181,2933.67034749,2934.27873735,2933.99268680
12,XAUUSD,PERIOD_H1,26090401,2025.02.21 21:00:00,2025.02.21 21:00:00,BUY,8,2025.02.22 05:00:00,,,NO_TICK_NEAR_TARGET,2941.98,2942.13,2942.06,15.0,,,,,,,,,2933.47755181,2933.67034749,2934.27873735,2933.99268680
12,XAUUSD,PERIOD_H1,26090401,2025.02.21 21:00:00,2025.02.21 21:00:00,BUY,12,2025.02.22 09:00:00,,,NO_TICK_NEAR_TARGET,2941.98,2942.13,2942.06,15.0,,,,,,,,,2933.47755181,2933.67034749,2934.27873735,2933.99268680
12,XAUUSD,PERIOD_H1,26090401,2025.02.21 21:00:00,2025.02.21 21:00:00,BUY,24,2025.02.22 21:00:00,,,NO_TICK_NEAR_TARGET,2941.98,2942.13,2942.06,15.0,,,,,,,,,2933.47755181,2933.67034749,2934.27873735,2933.99268680
11,XAUUSD,PERIOD_H1,26090401,2025.02.21 12:00:00,2025.02.21 12:00:00,SELL,12,2025.02.22 00:00:00,,,NO_TICK_NEAR_TARGET,2929.36,2929.51,2929.44,15.0,,,,,,,,,2934.48756580,2934.25530816,2933.98875001,2934.05902156
11,XAUUSD,PERIOD_H1,26090401,2025.02.21 12:00:00,2025.02.21 12:00:00,SELL,24,2025.02.22 12:00:00,,,NO_TICK_NEAR_TARGET,2929.36,2929.51,2929.44,15.0,,,,,,,,,2934.48756580,2934.25530816,2933.98875001,2934.05902156
13,XAUUSD,PERIOD_H1,26090401,2025.02.24 04:00:00,2025.02.24 04:00:00,SELL,1,2025.02.24 05:00:00,2025.02.24 05:00:00,0,OK,2927.88,2928.03,2927.95,15.0,2940.81,2940.93,2940.87,12.0,-1291.5,-1305.0,-44.1093,-44.5715,2934.22823820,2934.03347934,2933.64173932,2933.79961741
14,XAUUSD,PERIOD_H1,26090401,2025.02.24 05:00:00,2025.02.24 05:00:00,BUY,1,2025.02.24 06:00:00,2025.02.24 06:00:00,0,OK,2940.81,2940.93,2940.87,12.0,2941.20,2941.25,2941.22,5.0,35.5,27.0,1.2071,0.9181,2933.64173932,2933.79961741,2934.33014510,2934.07688731
13,XAUUSD,PERIOD_H1,26090401,2025.02.24 04:00:00,2025.02.24 04:00:00,SELL,2,2025.02.24 06:00:00,2025.02.24 06:00:00,0,OK,2927.88,2928.03,2927.95,15.0,2941.20,2941.25,2941.22,5.0,-1327.0,-1337.0,-45.3217,-45.6644,2934.22823820,2934.03347934,2933.64173932,2933.79961741
14,XAUUSD,PERIOD_H1,26090401,2025.02.24 05:00:00,2025.02.24 05:00:00,BUY,2,2025.02.24 07:00:00,2025.02.24 07:00:00,0,OK,2940.81,2940.93,2940.87,12.0,2940.87,2940.92,2940.89,5.0,2.5,-6.0,0.0850,-0.2040,2933.64173932,2933.79961741,2934.33014510,2934.07688731
13,XAUUSD,PERIOD_H1,26090401,2025.02.24 04:00:00,2025.02.24 04:00:00,SELL,4,2025.02.24 08:00:00,2025.02.24 08:00:00,0,OK,2927.88,2928.03,2927.95,15.0,2936.27,2936.42,2936.35,15.0,-839.0,-854.0,-28.6548,-29.1679,2934.22823820,2934.03347934,2933.64173932,2933.79961741
14,XAUUSD,PERIOD_H1,26090401,2025.02.24 05:00:00,2025.02.24 05:00:00,BUY,4,2025.02.24 09:00:00,2025.02.24 09:00:00,0,OK,2940.81,2940.93,2940.87,12.0,2938.57,2938.72,2938.64,15.0,-222.5,-236.0,-7.5658,-8.0247,2933.64173932,2933.79961741,2934.33014510,2934.07688731
13,XAUUSD,PERIOD_H1,26090401,2025.02.24 04:00:00,2025.02.24 04:00:00,SELL,8,2025.02.24 12:00:00,2025.02.24 12:00:00,0,OK,2927.88,2928.03,2927.95,15.0,2944.28,2944.43,2944.36,15.0,-1640.0,-1655.0,-56.0118,-56.5255,2934.22823820,2934.03347934,2933.64173932,2933.79961741
14,XAUUSD,PERIOD_H1,26090401,2025.02.24 05:00:00,2025.02.24 05:00:00,BUY,8,2025.02.24 13:00:00,2025.02.24 13:00:00,0,OK,2940.81,2940.93,2940.87,12.0,2938.39,2938.54,2938.47,15.0,-240.5,-254.0,-8.1779,-8.6367,2933.64173932,2933.79961741,2934.33014510,2934.07688731
13,XAUUSD,PERIOD_H1,26090401,2025.02.24 04:00:00,2025.02.24 04:00:00,SELL,12,2025.02.24 16:00:00,2025.02.24 16:00:00,0,OK,2927.88,2928.03,2927.95,15.0,2954.39,2954.50,2954.44,11.0,-2649.0,-2662.0,-90.4727,-90.9190,2934.22823820,2934.03347934,2933.64173932,2933.79961741
14,XAUUSD,PERIOD_H1,26090401,2025.02.24 05:00:00,2025.02.24 05:00:00,BUY,12,2025.02.24 17:00:00,2025.02.24 17:00:00,0,OK,2940.81,2940.93,2940.87,12.0,2938.56,2938.71,2938.64,15.0,-223.5,-237.0,-7.5998,-8.0587,2933.64173932,2933.79961741,2934.33014510,2934.07688731
13,XAUUSD,PERIOD_H1,26090401,2025.02.24 04:00:00,2025.02.24 04:00:00,SELL,24,2025.02.25 04:00:00,2025.02.25 04:00:00,0,OK,2927.88,2928.03,2927.95,15.0,2949.60,2949.75,2949.68,15.0,-2172.0,-2187.0,-74.1815,-74.6957,2934.22823820,2934.03347934,2933.64173932,2933.79961741
14,XAUUSD,PERIOD_H1,26090401,2025.02.24 05:00:00,2025.02.24 05:00:00,BUY,24,2025.02.25 05:00:00,2025.02.25 05:00:00,0,OK,2940.81,2940.93,2940.87,12.0,2948.26,2948.41,2948.34,15.0,746.5,733.0,25.3836,24.9241,2933.64173932,2933.79961741,2934.33014510,2934.07688731
15,XAUUSD,PERIOD_H1,26090401,2025.02.25 16:00:00,2025.02.25 16:00:00,SELL,1,2025.02.25 17:00:00,2025.02.25 17:00:00,0,OK,2937.24,2937.34,2937.29,10.0,2932.64,2932.75,2932.69,11.0,459.5,449.0,15.6437,15.2865,2939.83222932,2939.69887481,2939.60249319,2939.60950717
15,XAUUSD,PERIOD_H1,26090401,2025.02.25 16:00:00,2025.02.25 16:00:00,SELL,2,2025.02.25 18:00:00,2025.02.25 18:00:00,0,OK,2937.24,2937.34,2937.29,10.0,2905.88,2906.00,2905.94,12.0,3135.0,3124.0,106.7310,106.3584,2939.83222932,2939.69887481,2939.60249319,2939.60950717
15,XAUUSD,PERIOD_H1,26090401,2025.02.25 16:00:00,2025.02.25 16:00:00,SELL,4,2025.02.25 20:00:00,2025.02.25 20:00:00,0,OK,2937.24,2937.34,2937.29,10.0,2907.60,2907.75,2907.68,15.0,2961.5,2949.0,100.8242,100.4004,2939.83222932,2939.69887481,2939.60249319,2939.60950717
15,XAUUSD,PERIOD_H1,26090401,2025.02.25 16:00:00,2025.02.25 16:00:00,SELL,8,2025.02.26 00:00:00,,,NO_TICK_NEAR_TARGET,2937.24,2937.34,2937.29,10.0,,,,,,,,,2939.83222932,2939.69887481,2939.60249319,2939.60950717
15,XAUUSD,PERIOD_H1,26090401,2025.02.25 16:00:00,2025.02.25 16:00:00,SELL,12,2025.02.26 04:00:00,2025.02.26 04:00:00,0,OK,2937.24,2937.34,2937.29,10.0,2917.70,2917.85,2917.77,15.0,1951.5,1939.0,66.4388,66.0144,2939.83222932,2939.69887481,2939.60249319,2939.60950717
15,XAUUSD,PERIOD_H1,26090401,2025.02.25 16:00:00,2025.02.25 16:00:00,SELL,24,2025.02.26 16:00:00,2025.02.26 16:00:00,0,OK,2937.24,2937.34,2937.29,10.0,2905.86,2905.91,2905.89,5.0,3140.5,3133.0,106.9183,106.6648,2939.83222932,2939.69887481,2939.60249319,2939.60950717
16,XAUUSD,PERIOD_H1,26090401,2025.03.03 21:00:00,2025.03.03 21:00:00,BUY,1,2025.03.03 22:00:00,2025.03.03 22:00:00,0,OK,2889.91,2890.06,2889.98,15.0,2881.55,2881.67,2881.61,12.0,-837.5,-851.0,-28.9794,-29.4458,2873.64850066,2874.12561507,2875.20197678,2874.74657134
16,XAUUSD,PERIOD_H1,26090401,2025.03.03 21:00:00,2025.03.03 21:00:00,BUY,2,2025.03.03 23:00:00,2025.03.03 23:00:00,0,OK,2889.91,2890.06,2889.98,15.0,2890.62,2890.75,2890.68,13.0,70.0,56.0,2.4222,1.9377,2873.64850066,2874.12561507,2875.20197678,2874.74657134
16,XAUUSD,PERIOD_H1,26090401,2025.03.03 21:00:00,2025.03.03 21:00:00,BUY,4,2025.03.04 01:00:00,2025.03.04 01:00:00,0,OK,2889.91,2890.06,2889.98,15.0,2892.44,2892.54,2892.49,10.0,250.5,238.0,8.6679,8.2351,2873.64850066,2874.12561507,2875.20197678,2874.74657134
16,XAUUSD,PERIOD_H1,26090401,2025.03.03 21:00:00,2025.03.03 21:00:00,BUY,8,2025.03.04 05:00:00,2025.03.04 05:00:00,0,OK,2889.91,2890.06,2889.98,15.0,2885.43,2885.58,2885.51,15.0,-448.0,-463.0,-15.5018,-16.0204,2873.64850066,2874.12561507,2875.20197678,2874.74657134
16,XAUUSD,PERIOD_H1,26090401,2025.03.03 21:00:00,2025.03.03 21:00:00,BUY,12,2025.03.04 09:00:00,2025.03.04 09:00:00,0,OK,2889.91,2890.06,2889.98,15.0,2887.42,2887.57,2887.49,15.0,-249.0,-264.0,-8.6160,-9.1348,2873.64850066,2874.12561507,2875.20197678,2874.74657134
16,XAUUSD,PERIOD_H1,26090401,2025.03.03 21:00:00,2025.03.03 21:00:00,BUY,24,2025.03.04 21:00:00,2025.03.04 21:00:00,0,OK,2889.91,2890.06,2889.98,15.0,2911.11,2911.26,2911.19,15.0,2120.0,2105.0,73.3568,72.8359,2873.64850066,2874.12561507,2875.20197678,2874.74657134
17,XAUUSD,PERIOD_H1,26090401,2025.03.10 11:00:00,2025.03.10 11:00:00,SELL,1,2025.03.10 12:00:00,2025.03.10 12:00:00,0,OK,2897.67,2897.81,2897.74,14.0,2911.19,2911.34,2911.27,15.0,-1352.5,-1367.0,-46.6743,-47.1758,2912.05456916,2911.91296076,2910.69699115,2911.35951132
17,XAUUSD,PERIOD_H1,26090401,2025.03.10 11:00:00,2025.03.10 11:00:00,SELL,2,2025.03.10 13:00:00,2025.03.10 13:00:00,0,OK,2897.67,2897.81,2897.74,14.0,2902.89,2903.04,2902.97,15.0,-522.5,-537.0,-18.0313,-18.5321,2912.05456916,2911.91296076,2910.69699115,2911.35951132
17,XAUUSD,PERIOD_H1,26090401,2025.03.10 11:00:00,2025.03.10 11:00:00,SELL,4,2025.03.10 15:00:00,2025.03.10 15:00:00,0,OK,2897.67,2897.81,2897.74,14.0,2906.72,2906.87,2906.80,15.0,-905.5,-920.0,-31.2485,-31.7496,2912.05456916,2911.91296076,2910.69699115,2911.35951132
17,XAUUSD,PERIOD_H1,26090401,2025.03.10 11:00:00,2025.03.10 11:00:00,SELL,8,2025.03.10 19:00:00,2025.03.10 19:00:00,0,OK,2897.67,2897.81,2897.74,14.0,2895.88,2896.03,2895.95,15.0,178.5,164.0,6.1600,5.6597,2912.05456916,2911.91296076,2910.69699115,2911.35951132
17,XAUUSD,PERIOD_H1,26090401,2025.03.10 11:00:00,2025.03.10 11:00:00,SELL,12,2025.03.10 23:00:00,,,NO_TICK_NEAR_TARGET,2897.67,2897.81,2897.74,14.0,,,,,,,,,2912.05456916,2911.91296076,2910.69699115,2911.35951132
17,XAUUSD,PERIOD_H1,26090401,2025.03.10 11:00:00,2025.03.10 11:00:00,SELL,24,2025.03.11 11:00:00,2025.03.11 11:00:00,0,OK,2897.67,2897.81,2897.74,14.0,2909.97,2910.08,2910.02,11.0,-1228.5,-1241.0,-42.3951,-42.8275,2912.05456916,2911.91296076,2910.69699115,2911.35951132
18,XAUUSD,PERIOD_H1,26090401,2025.03.11 17:00:00,2025.03.11 17:00:00,BUY,1,2025.03.11 18:00:00,2025.03.11 18:00:00,0,OK,2914.07,2914.21,2914.14,14.0,2916.82,2916.94,2916.88,12.0,274.0,261.0,9.4024,8.9561,2904.55736502,2904.61260804,2905.46142549,2904.98270184
18,XAUUSD,PERIOD_H1,26090401,2025.03.11 17:00:00,2025.03.11 17:00:00,BUY,2,2025.03.11 19:00:00,2025.03.11 19:00:00,0,OK,2914.07,2914.21,2914.14,14.0,2917.04,2917.19,2917.11,15.0,297.5,283.0,10.2088,9.7110,2904.55736502,2904.61260804,2905.46142549,2904.98270184
18,XAUUSD,PERIOD_H1,26090401,2025.03.11 17:00:00,2025.03.11 17:00:00,BUY,4,2025.03.11 21:00:00,2025.03.11 21:00:00,0,OK,2914.07,2914.21,2914.14,14.0,2918.29,2918.40,2918.35,11.0,420.5,408.0,14.4296,14.0004,2904.55736502,2904.61260804,2905.46142549,2904.98270184
18,XAUUSD,PERIOD_H1,26090401,2025.03.11 17:00:00,2025.03.11 17:00:00,BUY,8,2025.03.12 01:00:00,2025.03.12 01:00:00,0,OK,2914.07,2914.21,2914.14,14.0,2917.65,2917.80,2917.73,15.0,358.5,344.0,12.3021,11.8042,2904.55736502,2904.61260804,2905.46142549,2904.98270184
18,XAUUSD,PERIOD_H1,26090401,2025.03.11 17:00:00,2025.03.11 17:00:00,BUY,12,2025.03.12 05:00:00,2025.03.12 05:00:00,0,OK,2914.07,2914.21,2914.14,14.0,2916.24,2916.39,2916.31,15.0,217.5,203.0,7.4636,6.9659,2904.55736502,2904.61260804,2905.46142549,2904.98270184
18,XAUUSD,PERIOD_H1,26090401,2025.03.11 17:00:00,2025.03.11 17:00:00,BUY,24,2025.03.12 17:00:00,2025.03.12 17:00:00,0,OK,2914.07,2914.21,2914.14,14.0,2921.90,2922.05,2921.98,15.0,783.5,769.0,26.8861,26.3879,2904.55736502,2904.61260804,2905.46142549,2904.98270184
19,XAUUSD,PERIOD_H1,26090401,2025.03.21 16:00:00,2025.03.21 16:00:00,SELL,1,2025.03.21 17:00:00,2025.03.21 17:00:00,0,OK,3006.68,3006.83,3006.76,15.0,3015.91,3016.06,3015.98,15.0,-923.0,-938.0,-30.6975,-31.1972,3035.09356055,3034.95896604,3032.38560240,3033.84920267
19,XAUUSD,PERIOD_H1,26090401,2025.03.21 16:00:00,2025.03.21 16:00:00,SELL,2,2025.03.21 18:00:00,2025.03.21 18:00:00,0,OK,3006.68,3006.83,3006.76,15.0,3010.89,3011.04,3010.97,15.0,-421.0,-436.0,-14.0018,-14.5010,3035.09356055,3034.95896604,3032.38560240,3033.84920267
19,XAUUSD,PERIOD_H1,26090401,2025.03.21 16:00:00,2025.03.21 16:00:00,SELL,4,2025.03.21 20:00:00,2025.03.21 20:00:00,0,OK,3006.68,3006.83,3006.76,15.0,3013.70,3013.85,3013.77,15.0,-702.0,-717.0,-23.3474,-23.8469,3035.09356055,3034.95896604,3032.38560240,3033.84920267
19,XAUUSD,PERIOD_H1,26090401,2025.03.21 16:00:00,2025.03.21 16:00:00,SELL,8,2025.03.22 00:00:00,,,NO_TICK_NEAR_TARGET,3006.68,3006.83,3006.76,15.0,,,,,,,,,3035.09356055,3034.95896604,3032.38560240,3033.84920267
19,XAUUSD,PERIOD_H1,26090401,2025.03.21 16:00:00,2025.03.21 16:00:00,SELL,12,2025.03.22 04:00:00,,,NO_TICK_NEAR_TARGET,3006.68,3006.83,3006.76,15.0,,,,,,,,,3035.09356055,3034.95896604,3032.38560240,3033.84920267
19,XAUUSD,PERIOD_H1,26090401,2025.03.21 16:00:00,2025.03.21 16:00:00,SELL,24,2025.03.22 16:00:00,,,NO_TICK_NEAR_TARGET,3006.68,3006.83,3006.76,15.0,,,,,,,,,3035.09356055,3034.95896604,3032.38560240,3033.84920267
20,XAUUSD,PERIOD_H1,26090401,2025.03.26 09:00:00,2025.03.26 09:00:00,BUY,1,2025.03.26 10:00:00,2025.03.26 10:00:00,0,OK,3026.03,3026.18,3026.11,15.0,3030.68,3030.83,3030.76,15.0,465.0,450.0,15.3663,14.8702,3020.25629763,3020.56652258,3020.81665024,3020.78509032
