join_key,symbol,entry_timeframe,context_timeframe,signal_time,signal_time_msc,signal_bar_time,side,context_status,server_hour,server_minute,server_day_of_week,entry_bid,entry_ask,entry_mid,spread_points,spread_bps,m5_fast_ema_bar2,m5_slow_ema_bar2,m5_fast_ema_bar1,m5_slow_ema_bar1,m5_fast_slope_points,m5_slow_slope_points,m5_ema_separation_points,m5_ema_separation_bps,m5_signal_separation_bps,m5_atr_points,m5_atr_bps,spread_to_atr_ratio,m5_bar1_open,m5_bar1_high,m5_bar1_low,m5_bar1_close,m5_bar1_direction,m5_bar1_body_points,m5_bar1_range_points,m5_bar1_body_to_range,m5_bar1_range_to_atr,m5_momentum_3bar_bps,m5_signal_momentum_3bar_bps,m15_fast_ema_bar2,m15_slow_ema_bar2,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_fast_slope_points,m15_slow_slope_points,m15_ema_separation_points,m15_ema_separation_bps,m15_trend,m15_signal_alignment
2026.06.22 20:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.22 20:05:00,1782158700081,2026.06.22 20:05:00,BUY,OK,20,5,1,4189.33,4189.46,4189.40,13.0,0.3103,4184.76885497,4185.15173261,4185.68308398,4185.53248419,91.42,38.08,15.06,0.3595,0.3595,425.93,10.1668,0.030522,4189.96,4191.28,4188.27,4189.34,BEARISH,62.00,301.00,0.205980,0.706691,10.7292,10.7292,4191.19623890,4191.67708304,4191.07850186,4191.60974645,-11.77,-6.73,-53.12,-1.2681,BEARISH,COUNTER
2026.06.22 20:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.22 20:35:00,1782160500070,2026.06.22 20:35:00,SELL,OK,20,35,1,4179.00,4179.13,4179.07,13.0,0.3111,4186.69412416,4186.21998720,4185.15529933,4185.56362473,-153.88,-65.64,-40.83,-0.9771,0.9771,382.14,9.1442,0.034019,4184.14,4184.91,4177.69,4179.00,BEARISH,514.00,722.00,0.711911,1.889346,-25.0865,25.0865,4190.66626359,4191.41916816,4190.04471467,4191.13371059,-62.15,-28.55,-108.90,-2.6058,BEARISH,ALIGNED
2026.06.22 21:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.22 21:25:00,1782163500083,2026.06.22 21:25:00,BUY,OK,21,25,1,4188.65,4188.78,4188.72,13.0,0.3104,4184.00748379,4184.34554462,4184.93598703,4184.73685875,92.85,39.13,19.91,0.4754,0.4754,337.29,8.0522,0.038543,4185.55,4189.83,4185.51,4188.65,BULLISH,310.00,432.00,0.717593,1.280813,10.2285,10.2285,4188.66567346,4190.46369055,4188.21656170,4190.20825170,-44.91,-25.54,-199.17,-4.7549,BEARISH,COUNTER
2026.06.22 22:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.22 22:50:00,1782168600030,2026.06.22 22:50:00,SELL,OK,22,50,1,4185.45,4185.58,4185.51,13.0,0.3106,4188.01696974,4187.96304446,4187.50357579,4187.73458587,-51.34,-22.85,-23.10,-0.5519,0.5519,246.79,5.8962,0.052677,4184.50,4186.03,4184.18,4185.45,BULLISH,95.00,185.00,0.513514,0.749638,-3.8452,3.8452,4188.76173518,4190.09972364,4188.35585564,4189.88012663,-40.59,-21.96,-152.43,-3.6418,BEARISH,ALIGNED
2026.06.23 01:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 01:00:00,1782176400688,2026.06.23 01:00:00,BUY,OK,1,0,2,4189.24,4198.57,4193.90,933.0,22.2466,4187.46886063,4187.69780534,4188.09308851,4187.96073212,62.42,26.29,13.24,0.3156,0.3156,259.93,6.1978,3.589448,4187.31,4191.61,4186.16,4190.59,BULLISH,328.00,545.00,0.601835,2.096730,14.5537,14.5537,4188.35585564,4189.88012663,4188.56863129,4189.90796480,21.28,2.78,-133.93,-3.1935,BEARISH,COUNTER
2026.06.23 03:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 03:00:00,1782183600046,2026.06.23 03:00:00,SELL,OK,3,0,2,4187.57,4187.74,4187.65,17.0,0.4060,4191.23730696,4191.00044144,4190.49984557,4190.68676495,-73.75,-31.37,-18.69,-0.4464,0.4464,225.14,5.3763,0.075508,4187.44,4189.67,4187.28,4187.55,BULLISH,11.00,239.00,0.046025,1.061548,-17.7116,17.7116,4190.21839377,4190.36501753,4189.96426103,4190.25462468,-25.41,-11.04,-29.04,-0.6934,BEARISH,ALIGNED
2026.06.23 03:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 03:55:00,1782186900002,2026.06.23 03:55:00,BUY,OK,3,55,2,4191.63,4191.80,4191.72,17.0,0.4056,4187.60273190,4187.95910301,4188.40818552,4188.29282091,80.55,33.37,11.54,0.2752,0.2752,488.93,11.6642,0.034770,4191.17,4194.30,4190.16,4191.63,BULLISH,46.00,414.00,0.111111,0.846749,12.9473,12.9473,4188.44607309,4189.58276581,4188.85311375,4189.70579460,40.70,12.30,-85.27,-2.0342,BEARISH,COUNTER
2026.06.23 04:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 04:20:00,1782188400034,2026.06.23 04:20:00,SELL,OK,4,20,2,4173.57,4173.74,4173.65,17.0,0.4073,4188.52088879,4188.51652955,4185.53071103,4187.15775414,-299.02,-135.88,-162.70,-3.8984,3.8984,610.93,14.6377,0.027826,4185.30,4185.90,4172.17,4173.57,BEARISH,1173.00,1373.00,0.854334,2.247399,-39.0222,39.0222,4189.28519815,4189.85027324,4188.90565547,4189.67183115,-37.95,-17.84,-76.62,-1.8357,BEARISH,ALIGNED
2026.06.23 12:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 12:15:00,1782216900077,2026.06.23 12:15:00,BUY,OK,12,15,2,4111.10,4111.23,4111.16,13.0,0.3162,4106.19565579,4106.57620342,4107.17652464,4106.98745766,98.09,41.13,18.91,0.4599,0.4599,556.29,13.5311,0.023369,4109.88,4113.66,4109.27,4111.10,BULLISH,122.00,439.00,0.277904,0.789163,14.1037,14.1037,4118.38989460,4142.44172095,4117.69561892,4141.21263385,-69.43,-122.91,-2351.70,-57.2028,BEARISH,COUNTER
2026.06.23 15:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 15:05:00,1782227100051,2026.06.23 15:05:00,SELL,OK,15,5,2,4122.41,4122.54,4122.48,13.0,0.3153,4123.77401453,4123.64492960,4123.50121162,4123.53266327,-27.28,-11.23,-3.15,-0.0763,0.0763,539.57,13.0885,0.024093,4123.28,4127.42,4122.40,4122.41,BEARISH,87.00,502.00,0.173307,0.930368,1.3586,-1.3586,4121.83999941,4135.51198661,4121.97523756,4135.03151654,13.52,-48.05,-1305.63,-31.6710,BEARISH,ALIGNED
2026.06.23 16:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 16:45:00,1782233100022,2026.06.23 16:45:00,BUY,OK,16,45,2,4126.45,4126.58,4126.51,13.0,0.3150,4116.91268201,4117.61762139,4118.82014561,4118.42056490,190.75,80.29,39.96,0.9683,0.9683,748.14,18.1301,0.017376,4118.69,4128.76,4118.15,4126.45,BULLISH,776.00,1061.00,0.731385,1.418178,25.3887,25.3887,4118.80992344,4130.74888888,4119.53754977,4130.58030500,72.76,-16.86,-1104.28,-26.7605,BEARISH,COUNTER
2026.06.23 18:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 18:25:00,1782239100006,2026.06.23 18:25:00,SELL,OK,18,25,2,4125.01,4125.14,4125.08,13.0,0.3151,4128.53630237,4128.21016396,4127.82904189,4127.91833088,-70.73,-29.18,-8.93,-0.2165,0.2165,668.36,16.2023,0.019451,4127.59,4129.61,4123.81,4125.00,BEARISH,259.00,580.00,0.446552,0.867800,3.5164,-3.5164,4124.44723132,4130.88607854,4124.80939977,4130.78270291,36.22,-10.34,-597.33,-14.4805,BEARISH,ALIGNED
2026.06.23 18:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 18:35:00,1782239700003,2026.06.23 18:35:00,BUY,OK,18,35,2,4133.12,4133.25,4133.18,13.0,0.3145,4127.70723351,4127.85484625,4128.78978681,4128.33349659,108.26,47.87,45.63,1.1040,1.1040,637.93,15.4343,0.020378,4127.22,4136.20,4126.63,4133.12,BULLISH,590.00,957.00,0.616510,1.500168,13.3976,13.3976,4124.80939977,4130.78270291,4125.03898074,4130.64298907,22.96,-13.97,-560.40,-13.5586,BEARISH,COUNTER
2026.06.23 20:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.23 20:30:00,1782246600008,2026.06.23 20:30:00,SELL,OK,20,30,2,4131.08,4131.21,4131.15,13.0,0.3147,4136.05913203,4135.76897292,4135.06330563,4135.34270265,-99.58,-42.63,-27.94,-0.6763,0.6763,437.14,10.5816,0.029739,4133.56,4133.70,4129.97,4131.08,BEARISH,248.00,373.00,0.664879,0.853268,-17.9774,17.9774,4131.52025809,4132.41885885,4131.47832875,4132.36635458,-4.19,-5.25,-88.80,-2.1496,BEARISH,ALIGNED
2026.06.24 08:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.24 08:10:00,1782288600195,2026.06.24 08:10:00,BUY,OK,8,10,3,4069.49,4069.62,4069.55,13.0,0.3194,4062.96085389,4063.39945625,4064.26668311,4063.95314205,130.58,55.37,31.35,0.7705,0.7705,471.64,11.5895,0.027563,4062.04,4070.13,4060.83,4069.49,BULLISH,745.00,930.00,0.801075,1.971831,15.1846,15.1846,4076.24248016,4096.15235732,4075.12605348,4094.91187272,-111.64,-124.05,-1978.58,-48.6191,BEARISH,COUNTER
2026.06.24 10:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.24 10:55:00,1782298500088,2026.06.24 10:55:00,SELL,OK,10,55,3,4078.83,4078.95,4078.89,12.0,0.2942,4083.91154120,4083.60011245,4082.89723296,4083.16737495,-101.43,-43.27,-27.01,-0.6623,0.6623,513.79,12.5962,0.023356,4084.71,4085.58,4075.90,4078.84,BEARISH,587.00,968.00,0.606405,1.884054,-0.1471,0.1471,4080.87315805,4091.11510743,4081.02714300,4090.77686793,15.40,-33.82,-974.97,-23.9029,BEARISH,ALIGNED
2026.06.24 17:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.24 17:00:00,1782320400042,2026.06.24 17:00:00,BUY,OK,17,0,3,4038.31,4038.44,4038.38,13.0,0.3219,4005.44690346,4007.97322544,4012.04352277,4010.74202312,659.66,276.88,130.15,3.2228,3.2228,1521.93,37.6867,0.008542,4029.06,4041.98,4023.76,4038.43,BULLISH,937.00,1822.00,0.514270,1.197165,57.2290,57.2290,4031.16077655,4058.22101167,4031.85308355,4057.44489357,69.23,-77.61,-2559.18,-63.3716,BEARISH,COUNTER
2026.06.24 18:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.24 18:00:00,1782324000054,2026.06.24 18:00:00,SELL,OK,18,0,3,4008.03,4008.12,4008.07,9.0,0.2245,4016.13285085,4015.88253469,4014.51228068,4015.16866790,-162.06,-71.39,-65.64,-1.6377,1.6377,1095.21,27.3252,0.008218,4006.22,4008.34,4002.94,4008.03,BULLISH,181.00,540.00,0.335185,0.493054,-19.3983,19.3983,4028.69507613,4053.18346852,4026.72697364,4051.41274427,-196.81,-177.07,-2468.58,-61.5901,BEARISH,ALIGNED
2026.06.24 19:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.24 19:35:00,1782329700005,2026.06.24 19:35:00,BUY,OK,19,35,3,4014.93,4014.98,4014.95,5.0,0.1245,4007.71294030,4008.36206709,4009.15835224,4008.96006099,144.54,59.80,19.83,0.4939,0.4939,786.50,19.5893,0.006357,4016.07,4019.22,4013.09,4014.94,BEARISH,113.00,613.00,0.184339,0.779402,30.4541,30.4541,4018.34256350,4043.10285000,4018.12612888,4042.04273824,-21.64,-106.01,-2391.66,-59.5688,BEARISH,COUNTER
2026.06.24 20:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.24 20:00:00,1782331200093,2026.06.24 20:00:00,SELL,OK,20,0,3,4006.69,4006.82,4006.76,13.0,0.3245,4009.79692508,4009.53132504,4009.17154006,4009.27120458,-62.54,-26.01,-9.97,-0.2487,0.2487,706.14,17.6238,0.018410,4007.62,4009.06,4006.21,4006.67,BEARISH,95.00,285.00,0.333333,0.403601,-12.1649,12.1649,4017.49983090,4040.84694458,4016.46841843,4039.50667224,-103.14,-134.03,-2303.83,-57.4985,BEARISH,ALIGNED
2026.06.25 01:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 01:00:00,1782349200768,2026.06.25 01:00:00,BUY,OK,1,0,4,4001.11,4008.25,4004.68,714.0,17.8291,3983.76182253,3984.23266565,3984.62345803,3984.58151423,86.16,34.88,4.19,0.1047,0.1047,525.21,13.1150,1.359445,3990.63,3990.64,3984.73,3988.07,BEARISH,256.00,591.00,0.433164,1.125255,13.3325,13.3325,3995.01377188,4020.11004439,3994.35246027,4018.85357207,-66.13,-125.65,-2450.11,-61.1812,BEARISH,COUNTER
2026.06.25 03:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 03:35:00,1782358500007,2026.06.25 03:35:00,SELL,OK,3,35,4,3987.76,3987.90,3987.83,14.0,0.3511,4004.64727337,4003.75564157,4001.27981870,4002.30603779,-336.75,-144.96,-102.62,-2.5734,2.5734,679.14,17.0304,0.020614,3996.44,3996.48,3987.81,3987.81,BEARISH,863.00,867.00,0.995386,1.276609,-36.4033,36.4033,4000.05078294,4014.18790820,3999.70689885,4013.49191180,-34.39,-69.60,-1378.50,-34.5677,BEARISH,ALIGNED
2026.06.25 06:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 06:55:00,1782370500040,2026.06.25 06:55:00,BUY,OK,6,55,4,3997.37,3997.54,3997.45,17.0,0.4253,3977.96523264,3979.40445908,3981.84618611,3981.03769007,388.10,163.32,80.85,2.0225,2.0225,848.07,21.2153,0.020045,3986.59,3998.96,3986.39,3997.37,BULLISH,1078.00,1257.00,0.857597,1.482186,65.2658,65.2658,3985.82658393,4000.99551926,3984.81643308,3999.98471458,-101.02,-101.08,-1516.83,-37.9448,BEARISH,COUNTER
2026.06.25 08:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 08:45:00,1782377100063,2026.06.25 08:45:00,SELL,OK,8,45,4,3983.26,3983.39,3983.32,13.0,0.3264,3992.88335841,3991.89697253,3990.95868673,3991.11179320,-192.47,-78.52,-15.31,-0.3844,0.3844,623.50,15.6528,0.020850,3984.94,3986.58,3981.74,3983.26,BEARISH,168.00,484.00,0.347107,0.776263,-27.9639,27.9639,3989.73199210,3998.62970004,3989.11561190,3998.02696670,-61.64,-60.27,-891.14,-22.3716,BEARISH,ALIGNED
2026.06.25 11:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 11:05:00,1782385500002,2026.06.25 11:05:00,BUY,OK,11,5,4,3990.12,3990.25,3990.18,13.0,0.3258,3981.05101418,3981.95624950,3982.86681134,3982.69931773,181.58,74.31,16.75,0.4198,0.4198,713.50,17.8814,0.018220,3987.82,3995.30,3987.29,3990.13,BULLISH,231.00,801.00,0.288390,1.122635,31.8293,31.8293,3984.58413908,3993.40946487,3984.89231631,3993.19027017,30.82,-21.92,-829.80,-20.7959,BEARISH,COUNTER
2026.06.25 13:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 13:00:00,1782392400008,2026.06.25 13:00:00,SELL,OK,13,0,4,3988.27,3988.40,3988.34,13.0,0.3260,3991.37327839,3991.15205215,3990.75062271,3990.88913832,-62.27,-26.29,-13.85,-0.3473,0.3473,440.79,11.0519,0.029493,3990.96,3993.44,3987.58,3988.26,BEARISH,270.00,586.00,0.460751,1.329444,-0.4262,0.4262,3988.35284528,3992.85615342,3988.34400287,3992.67591211,-0.88,-18.02,-433.19,-10.8614,BEARISH,ALIGNED
2026.06.25 15:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 15:35:00,1782401700007,2026.06.25 15:35:00,BUY,OK,15,35,4,3995.17,3995.32,3995.24,15.0,0.3754,3982.56451499,3983.21958063,3985.08561199,3984.30598239,252.11,108.64,77.96,1.9514,1.9514,650.00,16.2693,0.023077,3984.11,4011.97,3983.81,3995.17,BULLISH,1106.00,2816.00,0.392756,4.332308,30.3282,30.3282,3985.21234584,3989.85206420,3985.10736053,3989.62688521,-10.50,-22.52,-451.95,-11.3123,BEARISH,COUNTER
2026.06.25 22:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.25 22:50:00,1782427800038,2026.06.25 22:50:00,SELL,OK,22,50,4,4026.65,4026.78,4026.72,13.0,0.3228,4035.67696314,4035.31855259,4033.88157051,4034.53504781,-179.54,-78.35,-65.35,-1.6229,1.6229,458.00,11.3740,0.028384,4034.52,4034.55,4026.01,4026.70,BEARISH,782.00,854.00,0.915691,1.864629,-17.7992,17.7992,4029.70112561,4016.49734994,4030.16006603,4017.20412053,45.89,70.68,1295.59,32.1750,BULLISH,COUNTER
2026.06.26 04:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.26 04:25:00,1782447900001,2026.06.26 04:25:00,BUY,OK,4,25,5,4022.93,4023.10,4023.01,17.0,0.4226,4019.58021517,4019.83500227,4020.24617213,4020.11454751,66.60,27.95,13.16,0.3272,0.3272,588.14,14.6195,0.028905,4024.68,4024.89,4021.71,4022.91,BEARISH,177.00,318.00,0.556604,0.540685,13.6655,13.6655,4023.97081984,4019.27740869,4023.56883700,4019.29594168,-40.20,1.85,427.29,10.6211,BULLISH,ALIGNED
2026.06.26 04:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.26 04:50:00,1782449400023,2026.06.26 04:50:00,SELL,OK,4,50,5,4016.37,4016.41,4016.39,4.0,0.0996,4020.78052811,4020.46712965,4019.87242248,4020.08284513,-90.81,-38.43,-21.04,-0.5239,0.5239,628.71,15.6537,0.006362,4020.57,4023.00,4014.45,4016.24,BEARISH,433.00,855.00,0.506433,1.359918,-10.2975,10.2975,4023.48513823,4019.42904201,4023.20750602,4019.47378546,-27.76,4.47,373.37,9.2962,BULLISH,COUNTER
2026.06.26 07:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.26 07:15:00,1782458100029,2026.06.26 07:15:00,BUY,OK,7,15,5,4008.50,4008.67,4008.59,17.0,0.4241,3999.90435177,4000.80783818,4001.62348142,4001.50712562,171.91,69.93,11.64,0.2903,0.2903,510.64,12.7387,0.033291,4000.98,4009.45,4000.88,4008.50,BULLISH,752.00,857.00,0.877480,1.678277,10.6137,10.6137,4010.29148677,4014.23018158,4010.12086898,4014.00546858,-17.06,-22.47,-388.46,-9.6907,BEARISH,COUNTER
2026.06.26 14:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.26 14:55:00,1782485700005,2026.06.26 14:55:00,SELL,OK,14,55,5,4044.69,4044.82,4044.76,13.0,0.3214,4049.50992356,4049.08083090,4048.54593885,4048.68166445,-96.40,-39.92,-13.57,-0.3356,0.3356,410.57,10.1507,0.031663,4045.83,4046.19,4042.69,4044.69,BEARISH,114.00,350.00,0.325714,0.852470,-9.4602,9.4602,4040.24664682,4029.29887647,4040.86791855,4029.98401856,62.13,68.51,1088.39,26.9087,BULLISH,COUNTER
2026.06.26 16:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.26 16:00:00,1782489600021,2026.06.26 16:00:00,BUY,OK,16,0,5,4059.00,4059.13,4059.07,13.0,0.3203,4044.97368854,4046.16742045,4047.77895084,4047.33401859,280.53,116.66,44.49,1.0961,1.0961,537.57,13.2437,0.024183,4046.05,4061.50,4046.03,4059.00,BULLISH,1295.00,1547.00,0.837104,2.877757,46.2588,46.2588,4042.32193445,4032.26820458,4043.91032164,4033.31651029,158.84,104.83,1059.38,26.0991,BULLISH,ALIGNED
2026.06.26 20:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.26 20:20:00,1782505200068,2026.06.26 20:20:00,SELL,OK,20,20,5,4081.65,4081.78,4081.72,13.0,0.3185,4085.45337387,4085.31624104,4084.69269910,4084.98294640,-76.07,-33.33,-29.02,-0.7111,0.7111,395.14,9.6808,0.032899,4083.45,4084.13,4081.49,4081.65,BEARISH,180.00,264.00,0.681818,0.668113,-7.4424,7.4424,4075.23172904,4055.90518224,4076.01442151,4056.98537117,78.27,108.02,1902.91,46.6202,BULLISH,COUNTER
2026.06.29 01:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 01:10:00,1782695400014,2026.06.29 01:10:00,BUY,OK,1,10,1,4076.14,4076.79,4076.47,65.0,1.5945,4071.27781905,4071.54688039,4072.25225524,4071.96534581,97.44,41.85,28.69,0.7038,0.7038,540.50,13.2590,0.120259,4075.64,4083.39,4072.76,4076.15,BULLISH,51.00,1063.00,0.047977,1.966698,6.4072,6.4072,4073.23669161,4062.03957342,4073.08938765,4062.41802153,-14.73,37.84,1067.14,26.1780,BULLISH,ALIGNED
2026.06.29 01:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 01:15:00,1782695700001,2026.06.29 01:15:00,SELL,OK,1,15,1,4069.78,4070.69,4070.24,91.0,2.2357,4072.25225524,4071.96534581,4071.75780419,4071.76667801,-49.45,-19.87,-0.89,-0.0218,0.0218,577.57,14.1901,0.157556,4076.14,4078.27,4069.78,4069.78,BEARISH,636.00,849.00,0.749117,1.469948,-4.6909,4.6909,4073.08938765,4062.41802153,4072.77420787,4062.70672656,-31.52,28.87,1006.75,24.7344,BULLISH,COUNTER
2026.06.29 03:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 03:55:00,1782705300018,2026.06.29 03:55:00,BUY,OK,3,55,1,4069.49,4069.66,4069.57,17.0,0.4177,4060.93066261,4061.04168309,4062.63653009,4061.80698463,170.59,76.53,82.95,2.0384,2.0384,614.64,15.1034,0.027658,4066.58,4069.55,4064.30,4069.46,BULLISH,288.00,525.00,0.548571,0.854155,21.6714,21.6714,4064.90361834,4061.88596012,4065.34708326,4062.18690286,44.35,30.09,316.02,7.7654,BULLISH,ALIGNED
2026.06.29 04:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 04:20:00,1782706800021,2026.06.29 04:20:00,SELL,OK,4,20,1,4058.44,4058.61,4058.53,17.0,0.4189,4061.91971472,4061.91943011,4061.22377178,4061.60311828,-69.59,-31.63,-37.93,-0.9347,0.9347,766.14,18.8774,0.022189,4054.87,4060.36,4054.64,4058.44,BULLISH,357.00,572.00,0.624126,0.746597,-15.1061,15.1061,4065.74069438,4062.47290667,4064.70158063,4062.17318484,-103.91,-29.97,252.84,6.2298,BULLISH,COUNTER
2026.06.29 05:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 05:05:00,1782709500010,2026.06.29 05:05:00,BUY,OK,5,5,1,4066.03,4066.24,4066.14,21.0,0.5165,4061.33927687,4061.41388642,4062.28142150,4061.83535129,94.21,42.15,44.61,1.0970,1.0970,767.14,18.8666,0.027374,4061.48,4070.52,4059.44,4066.05,BULLISH,457.00,1108.00,0.412455,1.444320,14.7535,14.7535,4064.13553426,4062.12276693,4063.88262623,4062.09756039,-25.29,-2.52,178.51,4.3901,BULLISH,ALIGNED
2026.06.29 07:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 07:20:00,1782717600048,2026.06.29 07:20:00,SELL,OK,7,20,1,4064.65,4064.84,4064.74,19.0,0.4674,4067.60053655,4067.31332237,4067.01042924,4067.07120216,-59.01,-24.21,-6.08,-0.1495,0.1495,418.21,10.2888,0.045431,4065.64,4065.67,4062.21,4064.65,BEARISH,99.00,346.00,0.286127,0.827327,-6.6382,6.6382,4065.83899768,4063.47391047,4065.82004552,4063.55885515,-1.90,8.49,226.12,5.5629,BULLISH,COUNTER
2026.06.29 09:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 09:20:00,1782724800049,2026.06.29 09:20:00,BUY,OK,9,20,1,4059.77,4059.90,4059.84,13.0,0.3202,4055.80246911,4055.91715526,4056.58597529,4056.26286842,78.35,34.57,32.31,0.7959,0.7959,596.79,14.6998,0.021783,4059.77,4060.32,4057.26,4059.72,BEARISH,5.00,306.00,0.016340,0.512747,2.2913,2.2913,4060.05121282,4061.40316974,4060.02443065,4061.33912387,-2.68,-6.40,-131.47,-3.2383,BEARISH,COUNTER
2026.06.29 11:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 11:45:00,1782733500000,2026.06.29 11:45:00,SELL,OK,11,45,1,4055.64,4055.85,4055.74,21.0,0.5178,4062.87117386,4062.25330581,4061.42493909,4061.65209619,-144.62,-60.12,-22.72,-0.5601,0.5601,414.57,10.2218,0.050655,4062.44,4062.75,4054.75,4055.64,BEARISH,680.00,800.00,0.850000,1.929704,-13.7151,13.7151,4061.34335902,4061.59427523,4060.80018197,4061.36077424,-54.32,-23.35,-56.06,-1.3822,BEARISH,ALIGNED
2026.06.29 15:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 15:05:00,1782745500050,2026.06.29 15:05:00,BUY,OK,15,5,1,4045.68,4045.81,4045.74,13.0,0.3213,4035.85613082,4036.61369947,4037.82090466,4037.43790861,196.48,82.42,38.30,0.9467,0.9467,469.64,11.6083,0.027681,4039.18,4047.90,4037.91,4045.68,BULLISH,650.00,999.00,0.650651,2.127148,26.1205,26.1205,4044.50223680,4052.60385231,4043.99535711,4052.07742673,-50.69,-52.64,-808.21,-19.9767,BEARISH,COUNTER
2026.06.29 16:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 16:40:00,1782751200000,2026.06.29 16:40:00,SELL,OK,16,40,1,4036.12,4036.25,4036.18,13.0,0.3221,4043.99933146,4043.17234962,4042.42346517,4042.53122692,-157.59,-64.11,-10.78,-0.2670,0.2670,567.71,14.0656,0.022899,4043.44,4044.08,4034.03,4036.12,BEARISH,732.00,1005.00,0.728358,1.770257,-18.6712,18.6712,4044.18399797,4050.68633460,4043.58742674,4050.18569402,-59.66,-50.06,-659.83,-16.3478,BEARISH,ALIGNED
2026.06.29 19:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 19:10:00,1782760200030,2026.06.29 19:10:00,BUY,OK,19,10,1,4027.47,4027.60,4027.53,13.0,0.3228,4025.26397325,4025.46225858,4025.70517860,4025.64478053,44.12,18.25,6.04,0.1500,0.1500,476.57,11.8328,0.027278,4026.31,4027.76,4024.40,4027.47,BULLISH,116.00,336.00,0.345238,0.705036,-2.1101,-2.1101,4031.95575830,4042.36031915,4031.47330513,4041.75363997,-48.25,-60.67,-1028.03,-25.5251,BEARISH,COUNTER
2026.06.29 19:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.06.29 19:15:00,1782760500077,2026.06.29 19:15:00,SELL,OK,19,15,1,4023.72,4023.85,4023.78,13.0,0.3231,4025.70517860,4025.64478053,4025.30814288,4025.46980048,-39.70,-17.50,-16.17,-0.4018,0.4018,468.93,11.6539,0.027723,4027.47,4027.90,4023.64,4023.72,BEARISH,375.00,426.00,0.880282,0.908454,-7.8721,7.8721,4031.47330513,4041.75363997,4030.73489512,4041.04643840,-73.84,-70.72,-1031.15,-25.6265,BEARISH,ALIGNED
