candidate_id,research_join_key,symbol,entry_timeframe,signal_time,signal_time_msc,signal_bar_time,side,gate_result,gate_reason,research_horizon_minutes,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_trend,entry_bid,entry_ask,entry_mid,spread_points
P2F4_CANDIDATE_S1,1770751500018_BUY,XAUUSD,PERIOD_M5,2026.02.10 19:25:00,1770751500018,2026.02.10 19:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5034.07,5034.23,5034.15,16.0
P2F4_CANDIDATE_S1,1770754200012_SELL,XAUUSD,PERIOD_M5,2026.02.10 20:10:00,1770754200012,2026.02.10 20:10:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5032.75828267,5036.57645135,BEARISH,5021.00,5021.11,5021.06,11.0
P2F4_CANDIDATE_S1,1770759300055_BUY,XAUUSD,PERIOD_M5,2026.02.10 21:35:00,1770759300055,2026.02.10 21:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5026.44,5026.64,5026.54,20.0
P2F4_CANDIDATE_S1,1770767100003_SELL,XAUUSD,PERIOD_M5,2026.02.10 23:45:00,1770767100003,2026.02.10 23:45:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5026.70198435,5030.76148294,BEARISH,5024.06,5024.50,5024.28,44.0
P2F4_CANDIDATE_S1,1770771900003_BUY,XAUUSD,PERIOD_M5,2026.02.11 01:05:00,1770771900003,2026.02.11 01:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5033.56,5033.83,5033.69,27.0
P2F4_CANDIDATE_S1,1770792900004_SELL,XAUUSD,PERIOD_M5,2026.02.11 06:55:00,1770792900004,2026.02.11 06:55:00,SELL,REJECT,M15_NOT_BEARISH,10,5048.21538260,5041.20636612,BULLISH,5048.62,5048.83,5048.73,21.0
P2F4_CANDIDATE_S1,1770795600051_BUY,XAUUSD,PERIOD_M5,2026.02.11 07:40:00,1770795600051,2026.02.11 07:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5062.31,5062.48,5062.40,17.0
P2F4_CANDIDATE_S1,1770797100022_SELL,XAUUSD,PERIOD_M5,2026.02.11 08:05:00,1770797100022,2026.02.11 08:05:00,SELL,REJECT,M15_NOT_BEARISH,10,5050.14347393,5043.30921404,BULLISH,5050.84,5050.92,5050.88,8.0
P2F4_CANDIDATE_S1,1770797400005_BUY,XAUUSD,PERIOD_M5,2026.02.11 08:10:00,1770797400005,2026.02.11 08:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5055.59,5055.68,5055.64,9.0
P2F4_CANDIDATE_S1,1770803400030_SELL,XAUUSD,PERIOD_M5,2026.02.11 09:50:00,1770803400030,2026.02.11 09:50:00,SELL,REJECT,M15_NOT_BEARISH,10,5053.99776810,5046.82814377,BULLISH,5052.55,5052.60,5052.58,5.0
P2F4_CANDIDATE_S1,1770809700023_BUY,XAUUSD,PERIOD_M5,2026.02.11 11:35:00,1770809700023,2026.02.11 11:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5057.99,5058.14,5058.07,15.0
P2F4_CANDIDATE_S1,1770820800020_SELL,XAUUSD,PERIOD_M5,2026.02.11 14:40:00,1770820800020,2026.02.11 14:40:00,SELL,REJECT,M15_NOT_BEARISH,10,5082.35499691,5065.02217355,BULLISH,5083.94,5083.98,5083.96,4.0
P2F4_CANDIDATE_S1,1770834900068_BUY,XAUUSD,PERIOD_M5,2026.02.11 18:35:00,1770834900068,2026.02.11 18:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5074.86,5074.98,5074.92,12.0
P2F4_CANDIDATE_S1,1770841800035_SELL,XAUUSD,PERIOD_M5,2026.02.11 20:30:00,1770841800035,2026.02.11 20:30:00,SELL,REJECT,M15_NOT_BEARISH,10,5074.62835426,5069.07817301,BULLISH,5073.71,5073.85,5073.78,14.0
P2F4_CANDIDATE_S1,1770842700033_BUY,XAUUSD,PERIOD_M5,2026.02.11 20:45:00,1770842700033,2026.02.11 20:45:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5083.46,5083.59,5083.52,13.0
P2F4_CANDIDATE_S1,1770849300044_SELL,XAUUSD,PERIOD_M5,2026.02.11 22:35:00,1770849300044,2026.02.11 22:35:00,SELL,REJECT,M15_NOT_BEARISH,10,5080.91725570,5073.71841055,BULLISH,5080.23,5080.43,5080.33,20.0
P2F4_CANDIDATE_S1,1770849600037_BUY,XAUUSD,PERIOD_M5,2026.02.11 22:40:00,1770849600037,2026.02.11 22:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5085.05,5085.17,5085.11,12.0
P2F4_CANDIDATE_S1,1770852900041_SELL,XAUUSD,PERIOD_M5,2026.02.11 23:35:00,1770852900041,2026.02.11 23:35:00,SELL,REJECT,M15_NOT_BEARISH,10,5082.53433363,5075.52210642,BULLISH,5076.90,5077.34,5077.12,44.0
P2F4_CANDIDATE_S1,1770858300025_BUY,XAUUSD,PERIOD_M5,2026.02.12 01:05:00,1770858300025,2026.02.12 01:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5095.49,5095.76,5095.63,27.0
P2F4_CANDIDATE_S1,1770858600033_SELL,XAUUSD,PERIOD_M5,2026.02.12 01:10:00,1770858600033,2026.02.12 01:10:00,SELL,REJECT,M15_NOT_BEARISH,10,5082.51059964,5076.04692715,BULLISH,5082.62,5082.66,5082.64,4.0
P2F4_CANDIDATE_S1,1770869100070_BUY,XAUUSD,PERIOD_M5,2026.02.12 04:05:00,1770869100070,2026.02.12 04:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5068.81,5068.97,5068.89,16.0
P2F4_CANDIDATE_S1,1770871800022_SELL,XAUUSD,PERIOD_M5,2026.02.12 04:50:00,1770871800022,2026.02.12 04:50:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5066.24253879,5069.49494498,BEARISH,5060.38,5060.56,5060.47,18.0
P2F4_CANDIDATE_S1,1770872100029_BUY,XAUUSD,PERIOD_M5,2026.02.12 04:55:00,1770872100029,2026.02.12 04:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5065.84,5065.88,5065.86,4.0
P2F4_CANDIDATE_S1,1770875400069_SELL,XAUUSD,PERIOD_M5,2026.02.12 05:50:00,1770875400069,2026.02.12 05:50:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5065.79591599,5068.82485803,BEARISH,5058.85,5059.04,5058.94,19.0
P2F4_CANDIDATE_S1,1770879600013_BUY,XAUUSD,PERIOD_M5,2026.02.12 07:00:00,1770879600013,2026.02.12 07:00:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5069.53,5069.72,5069.63,19.0
P2F4_CANDIDATE_S1,1770885000014_SELL,XAUUSD,PERIOD_M5,2026.02.12 08:30:00,1770885000014,2026.02.12 08:30:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5065.89619091,5067.61275037,BEARISH,5055.50,5055.70,5055.60,20.0
P2F4_CANDIDATE_S1,1770890700017_BUY,XAUUSD,PERIOD_M5,2026.02.12 10:05:00,1770890700017,2026.02.12 10:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5068.82,5068.88,5068.85,6.0
P2F4_CANDIDATE_S1,1770892800280_SELL,XAUUSD,PERIOD_M5,2026.02.12 10:40:00,1770892800280,2026.02.12 10:40:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5063.82495450,5066.05582595,BEARISH,5060.02,5060.16,5060.09,14.0
P2F4_CANDIDATE_S1,1770893700009_BUY,XAUUSD,PERIOD_M5,2026.02.12 10:55:00,1770893700009,2026.02.12 10:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5066.92,5067.01,5066.97,9.0
P2F4_CANDIDATE_S1,1770899100042_SELL,XAUUSD,PERIOD_M5,2026.02.12 12:25:00,1770899100042,2026.02.12 12:25:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5066.98259490,5067.01694032,BEARISH,5064.73,5064.86,5064.80,13.0
P2F4_CANDIDATE_S1,1770905100080_BUY,XAUUSD,PERIOD_M5,2026.02.12 14:05:00,1770905100080,2026.02.12 14:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5065.14,5065.24,5065.19,10.0
P2F4_CANDIDATE_S1,1770905400061_SELL,XAUUSD,PERIOD_M5,2026.02.12 14:10:00,1770905400061,2026.02.12 14:10:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5064.80794383,5065.92961011,BEARISH,5061.27,5061.41,5061.34,14.0
P2F4_CANDIDATE_S1,1770909600027_BUY,XAUUSD,PERIOD_M5,2026.02.12 15:20:00,1770909600027,2026.02.12 15:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5069.95,5070.08,5070.01,13.0
P2F4_CANDIDATE_S1,1770913800023_SELL,XAUUSD,PERIOD_M5,2026.02.12 16:30:00,1770913800023,2026.02.12 16:30:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5064.71023191,5065.37971817,BEARISH,5059.96,5060.16,5060.06,20.0
P2F4_CANDIDATE_S1,1770917700022_BUY,XAUUSD,PERIOD_M5,2026.02.12 17:35:00,1770917700022,2026.02.12 17:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5069.52,5069.68,5069.60,16.0
P2F4_CANDIDATE_S1,1770919800044_SELL,XAUUSD,PERIOD_M5,2026.02.12 18:10:00,1770919800044,2026.02.12 18:10:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,5063.21367836,5064.42798976,BEARISH,5050.12,5050.27,5050.19,15.0
P2F4_CANDIDATE_S1,1770933000001_BUY,XAUUSD,PERIOD_M5,2026.02.12 21:50:00,1770933000001,2026.02.12 21:50:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4953.97,4954.07,4954.02,10.0
P2F4_CANDIDATE_S1,1770934800047_SELL,XAUUSD,PERIOD_M5,2026.02.12 22:20:00,1770934800047,2026.02.12 22:20:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4963.99884875,5004.27309425,BEARISH,4937.60,4937.80,4937.70,20.0
P2F4_CANDIDATE_S1,1770948600003_BUY,XAUUSD,PERIOD_M5,2026.02.13 02:10:00,1770948600003,2026.02.13 02:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4943.27,4943.39,4943.33,12.0
P2F4_CANDIDATE_S1,1770965700033_SELL,XAUUSD,PERIOD_M5,2026.02.13 06:55:00,1770965700033,2026.02.13 06:55:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4970.63463273,4973.74822894,BEARISH,4975.18,4975.44,4975.31,26.0
P2F4_CANDIDATE_S1,1770974700012_BUY,XAUUSD,PERIOD_M5,2026.02.13 09:25:00,1770974700012,2026.02.13 09:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4966.27,4966.31,4966.29,4.0
P2F4_CANDIDATE_S1,1770982200032_SELL,XAUUSD,PERIOD_M5,2026.02.13 11:30:00,1770982200032,2026.02.13 11:30:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4971.82596803,4972.08048890,BEARISH,4964.98,4965.07,4965.02,9.0
P2F4_CANDIDATE_S1,1770992400231_BUY,XAUUSD,PERIOD_M5,2026.02.13 14:20:00,1770992400231,2026.02.13 14:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4967.25,4967.36,4967.31,11.0
P2F4_CANDIDATE_S1,1771005600027_SELL,XAUUSD,PERIOD_M5,2026.02.13 18:00:00,1771005600027,2026.02.13 18:00:00,SELL,REJECT,M15_NOT_BEARISH,10,4984.60463907,4977.00956709,BULLISH,4976.83,4976.94,4976.89,11.0
P2F4_CANDIDATE_S1,1771006800045_BUY,XAUUSD,PERIOD_M5,2026.02.13 18:20:00,1771006800045,2026.02.13 18:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5007.23,5007.27,5007.25,4.0
P2F4_CANDIDATE_S1,1771021500037_SELL,XAUUSD,PERIOD_M5,2026.02.13 22:25:00,1771021500037,2026.02.13 22:25:00,SELL,REJECT,M15_NOT_BEARISH,10,5019.54684221,5000.91864612,BULLISH,5031.28,5031.53,5031.40,25.0
P2F4_CANDIDATE_S1,1771024200029_BUY,XAUUSD,PERIOD_M5,2026.02.13 23:10:00,1771024200029,2026.02.13 23:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5032.41,5032.66,5032.53,25.0
P2F4_CANDIDATE_S1,1771204200055_SELL,XAUUSD,PERIOD_M5,2026.02.16 01:10:00,1771204200055,2026.02.16 01:10:00,SELL,REJECT,M15_NOT_BEARISH,10,5027.31939458,5009.11326054,BULLISH,5023.02,5023.23,5023.13,21.0
P2F4_CANDIDATE_S1,1771212000069_BUY,XAUUSD,PERIOD_M5,2026.02.16 03:20:00,1771212000069,2026.02.16 03:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5029.03,5029.22,5029.13,19.0
P2F4_CANDIDATE_S1,1771216200066_SELL,XAUUSD,PERIOD_M5,2026.02.16 04:30:00,1771216200066,2026.02.16 04:30:00,SELL,REJECT,M15_NOT_BEARISH,10,5023.50978567,5014.60080913,BULLISH,5019.57,5019.74,5019.65,17.0
P2F4_CANDIDATE_S1,1771228200019_BUY,XAUUSD,PERIOD_M5,2026.02.16 07:50:00,1771228200019,2026.02.16 07:50:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4986.98,4987.11,4987.05,13.0
P2F4_CANDIDATE_S1,1771245300032_SELL,XAUUSD,PERIOD_M5,2026.02.16 12:35:00,1771245300032,2026.02.16 12:35:00,SELL,REJECT,M15_NOT_BEARISH,10,5004.38184191,5003.69769263,BULLISH,5006.36,5006.53,5006.44,17.0
P2F4_CANDIDATE_S1,1771267200003_BUY,XAUUSD,PERIOD_M5,2026.02.16 18:40:00,1771267200003,2026.02.16 18:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4987.30,4987.40,4987.35,10.0
P2F4_CANDIDATE_S1,1771292400019_SELL,XAUUSD,PERIOD_M5,2026.02.17 01:40:00,1771292400019,2026.02.17 01:40:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4992.20186035,4994.85362246,BEARISH,4989.92,4990.14,4990.03,22.0
P2F4_CANDIDATE_S1,1771302600039_BUY,XAUUSD,PERIOD_M5,2026.02.17 04:30:00,1771302600039,2026.02.17 04:30:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4965.49,4965.60,4965.55,11.0
P2F4_CANDIDATE_S1,1771303500080_SELL,XAUUSD,PERIOD_M5,2026.02.17 04:45:00,1771303500080,2026.02.17 04:45:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4971.42089245,4982.72642124,BEARISH,4961.03,4961.21,4961.12,18.0
P2F4_CANDIDATE_S1,1771304400095_BUY,XAUUSD,PERIOD_M5,2026.02.17 05:00:00,1771304400095,2026.02.17 05:00:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4967.15,4967.25,4967.20,10.0
P2F4_CANDIDATE_S1,1771305300049_SELL,XAUUSD,PERIOD_M5,2026.02.17 05:15:00,1771305300049,2026.02.17 05:15:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4970.11383713,4981.30949535,BEARISH,4961.56,4961.77,4961.67,21.0
P2F4_CANDIDATE_S1,1771320900129_BUY,XAUUSD,PERIOD_M5,2026.02.17 09:35:00,1771320900129,2026.02.17 09:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4910.41,4910.45,4910.43,4.0
P2F4_CANDIDATE_S1,1771332900006_SELL,XAUUSD,PERIOD_M5,2026.02.17 12:55:00,1771332900006,2026.02.17 12:55:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4923.97688544,4939.60737047,BEARISH,4912.15,4912.19,4912.17,4.0
P2F4_CANDIDATE_S1,1771334700053_BUY,XAUUSD,PERIOD_M5,2026.02.17 13:25:00,1771334700053,2026.02.17 13:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4927.53,4927.67,4927.60,14.0
P2F4_CANDIDATE_S1,1771341300017_SELL,XAUUSD,PERIOD_M5,2026.02.17 15:15:00,1771341300017,2026.02.17 15:15:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4927.91853478,4936.35218282,BEARISH,4922.29,4922.37,4922.33,8.0
P2F4_CANDIDATE_S1,1771352400022_BUY,XAUUSD,PERIOD_M5,2026.02.17 18:20:00,1771352400022,2026.02.17 18:20:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4885.10,4885.24,4885.17,14.0
P2F4_CANDIDATE_S1,1771354500039_SELL,XAUUSD,PERIOD_M5,2026.02.17 18:55:00,1771354500039,2026.02.17 18:55:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4891.11304747,4912.51095232,BEARISH,4876.29,4876.46,4876.38,17.0
P2F4_CANDIDATE_S1,1771359900024_BUY,XAUUSD,PERIOD_M5,2026.02.17 20:25:00,1771359900024,2026.02.17 20:25:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4885.64,4885.82,4885.73,18.0
P2F4_CANDIDATE_S1,1771365900046_SELL,XAUUSD,PERIOD_M5,2026.02.17 22:05:00,1771365900046,2026.02.17 22:05:00,SELL,ELIGIBLE,S1_SELL_M15_BEARISH,10,4883.19765108,4898.64778700,BEARISH,4879.02,4879.20,4879.11,18.0
P2F4_CANDIDATE_S1,1771382700035_BUY,XAUUSD,PERIOD_M5,2026.02.18 02:45:00,1771382700035,2026.02.18 02:45:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4878.28,4878.35,4878.32,7.0
P2F4_CANDIDATE_S1,1771403700027_SELL,XAUUSD,PERIOD_M5,2026.02.18 08:35:00,1771403700027,2026.02.18 08:35:00,SELL,REJECT,M15_NOT_BEARISH,10,4919.48069461,4906.63670737,BULLISH,4927.23,4927.32,4927.27,9.0
P2F4_CANDIDATE_S1,1771404600208_BUY,XAUUSD,PERIOD_M5,2026.02.18 08:50:00,1771404600208,2026.02.18 08:50:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4935.74,4935.84,4935.79,10.0
P2F4_CANDIDATE_S1,1771408800011_SELL,XAUUSD,PERIOD_M5,2026.02.18 10:00:00,1771408800011,2026.02.18 10:00:00,SELL,REJECT,M15_NOT_BEARISH,10,4926.03654466,4912.47576947,BULLISH,4930.30,4930.43,4930.36,13.0
P2F4_CANDIDATE_S1,1771423800004_BUY,XAUUSD,PERIOD_M5,2026.02.18 14:10:00,1771423800004,2026.02.18 14:10:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4924.07,4924.15,4924.11,8.0
P2F4_CANDIDATE_S1,1771446300014_SELL,XAUUSD,PERIOD_M5,2026.02.18 20:25:00,1771446300014,2026.02.18 20:25:00,SELL,REJECT,M15_NOT_BEARISH,10,4985.43832399,4958.63267442,BULLISH,4994.47,4994.61,4994.54,14.0
P2F4_CANDIDATE_S1,1771473300113_BUY,XAUUSD,PERIOD_M5,2026.02.19 03:55:00,1771473300113,2026.02.19 03:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4973.90,4974.02,4973.96,12.0
P2F4_CANDIDATE_S1,1771477500137_SELL,XAUUSD,PERIOD_M5,2026.02.19 05:05:00,1771477500137,2026.02.19 05:05:00,SELL,REJECT,M15_NOT_BEARISH,10,4972.91275200,4969.99094250,BULLISH,4967.64,4967.77,4967.70,13.0
P2F4_CANDIDATE_S1,1771479300051_BUY,XAUUSD,PERIOD_M5,2026.02.19 05:35:00,1771479300051,2026.02.19 05:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4976.95,4976.99,4976.97,4.0
P2F4_CANDIDATE_S1,1771500600023_SELL,XAUUSD,PERIOD_M5,2026.02.19 11:30:00,1771500600023,2026.02.19 11:30:00,SELL,REJECT,M15_NOT_BEARISH,10,5005.36256095,4991.42288943,BULLISH,5000.62,5000.76,5000.69,14.0
P2F4_CANDIDATE_S1,1771515600004_BUY,XAUUSD,PERIOD_M5,2026.02.19 15:40:00,1771515600004,2026.02.19 15:40:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4994.70,4994.81,4994.76,11.0
P2F4_CANDIDATE_S1,1771517700047_SELL,XAUUSD,PERIOD_M5,2026.02.19 16:15:00,1771517700047,2026.02.19 16:15:00,SELL,REJECT,M15_NOT_BEARISH,10,4990.01157153,4989.64661385,BULLISH,4972.87,4973.01,4972.94,14.0
P2F4_CANDIDATE_S1,1771519800023_BUY,XAUUSD,PERIOD_M5,2026.02.19 16:50:00,1771519800023,2026.02.19 16:50:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4999.85,4999.89,4999.87,4.0
P2F4_CANDIDATE_S1,1771527600053_SELL,XAUUSD,PERIOD_M5,2026.02.19 19:00:00,1771527600053,2026.02.19 19:00:00,SELL,REJECT,M15_NOT_BEARISH,10,4998.80326344,4994.33872315,BULLISH,4995.11,4995.23,4995.17,12.0
P2F4_CANDIDATE_S1,1771538700002_BUY,XAUUSD,PERIOD_M5,2026.02.19 22:05:00,1771538700002,2026.02.19 22:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4989.93,4990.07,4990.00,14.0
P2F4_CANDIDATE_S1,1771552500027_SELL,XAUUSD,PERIOD_M5,2026.02.20 01:55:00,1771552500027,2026.02.20 01:55:00,SELL,REJECT,M15_NOT_BEARISH,10,4994.86557774,4993.45919153,BULLISH,4992.43,4992.64,4992.53,21.0
P2F4_CANDIDATE_S1,1771556100144_BUY,XAUUSD,PERIOD_M5,2026.02.20 02:55:00,1771556100144,2026.02.20 02:55:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5000.90,5000.94,5000.92,4.0
P2F4_CANDIDATE_S1,1771560000098_SELL,XAUUSD,PERIOD_M5,2026.02.20 04:00:00,1771560000098,2026.02.20 04:00:00,SELL,REJECT,M15_NOT_BEARISH,10,4997.12636360,4994.89693251,BULLISH,4997.10,4997.28,4997.19,18.0
P2F4_CANDIDATE_S1,1771560300047_BUY,XAUUSD,PERIOD_M5,2026.02.20 04:05:00,1771560300047,2026.02.20 04:05:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5004.25,5004.35,5004.30,10.0
P2F4_CANDIDATE_S1,1771561200156_SELL,XAUUSD,PERIOD_M5,2026.02.20 04:20:00,1771561200156,2026.02.20 04:20:00,SELL,REJECT,M15_NOT_BEARISH,10,4997.10861469,4994.97705281,BULLISH,4994.70,4994.90,4994.80,20.0
P2F4_CANDIDATE_S1,1771569900099_BUY,XAUUSD,PERIOD_M5,2026.02.20 06:45:00,1771569900099,2026.02.20 06:45:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,4998.92,4999.03,4998.98,11.0
P2F4_CANDIDATE_S1,1771581300026_SELL,XAUUSD,PERIOD_M5,2026.02.20 09:55:00,1771581300026,2026.02.20 09:55:00,SELL,REJECT,M15_NOT_BEARISH,10,5009.14109732,5001.99611458,BULLISH,5012.02,5012.13,5012.08,11.0
P2F4_CANDIDATE_S1,1771583700023_BUY,XAUUSD,PERIOD_M5,2026.02.20 10:35:00,1771583700023,2026.02.20 10:35:00,BUY,REJECT,SIDE_NOT_SELL,10,0.00000000,0.00000000,UNKNOWN,5021.47,5021.51,5021.49,4.0
