opportunity,time,partition,deadline_minutes,delay_minutes,entry_bid,exit_ask,gross_executable_bps,control_bps,incremental_bps,entry_improvement_original_bps,entry_delay_ms
1779905700077_CTXSELL,2026.05.27 18:15:00,JAN_JUN,10,3,4431.64,4433.53,-4.26478685091618,-3.3618830154957573,-0.9029038354204229,-0.9025189303337429,7
1779905700077_CTXSELL,2026.05.27 18:15:00,JAN_JUN,10,5,4430.94,4433.53,-5.845260825017142,-3.3618830154957573,-2.483377809521385,-2.4819270584208715,46
1779907500037_CTXSELL,2026.05.27 18:45:00,JAN_JUN,10,0,4434.1,4434.39,-0.6540222367559676,-0.6540222367559676,0.0,0.0,0
1779907500037_CTXSELL,2026.05.27 18:45:00,JAN_JUN,10,1,4436.3,4434.39,4.305389626490216,-0.6540222367559676,4.959411863246183,4.961548002976518,193
1779907500037_CTXSELL,2026.05.27 18:45:00,JAN_JUN,10,3,4433.89,4434.39,-1.1276779532194077,-0.6540222367559676,-0.47365571646344007,-0.47360230937515246,60
1779907500037_CTXSELL,2026.05.27 18:45:00,JAN_JUN,10,5,4432.81,4434.39,-3.5643305262348877,-0.6540222367559676,-2.91030828947892,-2.909271329018208,35
1779934800021_CTXSELL,2026.05.28 02:20:00,JAN_JUN,10,0,4453.71,4450.99,6.107267873301707,6.107267873301707,0.0,0.0,0
1779934800021_CTXSELL,2026.05.28 02:20:00,JAN_JUN,10,1,4453.32,4450.99,5.232051592968678,6.107267873301707,-0.8752162803330288,-0.8756744377167068,26
1779934800021_CTXSELL,2026.05.28 02:20:00,JAN_JUN,10,3,4449.81,4450.99,-2.651798616119298,6.107267873301707,-8.759066489421006,-8.756744377158899,133
1779934800021_CTXSELL,2026.05.28 02:20:00,JAN_JUN,10,5,4451.54,4450.99,1.2355274803779859,6.107267873301707,-4.871740392923721,-4.872342384214672,10
1779941100029_CTXSELL,2026.05.28 04:05:00,JAN_JUN,10,0,4445.86,4438.43,16.712177171569465,16.712177171569465,0.0,0.0,0
1779941100029_CTXSELL,2026.05.28 04:05:00,JAN_JUN,10,1,4444.73,4438.43,14.17408931475989,16.712177171569465,-2.5380878568095753,-2.5416904715850457,0
1779941100029_CTXSELL,2026.05.28 04:05:00,JAN_JUN,10,3,4446.71,4438.43,18.620508195946545,16.712177171569465,1.9083310243770804,1.9118910626973495,89
1779941100029_CTXSELL,2026.05.28 04:05:00,JAN_JUN,10,5,4444.59,4438.43,13.859546099864902,16.712177171569465,-2.852631071704563,-2.856590176027871,43
1779976200048_CTXSELL,2026.05.28 13:50:00,JAN_JUN,10,0,4380.93,4383.14,-5.044590988671438,-5.044590988671438,0.0,0.0,0
1779976200048_CTXSELL,2026.05.28 13:50:00,JAN_JUN,10,1,4381.21,4383.14,-4.405175739122961,-5.044590988671438,0.6394152495484775,0.6391336999215814,53
1779976200048_CTXSELL,2026.05.28 13:50:00,JAN_JUN,10,3,4381.83,4383.14,-2.9896184927311196,-5.044590988671438,2.054972495940319,2.0543583211775496,116
1779976200048_CTXSELL,2026.05.28 13:50:00,JAN_JUN,10,5,4382.18,4383.14,-2.1906904782551977,-5.044590988671438,2.8539005104162407,2.853275446081083,43
1779981600010_CTXSELL,2026.05.28 15:20:00,JAN_JUN,10,0,4388.35,4385.56,6.357742659541658,6.357742659541658,0.0,0.0,0
1779981600010_CTXSELL,2026.05.28 15:20:00,JAN_JUN,10,1,4382.98,4385.56,-5.886406052505001,6.357742659541658,-12.244148712046659,-12.236945549012272,7
1779981600010_CTXSELL,2026.05.28 15:20:00,JAN_JUN,10,3,4380.89,4385.56,-10.65993439689212,6.357742659541658,-17.01767705643378,-16.999555641642157,60
1779981600010_CTXSELL,2026.05.28 15:20:00,JAN_JUN,10,5,4381.36,4385.56,-9.586064600947486,6.357742659541658,-15.943807260489145,-15.928538061004001,4
1780305300197_CTXSELL,2026.06.01 09:15:00,JAN_JUN,10,0,4514.15,4506.13,17.766356899969047,17.766356899969047,0.0,0.0,0
1780305300197_CTXSELL,2026.06.01 09:15:00,JAN_JUN,10,1,4514.01,4506.13,17.456762390867784,17.766356899969047,-0.30959450910126307,-0.310135905983226,362
1780305300197_CTXSELL,2026.06.01 09:15:00,JAN_JUN,10,3,4511.27,4506.13,11.393687365199437,17.766356899969047,-6.37266953476961,-6.3799386373939715,100
1780305300197_CTXSELL,2026.06.01 09:15:00,JAN_JUN,10,5,4511.08,4506.13,10.972982079678964,17.766356899969047,-6.793374820290083,-6.800837366945514,7
1780316700002_CTXSELL,2026.06.01 12:25:00,JAN_JUN,10,0,4499.65,4490.93,19.379285055502862,19.379285055502862,0.0,0.0,0
1780316700002_CTXSELL,2026.06.01 12:25:00,JAN_JUN,10,1,4498.89,4490.93,17.69325322468439,19.379285055502862,-1.6860318308184716,-1.689020257129574,87
1780316700002_CTXSELL,2026.06.01 12:25:00,JAN_JUN,10,3,4497.89,4490.93,15.473922216861764,19.379285055502862,-3.905362838641098,-3.9114153323020875,73
1780316700002_CTXSELL,2026.06.01 12:25:00,JAN_JUN,10,5,4496.41,4490.93,12.18750069499793,19.379285055502862,-7.191784360504933,-7.200560043558459,67
1780327500017_CTXSELL,2026.06.01 15:25:00,JAN_JUN,10,0,4501.9,4501.19,1.5771118860926197,1.5771118860926197,0.0,0.0,0
1780327500017_CTXSELL,2026.06.01 15:25:00,JAN_JUN,10,1,4504.68,4501.19,7.747498157473319,1.5771118860926197,6.1703862713807,6.175170483575058,46
1780327500017_CTXSELL,2026.06.01 15:25:00,JAN_JUN,10,3,4506.57,4501.19,11.938125891753838,1.5771118860926197,10.361014005661218,10.37339789866517,53
1780327500017_CTXSELL,2026.06.01 15:25:00,JAN_JUN,10,5,4505.57,4501.19,9.721300523574396,1.5771118860926197,8.144188637481776,8.152113552055962,32
1780329600032_CTXSELL,2026.06.01 16:00:00,JAN_JUN,10,0,4502.25,4501.24,2.2433227830534026,2.2433227830534026,0.0,0.0,0
1780329600032_CTXSELL,2026.06.01 16:00:00,JAN_JUN,10,1,4503.24,4501.24,4.441246746786758,2.2433227830534026,2.1979239637333556,2.1989005497246525,22
1780329600032_CTXSELL,2026.06.01 16:00:00,JAN_JUN,10,3,4498.55,4501.24,-5.979704571472141,2.2433227830534026,-8.223027354525543,-8.218113165638998,100
1780329600032_CTXSELL,2026.06.01 16:00:00,JAN_JUN,10,5,4501.73,4501.24,1.0884704324776957,2.2433227830534026,-1.154852350575707,-1.154978066523264,35
1780353900068_CTXSELL,2026.06.01 22:45:00,JAN_JUN,10,0,4483.52,4480.23,7.337984440798464,7.337984440798464,0.0,0.0,0
1780353900068_CTXSELL,2026.06.01 22:45:00,JAN_JUN,10,1,4483.02,4480.23,6.22348327690011,7.337984440798464,-1.1145011638983542,-1.1151952037684676,44
1780353900068_CTXSELL,2026.06.01 22:45:00,JAN_JUN,10,3,4483.74,4480.23,7.828286207496908,7.337984440798464,0.49030176669844394,0.4906858896566652,269
1780353900068_CTXSELL,2026.06.01 22:45:00,JAN_JUN,10,5,4483.66,4480.23,7.650000223032726,7.337984440798464,0.31201578223426196,0.3122546570538727,13
1780368600011_CTXSELL,2026.06.02 02:50:00,JAN_JUN,10,0,4481.12,4484.67,-7.922126611204748,-7.922126611204748,0.0,0.0,0
1780368600011_CTXSELL,2026.06.02 02:50:00,JAN_JUN,10,1,4482.48,4484.67,-4.885688279703444,-7.922126611204748,3.0364383315013033,3.034955546826848,36
1780368600011_CTXSELL,2026.06.02 02:50:00,JAN_JUN,10,3,4483.49,4484.67,-2.6318782912425167,-7.922126611204748,5.290248319962231,5.288856357338993,15
1780368600011_CTXSELL,2026.06.02 02:50:00,JAN_JUN,10,5,4484.76,4484.67,0.20067963503096153,-7.922126611204748,8.12280624623571,8.122969257686309,14
1780372800001_CTXSELL,2026.06.02 04:00:00,JAN_JUN,10,0,4481.37,4479.58,3.9943142387260226,3.9943142387260226,0.0,0.0,0
1780372800001_CTXSELL,2026.06.02 04:00:00,JAN_JUN,10,1,4478.77,4479.58,-1.8085322532737573,3.9943142387260226,-5.80284649199978,-5.8017972182601625,16
1780372800001_CTXSELL,2026.06.02 04:00:00,JAN_JUN,10,3,4479.09,4479.58,-1.0939722131052998,3.9943142387260226,-5.088286451831323,-5.08772986832095,134
1780372800001_CTXSELL,2026.06.02 04:00:00,JAN_JUN,10,5,4481.66,4479.58,4.641137435682152,3.9943142387260226,0.6468231969561296,0.6471235358829189,72
1780375200009_CTXSELL,2026.06.02 04:40:00,JAN_JUN,10,0,4481.86,4475.63,13.900478819060757,13.900478819060757,0.0,0.0,0
1780375200009_CTXSELL,2026.06.02 04:40:00,JAN_JUN,10,1,4482.23,4475.63,14.724813318369328,13.900478819060757,0.8243344993085717,0.8255501064287838,41
1780375200009_CTXSELL,2026.06.02 04:40:00,JAN_JUN,10,3,4481.17,4475.63,12.362842739730835,13.900478819060757,-1.5376360793299213,-1.53953938766405,47
1780375200009_CTXSELL,2026.06.02 04:40:00,JAN_JUN,10,5,4479.87,4475.63,9.464560355545544,13.900478819060757,-4.435918463515213,-4.440120842685363,51
1780452000017_CTXSELL,2026.06.03 02:00:00,JAN_JUN,10,0,4484.76,4482.37,5.329159196925426,5.329159196925426,0.0,0.0,0
1780452000017_CTXSELL,2026.06.03 02:00:00,JAN_JUN,10,1,4486.84,4482.37,9.96246801758087,5.329159196925426,4.633308820655444,4.637929342930117,43
1780452000017_CTXSELL,2026.06.03 02:00:00,JAN_JUN,10,3,4484.82,4482.37,5.4628725344602875,5.329159196925426,0.1337133375348616,0.1337864233526224,21
1780452000017_CTXSELL,2026.06.03 02:00:00,JAN_JUN,10,5,4484.89,4482.37,5.618866906435691,5.329159196925426,0.2897077095102647,0.28987058393338583,38
1780460100006_CTXSELL,2026.06.03 04:15:00,JAN_JUN,10,0,4471.36,4466.43,11.025728190079487,11.025728190079487,0.0,0.0,0
1780460100006_CTXSELL,2026.06.03 04:15:00,JAN_JUN,10,1,4470.6,4466.43,9.327607032613235,11.025728190079487,-1.698121157466252,-1.6997065769683246,74
1780460100006_CTXSELL,2026.06.03 04:15:00,JAN_JUN,10,3,4472.53,4466.43,13.638812931382137,11.025728190079487,2.61308474130265,2.616653546124832,24
1780460100006_CTXSELL,2026.06.03 04:15:00,JAN_JUN,10,5,4469.48,4466.43,6.824060069626159,11.025728190079487,-4.201668120453328,-4.204537321978345,37
1780471800004_CTXSELL,2026.06.03 07:30:00,JAN_JUN,10,0,4477.09,4471.79,11.838046588297715,11.838046588297715,0.0,0.0,0
1780471800004_CTXSELL,2026.06.03 07:30:00,JAN_JUN,10,1,4476.64,4471.79,10.83401837092186,11.838046588297715,-1.0040282173758541,-1.0051171631569125,15
1780471800004_CTXSELL,2026.06.03 07:30:00,JAN_JUN,10,3,4474.42,4471.79,5.877856794847397,11.838046588297715,-5.960189793450318,-5.96369516806692,97
1780471800004_CTXSELL,2026.06.03 07:30:00,JAN_JUN,10,5,4474.7,4471.79,6.503229266766162,11.838046588297715,-5.334817321531553,-5.338288933214046,117
1780500300041_CTXSELL,2026.06.03 15:25:00,JAN_JUN,10,0,4457.92,4451.7,13.9526954274645,13.9526954274645,0.0,0.0,0
1780500300041_CTXSELL,2026.06.03 15:25:00,JAN_JUN,10,1,4455.39,4451.7,8.282103250221661,13.9526954274645,-5.670592177242838,-5.675292513099709,0
1780500300041_CTXSELL,2026.06.03 15:25:00,JAN_JUN,10,3,4453.93,4451.7,5.006814206780243,13.9526954274645,-8.945881220684257,-8.950362500896789,7
1780500300041_CTXSELL,2026.06.03 15:25:00,JAN_JUN,10,5,4452.75,4451.7,2.3580933131215134,13.9526954274645,-11.594602114342987,-11.597336874596387,4
1780503900034_CTXSELL,2026.06.03 16:25:00,JAN_JUN,10,0,4450.28,4448.59,3.79751386429528,3.79751386429528,0.0,0.0,0
1780503900034_CTXSELL,2026.06.03 16:25:00,JAN_JUN,10,1,4449.13,4448.59,1.2137204352310758,3.79751386429528,-2.5837934290642046,-2.5841070674196596,11
1780503900034_CTXSELL,2026.06.03 16:25:00,JAN_JUN,10,3,4448.75,4448.59,0.3596515875242584,3.79751386429528,-3.4378622767710216,-3.4379859244805844,60
1780503900034_CTXSELL,2026.06.03 16:25:00,JAN_JUN,10,5,4448.6,4448.59,0.022478982152178837,3.79751386429528,-3.7750348821431015,-3.7750433680563504,50
1780510500038_CTXSELL,2026.06.03 18:15:00,JAN_JUN,10,0,4445.93,4443.29,5.938015218413981,5.938015218413981,0.0,0.0,0
1780510500038_CTXSELL,2026.06.03 18:15:00,JAN_JUN,10,1,4446.81,4443.29,7.9157868224647245,5.938015218413981,1.9777716040507434,1.9793384061379937,82
1780510500038_CTXSELL,2026.06.03 18:15:00,JAN_JUN,10,3,4447.4,4443.29,9.241354499257257,5.938015218413981,3.303339280843276,3.306394837524084,9
1780510500038_CTXSELL,2026.06.03 18:15:00,JAN_JUN,10,5,4445.98,4443.29,6.050409583488006,5.938015218413981,0.11239436507402445,0.11246240943800825,35
1780535100018_CTXSELL,2026.06.04 01:05:00,JAN_JUN,10,0,4431.76,4432.11,-0.7897539577943171,-0.7897539577943171,0.0,0.0,0
1780535100018_CTXSELL,2026.06.04 01:05:00,JAN_JUN,10,1,4432.67,4432.11,1.263346921833568,-0.7897539577943171,2.053100879627885,2.0533602902680976,74
1780535100018_CTXSELL,2026.06.04 01:05:00,JAN_JUN,10,3,4434.14,4432.11,4.578114358140823,-0.7897539577943171,5.36786831593514,5.3703269130099756,5484
1780535100018_CTXSELL,2026.06.04 01:05:00,JAN_JUN,10,5,4434.73,4432.11,5.907913221323263,-0.7897539577943171,6.6976671791175795,6.7016264418636045,91
1780650300042_CTXSELL,2026.06.05 09:05:00,JAN_JUN,10,0,4437.52,4436.51,2.276046079792808,2.276046079792808,0.0,0.0,0
1780650300042_CTXSELL,2026.06.05 09:05:00,JAN_JUN,10,1,4439.11,4436.51,5.8570299001364114,2.276046079792808,3.5809838203436035,3.583082442443608,283
1780650300042_CTXSELL,2026.06.05 09:05:00,JAN_JUN,10,3,4440.14,4436.51,8.175417892228868,2.276046079792808,5.89937181243606,5.904198741639228,14
1780650300042_CTXSELL,2026.06.05 09:05:00,JAN_JUN,10,5,4440.33,4436.51,8.602964194102034,2.276046079792808,6.326918114309226,6.3323658259556925,196
1780693500009_CTXSELL,2026.06.05 21:05:00,JAN_JUN,10,0,4333.68,4323.03,24.57495708035791,24.57495708035791,0.0,0.0,0
1780693500009_CTXSELL,2026.06.05 21:05:00,JAN_JUN,10,1,4332.53,4323.03,21.92714187784043,24.57495708035791,-2.647815202517478,-2.653633863138362,158
1780693500009_CTXSELL,2026.06.05 21:05:00,JAN_JUN,10,3,4331.63,4323.03,19.853957978867918,24.57495708035791,-4.720999101489991,-4.73039079950569,256
1780693500009_CTXSELL,2026.06.05 21:05:00,JAN_JUN,10,5,4329.98,4323.03,16.050882452112525,24.57495708035791,-8.524074628245383,-8.537778516181922,14
1780883400031_CTXSELL,2026.06.08 01:50:00,JAN_JUN,10,0,4322.48,4317.5,11.521163776349605,11.521163776349605,0.0,0.0,0
1780883400031_CTXSELL,2026.06.08 01:50:00,JAN_JUN,10,1,4322.96,4317.5,12.630234839091816,11.521163776349605,1.1090710627422116,1.1104736169987437,32
1780883400031_CTXSELL,2026.06.08 01:50:00,JAN_JUN,10,3,4324.87,4317.5,17.04097464201211,11.521163776349605,5.519810865662505,5.529233217968221,7
1780883400031_CTXSELL,2026.06.08 01:50:00,JAN_JUN,10,5,4323.32,4317.5,13.46187652082129,11.521163776349605,1.9407127444716856,1.9433288297462235,159
1780892100044_CTXSELL,2026.06.08 04:15:00,JAN_JUN,10,0,4327.03,4322.08,11.439717311874007,11.439717311874007,0.0,0.0,0
1780892100044_CTXSELL,2026.06.08 04:15:00,JAN_JUN,10,1,4323.33,4322.08,2.8912898159520557,11.439717311874007,-8.548427495921953,-8.550899808875414,29
1780892100044_CTXSELL,2026.06.08 04:15:00,JAN_JUN,10,3,4320.98,4322.08,-2.5457187952741367,11.439717311874007,-13.985436107148145,-13.981876714513609,82
1780892100044_CTXSELL,2026.06.08 04:15:00,JAN_JUN,10,5,4317.87,4322.08,-9.750177749677587,11.439717311874007,-21.189895061551596,-21.16925466197335,34
1780904700039_CTXSELL,2026.06.08 07:45:00,JAN_JUN,10,0,4307.67,4311.8,-9.58754964981094,-9.58754964981094,0.0,0.0,0
1780904700039_CTXSELL,2026.06.08 07:45:00,JAN_JUN,10,1,4307.89,4311.8,-9.076369173771507,-9.58754964981094,0.5111804760394332,0.5107169304989813,191
1780904700039_CTXSELL,2026.06.08 07:45:00,JAN_JUN,10,3,4311.0,4311.8,-1.8557179308749292,-9.58754964981094,7.731831718936011,7.730397175270917,101
1780904700039_CTXSELL,2026.06.08 07:45:00,JAN_JUN,10,5,4310.22,4311.8,-3.6657061588501914,-9.58754964981094,5.9218434909607485,5.919673512595398,65
1780916100039_CTXSELL,2026.06.08 10:55:00,JAN_JUN,10,0,4296.52,4293.48,7.075493655332393,7.075493655332393,0.0,0.0,0
1780916100039_CTXSELL,2026.06.08 10:55:00,JAN_JUN,10,1,4298.89,4293.48,12.584643942973102,7.075493655332393,5.5091502876407095,5.516092093135586,158
1780916100039_CTXSELL,2026.06.08 10:55:00,JAN_JUN,10,3,4297.95,4293.48,10.40030712316396,7.075493655332393,3.324813467831568,3.3282749760256705,50
1780916100039_CTXSELL,2026.06.08 10:55:00,JAN_JUN,10,5,4294.37,4293.48,2.0724809459835263,7.075493655332393,-5.003012709348866,-5.00404978913294,5
1781043300041_CTXSELL,2026.06.09 22:15:00,JAN_JUN,10,0,4258.76,4255.86,6.809493843279607,6.809493843279607,0.0,0.0,0
1781043300041_CTXSELL,2026.06.09 22:15:00,JAN_JUN,10,1,4256.64,4255.86,1.8324312133529141,6.809493843279607,-4.977062629926692,-4.977974809568726,74
1781043300041_CTXSELL,2026.06.09 22:15:00,JAN_JUN,10,3,4256.96,4255.86,2.584003608209529,6.809493843279607,-4.225490235070078,-4.226582385483526,162
1781043300041_CTXSELL,2026.06.09 22:15:00,JAN_JUN,10,5,4255.42,4255.86,-1.0339754947798332,6.809493843279607,-7.84346933805944,-7.842658426396757,9
1781087700145_CTXSELL,2026.06.10 10:35:00,JAN_JUN,10,0,4194.7,4189.78,11.729086704651282,11.729086704651282,0.0,0.0,0
1781087700145_CTXSELL,2026.06.10 10:35:00,JAN_JUN,10,1,4194.51,4189.78,11.276644947801943,11.729086704651282,-0.45244175684933907,-0.45295253534126356,91
1781087700145_CTXSELL,2026.06.10 10:35:00,JAN_JUN,10,3,4193.13,4189.78,7.989258620649404,11.729086704651282,-3.7398280840018776,-3.74281831835342,41
1781087700145_CTXSELL,2026.06.10 10:35:00,JAN_JUN,10,5,4190.29,4189.78,1.2170995324911122,11.729086704651282,-10.51198717216017,-10.513266741363756,35
1781100300029_CTXSELL,2026.06.10 14:05:00,JAN_JUN,10,0,4161.4,4168.7,-17.542173307060562,-17.542173307060562,0.0,0.0,0
1781100300029_CTXSELL,2026.06.10 14:05:00,JAN_JUN,10,1,4161.88,4168.7,-16.386825184771567,-17.542173307060562,1.155348122288995,1.1534579708763228,25
1781100300029_CTXSELL,2026.06.10 14:05:00,JAN_JUN,10,3,4162.61,4168.7,-14.630244005564169,-17.542173307060562,2.911929301496393,2.9076753015812864,97
1781100300029_CTXSELL,2026.06.10 14:05:00,JAN_JUN,10,5,4161.35,4168.7,-17.66253739771818,-17.542173307060562,-0.12036409065761688,-0.1201518719644168,97
1781113500039_CTXSELL,2026.06.10 17:45:00,JAN_JUN,10,0,4149.87,4138.17,28.193654259048643,28.193654259048643,0.0,0.0,0
1781113500039_CTXSELL,2026.06.10 17:45:00,JAN_JUN,10,1,4149.71,4138.17,27.80917220721439,28.193654259048643,-0.3844820518342509,-0.3855542462772436,42
1781113500039_CTXSELL,2026.06.10 17:45:00,JAN_JUN,10,3,4147.69,4138.17,22.95253502551909,28.193654259048643,-5.2411192335295524,-5.253176605532922,8
1781113500039_CTXSELL,2026.06.10 17:45:00,JAN_JUN,10,5,4140.82,4138.17,6.3996986104192795,28.193654259048643,-21.793955648629364,-21.807912055076866,10
1781156400033_CTXSELL,2026.06.11 05:40:00,JAN_JUN,10,0,4067.13,4055.24,29.234374116392463,29.234374116392463,0.0,0.0,0
1781156400033_CTXSELL,2026.06.11 05:40:00,JAN_JUN,10,1,4062.78,4055.24,18.558720875854508,29.234374116392463,-10.675653240537955,-10.695502725508918,48
1781156400033_CTXSELL,2026.06.11 05:40:00,JAN_JUN,10,3,4055.22,4055.24,-0.04931914914599408,29.234374116392463,-29.283693265538457,-29.28354884156717,121
1781156400033_CTXSELL,2026.06.11 05:40:00,JAN_JUN,10,5,4059.49,4055.24,10.469295404102487,29.234374116392463,-18.765078712289977,-18.784745016757093,91
1781178300012_CTXSELL,2026.06.11 11:45:00,JAN_JUN,10,0,4090.67,4087.05,8.84940608751107,8.84940608751107,0.0,0.0,0
1781178300012_CTXSELL,2026.06.11 11:45:00,JAN_JUN,10,1,4090.73,4087.05,8.995949378227936,8.84940608751107,0.14654329071686512,0.14667523901939153,8
1781178300012_CTXSELL,2026.06.11 11:45:00,JAN_JUN,10,3,4089.53,4087.05,6.064266553858312,8.84940608751107,-2.7851395336527585,-2.786829541370662,32
1781178300012_CTXSELL,2026.06.11 11:45:00,JAN_JUN,10,5,4089.33,4087.05,5.575485470724411,8.84940608751107,-3.2739206167866595,-3.2757470047697455,11
1781197800031_CTXSELL,2026.06.11 17:10:00,JAN_JUN,10,0,4062.53,4063.78,-3.076900355197377,-3.076900355197377,0.0,0.0,0
1781197800031_CTXSELL,2026.06.11 17:10:00,JAN_JUN,10,1,4057.62,4063.78,-15.181313183591143,-3.076900355197377,-12.104412828393766,-12.086064595216058,37
1781197800031_CTXSELL,2026.06.11 17:10:00,JAN_JUN,10,3,4053.88,4063.78,-24.421048477014835,-3.076900355197377,-21.344148121817458,-21.292150457966073,8
1781197800031_CTXSELL,2026.06.11 17:10:00,JAN_JUN,10,5,4061.11,4063.78,-6.574557202341411,-3.076900355197377,-3.4976568471440337,-3.4953588035043994,20
1781207700011_CTXSELL,2026.06.11 19:55:00,JAN_JUN,10,0,4079.69,4074.95,11.618529839277583,11.618529839277583,0.0,0.0,0
1781207700011_CTXSELL,2026.06.11 19:55:00,JAN_JUN,10,1,4079.63,4074.95,11.471628554551003,11.618529839277583,-0.14690128472657982,-0.14706999796539794,91
1781207700011_CTXSELL,2026.06.11 19:55:00,JAN_JUN,10,3,4081.47,4074.95,15.974636589268039,11.618529839277583,4.356106749990456,4.363076606310149,58
1781207700011_CTXSELL,2026.06.11 19:55:00,JAN_JUN,10,5,4080.24,4074.95,12.96492363194313,11.618529839277583,1.3463937926655465,1.348141648016705,100
1781580000011_CTXSELL,2026.06.16 03:20:00,JAN_JUN,10,0,4311.63,4308.42,7.44498020470225,7.44498020470225,0.0,0.0,0
1781580000011_CTXSELL,2026.06.16 03:20:00,JAN_JUN,10,1,4311.52,4308.42,7.190039707574971,7.44498020470225,-0.2549404971272793,-0.25512393224760144,50
1781580000011_CTXSELL,2026.06.16 03:20:00,JAN_JUN,10,3,4308.73,4308.42,0.7194695420680589,7.44498020470225,-6.725510662634191,-6.725994577458051,4
1781580000011_CTXSELL,2026.06.16 03:20:00,JAN_JUN,10,5,4308.97,4308.42,1.2764071228163154,7.44498020470225,-6.168573081885935,-6.169360543460024,17
1781586000015_CTXSELL,2026.06.16 05:00:00,JAN_JUN,10,0,4313.57,4311.58,4.6133481084108565,4.6133481084108565,0.0,0.0,0
1781586000015_CTXSELL,2026.06.16 05:00:00,JAN_JUN,10,1,4312.87,4311.58,2.9910477246009357,4.6133481084108565,-1.6223003838099208,-1.6227857667774446,34
1781586000015_CTXSELL,2026.06.16 05:00:00,JAN_JUN,10,3,4311.27,4311.58,-0.7190456640374893,4.6133481084108565,-5.332393772448346,-5.33201037655416,6
1781586000015_CTXSELL,2026.06.16 05:00:00,JAN_JUN,10,5,4310.35,4311.58,-2.853596575683096,4.6133481084108565,-7.466944684093953,-7.464814527176666,21
1781599200003_CTXSELL,2026.06.16 08:40:00,JAN_JUN,10,0,4316.88,4318.15,-2.9419395489323934,-2.9419395489323934,0.0,0.0,0
1781599200003_CTXSELL,2026.06.16 08:40:00,JAN_JUN,10,1,4317.52,4318.15,-1.459171005575422,-2.9419395489323934,1.4827685433569715,1.4825522136365323,58
1781599200003_CTXSELL,2026.06.16 08:40:00,JAN_JUN,10,3,4317.48,4318.15,-1.551831160769877,-2.9419395489323934,1.3901083881625165,1.389892700282274,85
1781599200003_CTXSELL,2026.06.16 08:40:00,JAN_JUN,10,5,4317.71,4318.15,-1.019058713993297,-2.9419395489323934,1.9228808349390965,1.9226849020587258,0
1781688000014_CTXSELL,2026.06.17 09:20:00,JAN_JUN,10,0,4323.83,4324.48,-1.5032968456198237,-1.5032968456198237,0.0,0.0,0
1781688000014_CTXSELL,2026.06.17 09:20:00,JAN_JUN,10,1,4325.16,4324.48,1.5721961730902234,-1.5032968456198237,3.075493018710047,3.0759766225775,22
1781688000014_CTXSELL,2026.06.17 09:20:00,JAN_JUN,10,3,4323.44,4324.48,-2.40549192309819,-1.5032968456198237,-0.9021950774783662,-0.9019781073731562,51
1781688000014_CTXSELL,2026.06.17 09:20:00,JAN_JUN,10,5,4324.18,4324.48,-0.6937731546773547,-1.5032968456198237,0.809523690942469,0.8094675322581225,7
1781693700050_CTXSELL,2026.06.17 10:55:00,JAN_JUN,10,0,4325.37,4326.25,-2.0345080305271206,-2.0345080305271206,0.0,0.0,0
1781693700050_CTXSELL,2026.06.17 10:55:00,JAN_JUN,10,1,4326.7,4326.25,1.0400536205417943,-2.0345080305271206,3.074561651068915,3.0748814552279398,17
1781693700050_CTXSELL,2026.06.17 10:55:00,JAN_JUN,10,3,4325.31,4326.25,-2.173254633770989,-2.0345080305271206,-0.13874660324386845,-0.13871645662565443,11
1781693700050_CTXSELL,2026.06.17 10:55:00,JAN_JUN,10,5,4325.3,4326.25,-2.1963794418880034,-2.0345080305271206,-0.1618714113608828,-0.16183586606396438,59
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,10,0,4325.73,4326.06,-0.7628770172915017,-0.7628770172915017,0.0,0.0,0
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,10,1,4326.4,4326.06,0.785872781063323,-0.7628770172915017,1.5487497983548248,1.5488715199517142,42
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,10,3,4325.88,4326.06,-0.4161003079149006,-0.7628770172915017,0.3467767093766011,0.3467622805874285,138
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,10,5,4326.64,4326.06,1.3405321450361647,-0.7628770172915017,2.1034091623276665,2.1036911688911792,68
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,10,0,4312.12,4311.84,0.6493325788701274,0.6493325788701274,0.0,0.0,0
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,10,1,4312.67,4311.84,1.9245618143746848,0.6493325788701274,1.2752292355045574,1.2754747084964748,67
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,10,3,4313.39,4311.84,3.593461291467226,0.6493325788701274,2.9441287125970987,2.9451870541646255,17
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,10,5,4312.81,4311.84,2.2491136869007784,0.6493325788701274,1.599781108030651,1.6001409979325931,19
1781767500046_CTXSELL,2026.06.18 07:25:00,JAN_JUN,10,0,4313.31,4316.65,-7.743473109976412,-7.743473109976412,0.0,0.0,0
1781767500046_CTXSELL,2026.06.18 07:25:00,JAN_JUN,10,1,4312.94,4316.65,-8.602020895259468,-7.743473109976412,-0.8585477852830561,-0.8578098954186004,37
