view,arm,partition,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,event_days,ci95_low,ci95_high,ci98333_low,ci98333_high
COMMON_DEADLINE,CONTROL,2026.03,61,-0.9621410606164591,0.938206149842,0.5737704918032787,0.4262295081967213,0.0687412602173264,-1.9227623170103167,-3.266005677213362,-4.243581380114393,-77.807941478057,20.341703880852496,18,-4.82260417573,2.6236090280695,-5.690418605667437,3.4435967377254464
COMMON_DEADLINE,DELAY_1,2026.03,61,-0.32362717492531146,-0.419940368468,0.4918032786885246,0.5081967213114754,0.44802972070777536,-1.206312613015167,-2.649302023197948,-3.596282022718232,-71.002595118351,19.81421411461217,18,-3.800269054090037,3.198294287577672,-4.578316237476949,3.9198176911293086
COMMON_DEADLINE,DELAY_3,2026.03,61,0.9573495145112295,1.004772670184,0.5737704918032787,0.4262295081967213,0.7138257255071224,0.15807172365233338,-0.9686275696708793,-1.742163557340625,-58.306751545405,15.647723156291674,18,-2.506283604495821,4.819160278319846,-3.249368924430891,5.7170220671830005
COMMON_DEADLINE,DELAY_5,2026.03,61,1.1555001640279179,0.274850942445,0.5245901639344263,0.47540983606557374,0.8421759896450611,0.30127275248996666,-0.8352082560618621,-1.429751007798,-51.665562952834,14.062007520020487,18,-2.544338375573444,5.250769353050486,-3.3415757274279274,6.2016455044790675
COMMON_DEADLINE,CONTROL,2026.04,66,-2.776291664636864,-2.668995981259,0.30303030303030304,0.696969696969697,-3.0194634009609076,-3.4414321752502,-4.102477209253619,-4.584395305062886,-28.776886744366,10.38466813112103,18,-4.692572738145521,-0.8627765303895847,-5.134437382977947,-0.4045822897639536
COMMON_DEADLINE,DELAY_1,2026.04,66,-4.630822342074954,-3.418910553595,0.3181818181818182,0.6818181818181818,-4.114966540413852,-5.268740569951323,-5.856778440719968,-6.318656579944164,-34.06865204172,11.065623738088949,18,-7.115055646298027,-2.279826894309042,-7.661890344619507,-1.8613104107624656
COMMON_DEADLINE,DELAY_3,2026.04,66,-3.909649436137591,-3.4768944553055,0.3484848484848485,0.6515151515151515,-3.363712735221444,-4.386681269509261,-4.871794490794318,-5.305591208238,-40.003055334286,9.632800743569394,18,-5.8984773346483665,-2.1959592766071,-6.442551273479393,-1.8275525241015507
COMMON_DEADLINE,DELAY_5,2026.04,66,-2.724162632443333,-2.1973236496824997,0.3787878787878788,0.6212121212121212,-2.6706385628110003,-3.324156056767123,-3.834694917412079,-4.296254972451508,-23.100560705774,9.522455705628694,18,-4.640330751482407,-1.2514798340590514,-5.154204813662491,-0.9809435987126777
COMMON_DEADLINE,CONTROL,2026.05,66,0.4840686502392273,1.1271023799825,0.5454545454545454,0.45454545454545453,0.35052273037914816,-0.14211711608672306,-1.2448307402266985,-1.9477301366807704,-41.238630939901,14.257939603257439,16,-3.478477458318964,4.41175461694647,-4.455791279480364,5.096310699144974
COMMON_DEADLINE,DELAY_1,2026.05,66,-0.15926638908410615,0.5098879461604999,0.5151515151515151,0.4696969696969697,-0.537431730814389,-0.7923383125694924,-1.8113725263109206,-2.4452874383853938,-38.775765035363,12.778236427522495,16,-3.861974677910844,3.5256058349830512,-4.81231836095835,4.338918121769672
COMMON_DEADLINE,DELAY_3,2026.05,66,-0.26820648465528785,-1.9780339883384999,0.3787878787878788,0.6212121212121212,-0.7797086977885556,-0.7562610388564615,-1.6238442476530157,-2.2714250465116885,-35.508735639356,10.851928773025016,16,-3.2619954885972184,2.794766333502753,-3.9392517031689374,3.4737703371495603
COMMON_DEADLINE,DELAY_5,2026.05,66,-0.7305715992067727,-1.7578810067625001,0.36363636363636365,0.6212121212121212,-1.0676712207082222,-1.2485321930099849,-1.7775766146779046,-2.2487003020428196,-22.997359644865,8.510521439238309,16,-3.247791008177672,1.8680124070797615,-3.7413850800355624,2.404330301381683
COMMON_DEADLINE,CONTROL,2026.06,63,2.9587203947803333,3.986690971274,0.6666666666666666,0.3333333333333333,3.6990980186473137,2.534919528302726,1.7399399902560333,1.1111274505813966,-49.803483353885,13.145319072699369,19,-1.0509707598918698,6.525615856105576,-2.03721130647327,7.219675465715115
COMMON_DEADLINE,DELAY_1,2026.06,63,2.207707493728349,2.991047724601,0.6825396825396826,0.30158730158730157,3.0757073684242937,1.7947806435108387,1.1402847508614,0.5545708784680172,-51.42533691424,12.787647883717614,19,-1.797249738367155,5.652378602419082,-2.8017202836563624,6.369930032307625
COMMON_DEADLINE,DELAY_3,2026.06,63,1.9159988381493176,2.58400360821,0.5555555555555556,0.4444444444444444,3.134415731759059,1.57669986738529,0.9490842755953001,0.3603295519493448,-58.960501766887,13.033452403479608,19,-1.902295210841448,5.124330194216138,-2.901945835371344,5.744157773947888
COMMON_DEADLINE,DELAY_5,2026.06,63,1.098998259414143,2.072480945984,0.6031746031746031,0.3968253968253968,2.4230986995412747,0.8078058257948548,0.3032040710660333,-0.1569807920618104,-58.233144686225,11.503294002012774,19,-2.5122653032670472,4.188886469764042,-3.4564593796883125,4.789991459384906
COMMON_DEADLINE,CONTROL,2026.07,57,-0.29792171702821046,0.93389957139,0.543859649122807,0.45614035087719296,-0.32916787042674467,-0.6917051236787499,-1.3828172467163886,-1.902396376216077,-22.664482530989,9.07322630297906,18,-2.76954926461935,2.6525055897521366,-3.2185501290266196,3.33598312900888
COMMON_DEADLINE,DELAY_1,2026.07,57,0.9085805447779824,1.178021071852,0.543859649122807,0.45614035087719296,1.2497705136851065,0.6232036314972144,0.1256416057924074,-0.3371204385958654,-25.115551099264,8.206831083003465,18,-1.2705471256463585,3.5156948279091917,-1.6979492211441147,4.243661756927869
COMMON_DEADLINE,DELAY_3,2026.07,57,0.7612422026551403,0.272650434877,0.543859649122807,0.45614035087719296,0.590528220113383,0.41926467738946427,-0.05846164538240742,-0.46932787624346156,-14.853577440152,6.771655715802701,18,-1.1608221755606,3.0533589405632036,-1.4906635056267257,3.654876308192846
COMMON_DEADLINE,DELAY_5,2026.07,57,-0.44417262126991225,-0.515660106324,0.43859649122807015,0.5614035087719298,-0.5344178903174255,-0.7952699003990714,-1.2485406823560925,-1.5649163468963463,-18.093510214833,6.002043299454499,18,-1.801080212565922,1.2866953844218056,-2.071735440229847,1.755837615410829
COMMON_DEADLINE,CONTROL,2026.08,31,2.809145179202355,1.828746035788,0.6129032258064516,0.3870967741935484,3.00478837611992,2.1022654966261,0.7355568748375357,-0.6823103564458463,-26.807740677642,11.530450287272107,13,-0.9769628679788858,7.616539568356036,-1.6905749171440816,8.547107625360885
COMMON_DEADLINE,DELAY_1,2026.08,31,2.569321586923033,2.20921493156,0.5806451612903226,0.41935483870967744,2.6684014689010804,1.8993071065256335,0.5757805600576072,-0.7307689110900768,-23.535306407165,11.241072794989849,13,-1.0102837085226584,7.215109664546929,-1.6275993518222187,8.130778326036564
COMMON_DEADLINE,DELAY_3,2026.08,31,3.122751551485839,1.861765091216,0.6451612903225806,0.3548387096774194,3.13297749877168,2.434134372886,1.2765899593585,0.23753654238330774,-21.139948758602,9.755704827845927,13,-0.1283701569715134,7.552030479342333,-0.6135527892438787,8.376861895357955
COMMON_DEADLINE,DELAY_5,2026.08,31,2.623985943178516,2.378873854212,0.6129032258064516,0.3870967741935484,2.2481646022396,1.8295537868886,0.6601379138035358,-0.341282959735423,-17.558641066215,9.443755190430787,13,-0.2534467202773674,6.397296907369927,-0.7292118628205959,7.22044286945572
EQUAL_HOLD,CONTROL,ALL,428,2.299244831862276,1.025898833142,0.5373831775700935,0.46261682242990654,0.7717836793799737,1.7698959720509577,1.1667565545070684,0.8222047850586099,-77.807941478057,20.827187358390972,124,0.15641487724310246,4.775142712410409,-0.23885837471691626,5.380878656039254
EQUAL_HOLD,DELAY_1,ALL,428,1.7800012973445982,0.603544515158,0.5350467289719626,0.4649532710280374,0.7480060801843895,1.25871476108837,0.6963842134801764,0.41279877055897163,-73.417115217758,20.75033604617738,124,-0.2379906290511081,4.072479889316889,-0.6290671812082166,4.629877211501688
EQUAL_HOLD,DELAY_3,ALL,428,1.4398978723940608,-0.4973336432935,0.48130841121495327,0.5186915887850467,-0.01108235580904941,0.9844953174676369,0.18605010706035993,-0.24191577090666203,-111.829761538326,23.19461084783926,124,-0.5783121428198154,3.6586945743078005,-0.9057696865035034,4.250605568227732
EQUAL_HOLD,DELAY_5,ALL,428,0.9840805999363341,-0.6392646223364999,0.46261682242990654,0.5373831775700935,-0.37619901901768615,0.44503281057332555,-0.3732957349789906,-0.6922778182966359,-86.030901375007,23.004207313374664,124,-1.116625560682587,3.455204356970591,-1.5575712937869979,4.10763958331674
EQUAL_HOLD,CONTROL,JAN_JUN,340,2.6881612510364383,0.989272362356,0.5294117647058824,0.47058823529411764,0.8117270921126214,2.0225475438970326,1.2634111957888399,0.8289273474481402,-77.807941478057,22.79690448839377,93,0.09162660276963241,5.722630069605888,-0.36269986521973585,6.465827320159489
EQUAL_HOLD,DELAY_1,JAN_JUN,340,1.8573106283462206,0.42063209157049997,0.5205882352941177,0.47941176470588237,0.4894016365441176,1.200932924362717,0.4914194335409555,0.13211623379305076,-73.417115217758,22.735545471678495,93,-0.6106223277333511,4.655140342005902,-1.0867881142770603,5.346438554236791
EQUAL_HOLD,DELAY_3,JAN_JUN,340,1.40117598797385,-0.891823745062,0.45,0.55,-0.4034560158281948,0.8274426167703008,-0.18043073582461727,-0.7230054464688568,-111.829761538326,25.518167253693502,93,-1.0268781402629907,4.168371496723211,-1.5206155295217127,4.760296718073625
EQUAL_HOLD,DELAY_5,JAN_JUN,340,1.0744530079202355,-0.6842529240285,0.45588235294117646,0.5441176470588235,-0.622407428205353,0.39574199420335987,-0.6365672446467122,-1.0409134066249195,-86.030901375007,25.239947752557523,93,-1.5336432731786211,4.166943155728003,-1.9861133847665113,5.009820250038648
EQUAL_HOLD,CONTROL,JUL_AUG,88,0.7966132123257386,1.1776623433164999,0.5681818181818182,0.4318181818181818,0.5994617886303472,0.5297290463008621,0.031477082753905906,-0.47947976348493976,-26.807740677642,10.053018143678432,31,-1.42036717369316,3.411811787752025,-1.8363889811289045,4.032861584367155
EQUAL_HOLD,DELAY_1,JUL_AUG,88,1.4813061548383295,1.802662934513,0.5909090909090909,0.4090909090909091,1.6594320562637639,1.2257261234812182,0.7492458967267763,0.3065600044239276,-28.099092709888,9.951292098695733,31,-0.7381426098314028,4.023435125875393,-1.2039781447305835,4.675922007068119
EQUAL_HOLD,DELAY_3,JUL_AUG,88,1.5895051531085114,1.679503728636,0.6022727272727273,0.3977272727272727,1.3461181020260973,1.2135075029434943,0.5887394894135058,0.13964316778318067,-22.378087064439,10.154147125825805,31,-0.693088720311643,4.131973454074026,-1.0928338146241963,4.739764942723552
EQUAL_HOLD,DELAY_5,JUL_AUG,88,0.6349144781803523,-0.2219185876475,0.48863636363636365,0.5113636363636364,0.5499769898464861,0.291073460841885,-0.3103725834072941,-0.835331018299723,-30.130631180564,10.716036843519138,31,-1.8478850290026922,3.5276898610493714,-2.2951998910108777,4.271239416522675
EQUAL_HOLD,CONTROL,JAN_MAR,146,6.069863999125137,1.986474380916,0.5684931506849316,0.4315068493150685,2.109590508356746,4.537027144144655,2.7831810594455946,1.772453758262468,-77.807941478057,31.21635806629536,40,0.8726985321496948,12.139845592248692,-0.029676734348855063,13.655078056330067
EQUAL_HOLD,DELAY_1,JAN_MAR,146,4.826568416939007,0.6289103724039999,0.541095890410959,0.4589041095890411,1.9146644835374917,3.3124802523747654,1.6699421282425315,0.8931259244169362,-73.417115217758,30.395649982713984,40,0.16093808495152828,10.168479974572376,-0.7176572044345625,11.479793775925726
EQUAL_HOLD,DELAY_3,JAN_MAR,146,2.964634554309651,-2.076486537016,0.4246575342465753,0.5753424657534246,-0.5770170061223898,1.634067973125738,-0.7298485940894825,-2.026737698928844,-111.829761538326,34.29220893707358,40,-1.640550695372738,8.307207210595895,-2.44410192150213,9.744951882925198
EQUAL_HOLD,DELAY_5,JAN_MAR,146,2.6052438121602672,-1.2656508148030001,0.4520547945205479,0.547945205479452,-0.8388752564951357,1.0290214477066069,-1.394906206737224,-2.3663433853675815,-86.030901375007,34.49752493410675,40,-2.4673761193570374,9.171958259796442,-3.3462575097639564,10.885640141060021
EQUAL_HOLD,CONTROL,APR_JUN,194,0.14316846123772684,0.044387251766999994,0.5,0.5,0.12040304266459614,-0.06948944031765283,-0.48098870561828794,-0.8057693212252592,-49.803483353885,12.867375686098045,53,-1.8650342294363218,2.186090324456048,-2.376886258241995,2.5700034721071052
EQUAL_HOLD,DELAY_1,APR_JUN,194,-0.37728543935762887,0.23393884266999998,0.5051546391752577,0.4948453608247423,-0.2763302636138205,-0.6925570426680051,-1.172633816847152,-1.5231169269568572,-49.478678903664,14.21704812213686,53,-2.5903282185485295,1.9912353413518136,-3.05217317770791,2.4788884713446615
EQUAL_HOLD,DELAY_3,APR_JUN,194,0.224552530834536,-0.5234212518715,0.4690721649484536,0.5309278350515464,-0.1609216259923333,-0.15355483281742494,-0.8085575906822462,-1.2787111548383228,-65.203662011214,16.032662540270273,53,-2.163526066464204,2.685088755490474,-2.721277704358641,3.2862418117550902
EQUAL_HOLD,DELAY_5,APR_JUN,194,-0.07758543238411854,-0.516009297502,0.4587628865979381,0.5412371134020618,-0.43494766120406414,-0.392916472566373,-0.9354641438912199,-1.348972214793894,-73.394008927796,14.891758735894955,53,-2.3924550335244836,2.2061754277190837,-2.8655374485648513,2.7270915162276648
