view,arm,partition,metric,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,stop_rate
COMMON_DEADLINE,DELAY_5,2026.06,mae_bps,63,6.935236559980159,4.346523794403,1.0,0.0,5.247150707651745,6.037874136909968,5.481991779100167,4.981517936980224,0.376849889605,8.99070854527298,0.047619047619047616
COMMON_DEADLINE,DELAY_5,2026.06,mfe_bps,63,7.894185271313302,5.96619955494,0.9841269841269841,0.0,7.4825564521972945,7.678743907246646,7.304118601656883,6.950974475757966,0.0,5.869753411291624,0.047619047619047616
COMMON_DEADLINE,DELAY_5,2026.06,mae_atr,63,0.5542432958970476,0.382436260623,1.0,0.0,0.4439209586411765,0.4711296969250484,0.4382568451525667,0.41402489244,0.033739722143,0.7489595868940166,0.047619047619047616
COMMON_DEADLINE,DELAY_5,2026.06,mfe_atr,63,0.6689948481669524,0.497220147706,0.9841269841269841,0.0,0.5951096438162549,0.6400253856721775,0.5951219977906334,0.5551163703413621,0.0,0.5501649197342546,0.047619047619047616
COMMON_DEADLINE,DELAY_5,2026.06,stop_r,63,0.16536358620020633,0.15956767379,0.6031746031746031,0.3968253968253968,0.15922943199703923,0.14012014641646775,0.09761194472133332,0.0614350427528793,-1.064070351759,0.5984977470092969,0.047619047619047616
COMMON_DEADLINE,CONTROL,2026.07,mae_bps,57,8.634049197931018,6.349991153638,1.0,0.0,7.752448014458277,8.265625288563019,7.668872086167908,7.1586227496814425,1.300288026065,6.7103330822368825,0.21052631578947367
COMMON_DEADLINE,CONTROL,2026.07,mfe_bps,57,7.383763865414105,5.452643421793,0.8947368421052632,0.0,6.2770360049761065,6.9541899451935185,6.222264707702944,5.673474850651481,0.0,7.4277995881190115,0.21052631578947367
COMMON_DEADLINE,CONTROL,2026.07,mae_atr,57,0.8229893947882807,0.604812249362,1.0,0.0,0.7480892621640212,0.7946545108415536,0.7418214310604815,0.6922543761777115,0.11843575419,0.6172080455151495,0.21052631578947367
COMMON_DEADLINE,CONTROL,2026.07,mfe_atr,57,0.6698578913208596,0.567184334909,0.8947368421052632,0.0,0.6136112122638936,0.6361218654075536,0.5907945076137593,0.5546101341615961,0.0,0.5891682333989591,0.21052631578947367
COMMON_DEADLINE,CONTROL,2026.07,stop_r,57,-0.04999047681121053,0.053594771242,0.5263157894736842,0.47368421052631576,-0.0629275937936383,-0.07405564983932143,-0.11927853904748148,-0.15819338674465386,-1.103328822733,0.667248486275632,0.21052631578947367
