schema_version,run_id,original_event_time_msc,original_event_time,arm,exit_view,status,symbol,side,point,signal_m5_bar_time_msc,original_m15_bar_time_msc,m5_fast2,m5_slow2,m5_fast1,m5_slow1,original_context_fast,original_context_slow,original_context,original_bid,original_ask,original_atr,stop_distance,entry_target_msc,common_deadline_target_msc,observed_path_end_msc,entry_time_msc,entry_time,entry_tick_index,entry_delay_ms,entry_bid,entry_ask,entry_spread_points,entry_spread_bps,entry_improvement_price,entry_improvement_points,entry_improvement_bps,equal_hold_target_msc,exit_target_msc,entry_context,entry_context_bar_time_msc,entry_context_fast,entry_context_slow,exit_time_msc,exit_time,exit_tick_index,exit_delay_ms,exit_bid,exit_ask,holding_ms,gross_executable_bps,mid_return_bps,gross_r,mfe_bps,mae_bps,mfe_atr,mae_atr,best_ask,worst_ask,time_to_mfe_ms,time_to_mae_ms,ticks_scanned,max_tick_gap_ms,stop_price,stop_hit,risk_exit_time_msc,risk_exit_ask,stop_r,stop_time_msc,stop_through_price,net_bps_0,net_bps_0_5,net_bps_1,net_bps_1_5,net_bps_2
S31_V2,RamusenEA_s31_1767225600_37588,1773046800000,2026.03.09 09:00:00,DELAY_1,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773046500000,1773045900000,5113.607831534062,5112.676078062233,5110.428265227250,5111.315525511121,5102.707069378221,5105.611728545221,BEARISH,5097.710000000000,5097.890000000000,8.997142857143,11.246428571429,1773046860000,1773047400000,1773047760000,1773046860029,2026.03.09 09:01:00,1054,29,5096.920000000000,5097.040000000000,11.999999999989,0.235433531228,-0.790000000000,-78.999999999996,-1.549715460471,1773047460029,1773047400000,BEARISH,1773045900000,5102.707069378221,5105.611728545221,1773047400099,2026.03.09 09:10:00,7578,99,5098.000000000000,5098.060000000000,540070,-2.236644875730,-2.060043398250,-0.101365512861,15.891950432811,3.708121767656,0.900285805018,0.210066687837,5088.820000000000,5098.810000000000,159292,120862,6525,1591,5108.166428571429,NO,1773047400099,5098.060000000000,-0.101365512861,,0,-2.236644875730,-2.736644875730,-3.236644875730,-3.736644875730,-4.236644875730
S31_V2,RamusenEA_s31_1767225600_37588,1773046800000,2026.03.09 09:00:00,DELAY_1,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773046500000,1773045900000,5113.607831534062,5112.676078062233,5110.428265227250,5111.315525511121,5102.707069378221,5105.611728545221,BEARISH,5097.710000000000,5097.890000000000,8.997142857143,11.246428571429,1773046860000,1773047400000,1773047760000,1773046860029,2026.03.09 09:01:00,1054,29,5096.920000000000,5097.040000000000,11.999999999989,0.235433531228,-0.790000000000,-78.999999999996,-1.549715460471,1773047460029,1773047460029,BEARISH,1773045900000,5102.707069378221,5105.611728545221,1773047460080,2026.03.09 09:11:00,8052,51,5099.060000000000,5099.180000000000,600051,-4.434050367673,-4.198564640240,-0.200952683392,15.891950432811,5.316936502829,0.900285805018,0.301206732296,5088.820000000000,5099.630000000000,159292,550883,6999,2795,5108.166428571429,NO,1773047460080,5099.180000000000,-0.200952683392,,0,-4.434050367673,-4.934050367673,-5.434050367673,-5.934050367673,-6.434050367673
S31_V2,RamusenEA_s31_1767225600_37588,1773046800000,2026.03.09 09:00:00,DELAY_3,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773046500000,1773045900000,5113.607831534062,5112.676078062233,5110.428265227250,5111.315525511121,5102.707069378221,5105.611728545221,BEARISH,5097.710000000000,5097.890000000000,8.997142857143,11.246428571429,1773046980000,1773047400000,1773047760000,1773046980009,2026.03.09 09:03:00,2461,9,5098.000000000000,5098.050000000000,5.000000000018,0.098077196562,0.290000000000,28.999999999996,0.568882890553,1773047580009,1773047400000,BEARISH,1773045900000,5102.707069378221,5105.611728545221,1773047400099,2026.03.09 09:10:00,7578,99,5098.000000000000,5098.060000000000,420090,-0.117693213026,-0.009807719658,-0.005335026993,18.007061592782,1.588858375834,1.020323912353,0.090028580502,5088.820000000000,5098.810000000000,39312,882,5118,1591,5109.246428571429,NO,1773047400099,5098.060000000000,-0.005335026993,,0,-0.117693213026,-0.617693213026,-1.117693213026,-1.617693213026,-2.117693213026
S31_V2,RamusenEA_s31_1767225600_37588,1773046800000,2026.03.09 09:00:00,DELAY_3,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773046500000,1773045900000,5113.607831534062,5112.676078062233,5110.428265227250,5111.315525511121,5102.707069378221,5105.611728545221,BEARISH,5097.710000000000,5097.890000000000,8.997142857143,11.246428571429,1773046980000,1773047400000,1773047760000,1773046980009,2026.03.09 09:03:00,2461,9,5098.000000000000,5098.050000000000,5.000000000018,0.098077196562,0.290000000000,28.999999999996,0.568882890553,1773047580009,1773047580009,BEARISH,1773045900000,5102.707069378221,5105.611728545221,1773047580017,2026.03.09 09:13:00,9341,8,5098.650000000000,5098.750000000000,600008,-1.471165162809,-1.324042153579,-0.066687837409,18.007061592782,8.179678305218,1.020323912353,0.463480469990,5088.820000000000,5102.170000000000,39312,561904,6881,2795,5109.246428571429,NO,1773047580017,5098.750000000000,-0.066687837409,,0,-1.471165162809,-1.971165162809,-2.471165162809,-2.971165162809,-3.471165162809
S31_V2,RamusenEA_s31_1767225600_37588,1773046800000,2026.03.09 09:00:00,DELAY_5,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773046500000,1773045900000,5113.607831534062,5112.676078062233,5110.428265227250,5111.315525511121,5102.707069378221,5105.611728545221,BEARISH,5097.710000000000,5097.890000000000,8.997142857143,11.246428571429,1773047100000,1773047400000,1773047760000,1773047100037,2026.03.09 09:05:00,4218,37,5094.130000000000,5094.200000000000,6.999999999971,0.137412117589,-3.580000000000,-357.999999999993,-7.022761200617,1773047700037,1773047400000,BEARISH,1773045900000,5102.707069378221,5105.611728545221,1773047400099,2026.03.09 09:10:00,7578,99,5098.000000000000,5098.060000000000,300062,-7.714761892610,-7.587111921190,-0.349444268022,9.324457758243,8.931849010528,0.527945379486,0.505716100349,5089.380000000000,5098.680000000000,31087,288992,3361,1591,5105.376428571429,NO,1773047400099,5098.060000000000,-0.349444268022,,0,-7.714761892610,-8.214761892610,-8.714761892610,-9.214761892610,-9.714761892610
S31_V2,RamusenEA_s31_1767225600_37588,1773046800000,2026.03.09 09:00:00,DELAY_5,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773046500000,1773045900000,5113.607831534062,5112.676078062233,5110.428265227250,5111.315525511121,5102.707069378221,5105.611728545221,BEARISH,5097.710000000000,5097.890000000000,8.997142857143,11.246428571429,1773047100000,1773047400000,1773047760000,1773047100037,2026.03.09 09:05:00,4218,37,5094.130000000000,5094.200000000000,6.999999999971,0.137412117589,-3.580000000000,-357.999999999993,-7.022761200617,1773047700037,1773047700037,BEARISH,1773045900000,5102.707069378221,5105.611728545221,1773047700331,2026.03.09 09:15:00,10376,294,5096.960000000000,5097.060000000000,600294,-5.751718154033,-5.584821064886,-0.260527151477,9.324457758243,15.782871658163,0.527945379486,0.893617021277,5089.380000000000,5102.170000000000,31087,441876,6159,2795,5105.376428571429,NO,1773047700331,5097.060000000000,-0.260527151477,,0,-5.751718154033,-6.251718154033,-6.751718154033,-7.251718154033,-7.751718154033
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,CONTROL,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059100076,1773059700076,1773060060076,1773059100076,2026.03.09 12:25:00,0,0,5102.410000000000,5102.540000000000,13.000000000011,0.254778318365,0.000000000000,0.000000000000,0.000000000000,1773059700076,1773059700076,BEARISH,1773057600000,5103.923139367423,5104.750302615477,1773059700184,2026.03.09 12:35:00,5619,108,5093.350000000000,5093.460000000000,600108,17.540730752722,17.775687289011,0.928836174944,23.106727997162,6.800707900777,1.529466271312,0.450148257969,5090.620000000000,5105.880000000000,408724,78360,5620,2004,5112.045714285714,NO,1773059700184,5093.460000000000,0.928836174944,,0,17.540730752722,17.040730752722,16.540730752722,16.040730752722,15.540730752722
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,CONTROL,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059100076,1773059700076,1773060060076,1773059100076,2026.03.09 12:25:00,0,0,5102.410000000000,5102.540000000000,13.000000000011,0.254778318365,0.000000000000,0.000000000000,0.000000000000,1773059700076,1773059700076,BEARISH,1773057600000,5103.923139367423,5104.750302615477,1773059700184,2026.03.09 12:35:00,5619,108,5093.350000000000,5093.460000000000,600108,17.540730752722,17.775687289011,0.928836174944,23.106727997162,6.800707900777,1.529466271312,0.450148257969,5090.620000000000,5105.880000000000,408724,78360,5620,2004,5112.045714285714,NO,1773059700184,5093.460000000000,0.928836174944,,0,17.540730752722,17.040730752722,16.540730752722,16.040730752722,15.540730752722
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,DELAY_1,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059160076,1773059700076,1773060060076,1773059160383,2026.03.09 12:26:00,429,307,5104.700000000000,5104.850000000000,15.000000000055,0.293842529789,2.290000000000,228.999999999996,4.488075242875,1773059760383,1773059700076,BEARISH,1773057600000,5103.923139367423,5104.750302615477,1773059700184,2026.03.09 12:35:00,5619,108,5093.350000000000,5093.460000000000,539801,22.018923736948,22.273263757950,1.166493699036,27.582424040590,2.311595196584,1.826538176427,0.153076352854,5090.620000000000,5105.880000000000,348417,18053,5191,2004,5114.335714285714,NO,1773059700184,5093.460000000000,1.166493699036,,0,22.018923736948,21.518923736948,21.018923736948,20.518923736948,20.018923736948
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,DELAY_1,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059160076,1773059700076,1773060060076,1773059160383,2026.03.09 12:26:00,429,307,5104.700000000000,5104.850000000000,15.000000000055,0.293842529789,2.290000000000,228.999999999996,4.488075242875,1773059760383,1773059760383,BEARISH,1773057600000,5103.923139367423,5104.750302615477,1773059760643,2026.03.09 12:36:00,6192,260,5091.200000000000,5091.320000000000,600260,26.211138754481,26.475211933923,1.388584136397,28.738221638882,2.311595196584,1.903076352854,0.153076352854,5090.030000000000,5105.880000000000,549266,18053,5764,2004,5114.335714285714,NO,1773059760643,5091.320000000000,1.388584136397,,0,26.211138754481,25.711138754481,25.211138754481,24.711138754481,24.211138754481
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,DELAY_3,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059280076,1773059700076,1773060060076,1773059282005,2026.03.09 12:28:02,1146,1929,5103.630000000000,5103.790000000000,15.999999999985,0.313497436178,1.220000000000,122.000000000025,2.391026985288,1773059882005,1773059700076,BEARISH,1773057600000,5103.923139367423,5104.750302615477,1773059700184,2026.03.09 12:35:00,5619,108,5093.350000000000,5093.460000000000,418179,19.926993140177,20.191194248888,1.055448480356,25.491659857788,2.860708946377,1.687731653076,0.189399555226,5090.620000000000,5105.090000000000,226795,4467,4474,1915,5113.265714285714,NO,1773059700184,5093.460000000000,1.055448480356,,0,19.926993140177,19.426993140177,18.926993140177,18.426993140177,17.926993140177
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,DELAY_3,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059280076,1773059700076,1773060060076,1773059282005,2026.03.09 12:28:02,1146,1929,5103.630000000000,5103.790000000000,15.999999999985,0.313497436178,1.220000000000,122.000000000025,2.391026985288,1773059882005,1773059882005,BEARISH,1773057600000,5103.923139367423,5104.750302615477,1773059882572,2026.03.09 12:38:02,7321,567,5092.310000000000,5092.480000000000,600567,21.847195035691,22.170146814767,1.157153446998,28.293587113487,2.860708946377,1.873239436620,0.189399555226,5089.190000000000,5105.090000000000,502724,4467,6176,1915,5113.265714285714,NO,1773059882572,5092.480000000000,1.157153446998,,0,21.847195035691,21.347195035691,20.847195035691,20.347195035691,19.847195035691
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,DELAY_5,COMMON_DEADLINE,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059400076,1773059700076,1773060060076,1773059400119,2026.03.09 12:30:00,2142,43,5099.620000000000,5099.660000000000,3.999999999996,0.078436909272,-2.790000000000,-278.999999999996,-5.468004335206,1773060000119,1773059700076,BEARISH,1773058500000,5103.525697522906,5104.554212316831,1773059700184,2026.03.09 12:35:00,5619,108,5093.350000000000,5093.460000000000,300065,12.079331401163,12.226353232775,0.639288361749,17.648373800401,0.078437216891,1.167531504818,0.005189028910,5090.620000000000,5099.660000000000,108681,0,3478,1820,5109.255714285714,NO,1773059700184,5093.460000000000,0.639288361749,,0,12.079331401163,11.579331401163,11.079331401163,10.579331401163,10.079331401163
S31_V2,RamusenEA_s31_1767225600_37588,1773059100076,2026.03.09 12:25:00,DELAY_5,EQUAL_HOLD,OK,XAUUSD,SELL,0.010000000000,1773058800000,1773057600000,5107.700749804424,5107.283100234074,5106.642599843539,5106.840091121886,5103.923139367423,5104.750302615477,BEARISH,5102.410000000000,5102.540000000000,7.708571428571,9.635714285714,1773059400076,1773059700076,1773060060076,1773059400119,2026.03.09 12:30:00,2142,43,5099.620000000000,5099.660000000000,3.999999999996,0.078436909272,-2.790000000000,-278.999999999996,-5.468004335206,1773060000119,1773060000119,BEARISH,1773058500000,5103.525697522906,5104.554212316831,1773060000129,2026.03.09 12:40:00,8733,10,5093.880000000000,5094.000000000000,600010,11.020428973139,11.177259571262,0.583246849518,20.452504304243,0.078437216891,1.353039288362,0.005189028910,5089.190000000000,5099.660000000000,384610,0,6592,1820,5109.255714285714,NO,1773060000129,5094.000000000000,0.583246849518,,0,11.020428973139,10.520428973139,10.020428973139,9.520428973139,9.020428973139
